name,description,category,unit,price,labor_hours,material_cost
OEM Windshield Molding,Vehicle-specific factory outer trim molding.,Materials & Parts,each,45,0,30
Universal Windshield Molding,Generic cut-to-fit outer trim molding strip.,Materials & Parts,linear ft,12,0,8
Rain Sensor Pad,Optical gel pad for automated windshield wiper sensor.,Materials & Parts,each,25,0,16.67
Rear View Mirror Button,Metal mounting bracket glued to windshield glass.,Materials & Parts,each,15,0,10
Cowl Grille Clip Set,Plastic fasteners securing base of windshield plastic shroud.,Materials & Parts,job,15,0,10
Side View Mirror Glass Replacement,Adhesive-backed exterior mirror glass replacement.,Materials & Parts,each,45,0.3,5
Acoustic Interlayer Glass Upgrade,Upgraded sound-dampening laminated glass material.,Materials & Parts,each,90,0,60
Solar-Coated Glass Upgrade,Heat-reflecting tinted upper band glass material.,Materials & Parts,each,110,0,73.33
Heated Windshield Wiper Park Area,Integrated heating element glass for winter ice melting.,Materials & Parts,each,150,0.2,80
Static Calibration (ADAS),In-shop camera calibration using physical target boards.,Calibration Services,job,200,1.6,0
Dynamic Calibration (ADAS),On-road driving test camera calibration using diagnostic tool.,Calibration Services,job,175,1.4,0
Dual Calibration (Static and Dynamic),Complete target and road test camera alignment service.,Calibration Services,job,325,2.6,0
Blind Spot Monitor Calibration,Programming radar sensors after bumper or quarter glass work.,Calibration Services,job,150,1.2,0
Lane Departure Warning Reset,Computer system reset for lane keeping camera systems.,Calibration Services,job,150,1.2,0
Adaptive Cruise Control Radar Alignment,Calibration of front-grille or windshield radar unit.,Calibration Services,job,175,1.4,0
Head-Up Display Projector Alignment,Calibration and alignment for windshield projected displays.,Calibration Services,job,100,0.8,0
Diagnostic Trouble Code Clearing,Scanning and clearing stored vehicle safety fault codes.,Calibration Services,job,50,0.4,0
Power Window Regulator Replacement,Mechanical scissor lift assembly replacement inside door panel.,Hardware & Mechanisms,each,180,1,36.67
Power Window Motor Replacement,Electric drive motor replacement inside door panel.,Hardware & Mechanisms,each,160,0.9,33.33
Window Regulator and Motor Assembly,Combined lift mechanism and electric motor replacement.,Hardware & Mechanisms,each,240,1.3,46.67
Door Glass Run Channel Seal,Rubber window channel guide replacement in door frame.,Hardware & Mechanisms,each,95,0.5,20
Manual Window Crank Mechanism,Manual gear regulator replacement for crank windows.,Hardware & Mechanisms,each,130,0.8,23.33
Tailgate Window Motor Replacement,Electric motor replacement for drop-down rear SUV glass.,Hardware & Mechanisms,each,210,1.2,40
Power Sunroof Motor Replacement,Electric drive motor replacement for overhead sunroof.,Hardware & Mechanisms,each,250,1.4,46.67
Window Switch Panel Replacement,Master driver door window control switch replacement.,Hardware & Mechanisms,each,110,0.5,30
Old Glass Disposal Fee,Environmental recycling fee for shattered automotive safety glass.,"Permits, Disposal & Protection",each,15,0,10
Hazardous Waste Handling Fee,"Disposal fee for chemical primers, urethane, and activators.","Permits, Disposal & Protection",job,10,0,6.67
Mobile Shop Environmental Surcharge,Fee for proper containment and disposal of mobile waste.,"Permits, Disposal & Protection",visit,15,0,10
Interior Floor Protection Kit,Disposable seat covers and floor mats during service.,"Permits, Disposal & Protection",job,10,0.08,4.67
Glass Debris Interior Vacuuming,Thorough vacuuming of broken safety glass from vehicle cabin.,"Permits, Disposal & Protection",job,30,0.24,0
Windshield Rain Repellent Treatment,Hydrophobic glass coating application for improved water shedding.,Upsells & Add-ons,job,35,0.15,11
Standard Wiper Blade Set,Replacement pair of conventional rubber windshield wiper blades.,Upsells & Add-ons,each,30,0.1,12.67
Premium Beam Wiper Blade Set,Replacement pair of aerodynamic frameless wiper blades.,Upsells & Add-ons,each,50,0.1,26
Rear Wiper Blade Replacement,Single replacement wiper blade for rear window.,Upsells & Add-ons,each,20,0.1,8
Windshield Washer Fluid Top-Off,Refilling vehicle windshield washer fluid reservoir.,Upsells & Add-ons,each,10,0.08,4.67
Glass Scratch Removal Polish,Cerium oxide glass polishing to remove light surface scratches.,Upsells & Add-ons,hour,125,1,0
Ceramic Glass Coating Protection,Long-lasting nano-ceramic coating applied to exterior glass.,Upsells & Add-ons,job,99,0.5,24.67
Anti-Fog Interior Glass Treatment,Chemical treatment to prevent interior window fogging.,Upsells & Add-ons,job,25,0.15,5.33
Pinchweld Rust Treatment Coating,Rust-inhibiting primer coat applied to exposed metal frame.,Upsells & Add-ons,job,40,0.2,10
Cabin Air Filter Replacement,Replacing fresh air ventilation filter behind glove box.,Upsells & Add-ons,each,45,0.2,13.33
Rear View Mirror Adhesive Kit,DIY mirror button glue kit for customer use.,Upsells & Add-ons,each,15,0,10
Dash Mat Cover Protection,Protective fabric cover for dashboard during glass work.,Upsells & Add-ons,each,35,0.1,15.33
Glass Protection Film Application,Clear protective security film applied to side windows.,Upsells & Add-ons,sq ft,18,0.1,3.67
Tint Strip Installation,Dark sun visor tint strip applied to top of windshield.,Upsells & Add-ons,each,50,0.3,8.33
Windshield Sun Shade,Foldable reflective sun shade for front windshield.,Upsells & Add-ons,each,30,0.05,15.67
Key Fob Battery Replacement,Replacement coin cell battery for vehicle keyless entry fob.,Upsells & Add-ons,each,15,0.1,1.67
Wiper Arm Replacement,Metal windshield wiper arm replacement.,Hardware & Mechanisms,each,45,0.25,8.33
Windshield Washer Nozzle Replacement,Fluid spray jet nozzle replacement on hood or cowl.,Hardware & Mechanisms,each,25,0.15,5.33
Windshield Washer Pump Replacement,Electric fluid pump replacement in washer reservoir tank.,Hardware & Mechanisms,each,95,0.6,13.33
Cowl Grille Panel Replacement,Plastic shroud panel replacement at base of windshield.,Hardware & Mechanisms,each,120,0.7,20
Rear Defroster Tab Repair,Conductive epoxy repair for broken rear defroster grid tab.,Repairs,each,50,0.35,5
Rear Defroster Grid Line Repair,Conductive paint repair for open circuit on rear window grid.,Repairs,each,65,0.45,6.67
Windshield Leak Re-seal,Injecting additional urethane to seal minor water leak area.,Repairs,job,90,0.6,10
Door Trim Panel Clip Replacement,Plastic fasteners for reattaching interior door panels.,Materials & Parts,job,15,0.1,1.67
Adhesive Primer Activator,Chemical prep primer for bonding difficult metal surfaces.,Materials & Parts,each,20,0,13.33
