name,description,category,unit,price
Replacement Spark Plug,OEM resistor spark plug.,Parts & Consumables,each,18
Cellular Remote Monitor Module,Cellular internet gateway for remote status tracking.,Upgrades & Accessories,each,450
Cold Weather Kit Installation,Install battery warmer and oil pan heater blanket.,Upgrades & Accessories,job,550
Scheduled Maintenance Plan Annual,Includes two annual service visits and priority dispatch.,Upgrades & Accessories,visit,520
Extended Warranty Registration,Process manufacturer extended parts and labor warranty.,Upgrades & Accessories,job,150
Enclosure Sound Attenuation Blanket,Acoustic insulation kit for quieter generator operation.,Upgrades & Accessories,job,750
Rodent Proofing Mesh Kit,Install stainless steel mesh screens over enclosure vents.,Upgrades & Accessories,job,220
Shed / Enclosure Louver Kit,Motorized intake and exhaust air louvers.,Upgrades & Accessories,job,1100
LED Enclosure Service Light,Internal 12V LED light for servicing generator at night.,Upgrades & Accessories,each,175
Surge Protector Installation,Whole-house surge protector wired at service panel.,Upgrades & Accessories,each,380
Smart Phone App Setup,Configure client mobile device for remote monitoring alerts.,Upgrades & Accessories,job,95
Generator Decommissioning and Removal,Disconnect and haul away old non-working generator unit.,Removal & Disposal,job,950
Old Transfer Switch Removal,Remove and dispose of obsolete transfer switch equipment.,Removal & Disposal,each,250
Fuel Tank Evacuation and Removal,Pump out remaining fuel and remove old storage tank.,Removal & Disposal,job,1200
Concrete Pad Breakout and Removal,Demolish and haul away old concrete generator pad.,Removal & Disposal,job,850
Core Drilling Foundation Wall,Core drill concrete foundation for utility entry sleeve.,Electrical & Gas Wiring,each,350
Generator Weather Cover,Custom fitted breathable fabric storage cover.,Upgrades & Accessories,each,195
Emergency Fuel Delivery Service,Dispatch fuel truck for emergency generator refueling.,Diagnostics & Service,job,450
Phase Rotation Check,Verify proper electrical phase sequence for 3-phase units.,Diagnostics & Service,each,150
Exhaust Pipe Insulation Wrap,Install thermal wrap insulation on high-temp exhaust pipe.,Repairs & Replacements,linear ft,45
Backup Battery Smart Charger Upgrade,Upgrade standard charger to microprocessor-controlled unit.,Upgrades & Accessories,each,420
