name,description,category,unit,price
Municipal Right-of-Way Permit,City permit for sidewalk or apron work,Permits & Fees,job,175
Building Department Permit,Permit for structural walls or foundations,Permits & Fees,job,250
HOA Architectural Review Fee,Submission package for association approval,Permits & Fees,job,100
Utility Locating Service,Private utility marking prior to excavation,Permits & Fees,job,200
Traffic Control Setup,"Signage, cones, and flaggers for street work",Permits & Fees,day,400
Concrete Pump Truck Surcharge,Boom pump fee for hard-to-reach pours,Equipment & Surcharges,job,850
Buggy Concrete Transport,Powered buggy for backyard concrete hauling,Equipment & Surcharges,day,300
Mini Excavator Rental,Daily rental for site grading and digging,Equipment & Surcharges,day,350
Skid Steer Loader Rental,Daily rental for material moving,Equipment & Surcharges,day,375
Plate Compactor Rental,Vibratory compactor for subbase prep,Equipment & Surcharges,day,125
Concrete Saw Cutting,Wet diamond blade cut for control joints,Cutting & Coring,linear ft,4
Heavy-Duty Wall Sawing,Deep wall cut for new doors or windows,Cutting & Coring,sq ft,65
Core Drilling 4-Inch Hole,Core drill utility penetration through concrete,Cutting & Coring,each,150
Core Drilling 8-Inch Hole,Core drill large penetration through foundation,Cutting & Coring,each,250
Asphalt Patching,Hot mix asphalt patch at concrete transition,Cutting & Coring,sq ft,12
Integral LED Step Lights,Low-voltage light fixtures cast into steps,Lighting & Electrical,each,125
Paver Light Fixture Installation,Paver light inserted into hardscape border,Lighting & Electrical,each,110
Conduit Sleeve Installation,PVC sleeve buried under slab for future wires,Lighting & Electrical,linear ft,12
Transformer and Timer Setup,Low-voltage landscape lighting power unit,Lighting & Electrical,each,250
Post Anchor Bracket Cast,Metal structural post base set in concrete,Lighting & Electrical,each,65
French Drain Installation,"Perforated pipe, gravel, and fabric trench",Drainage,linear ft,35
Catch Basin Installation,Surface water drain box connected to pipe,Drainage,each,350
Channel Drain System,Trench drain with grate across driveway,Drainage,linear ft,75
Sump Pump Basin Installation,Exterior collection basin and discharge line,Drainage,each,600
Downspout Extension Burial,Solid PVC pipe directing water away from slab,Drainage,linear ft,18
Masonry Outdoor Fireplace,Custom wood-burning outdoor masonry fireplace,Outdoor Living,job,6500
Outdoor Kitchen Base Structure,CMU block structure built for grill insertion,Outdoor Living,linear ft,350
Concrete Fire Pit,Cast-in-place or modular backyard fire ring,Outdoor Living,each,1800
Concrete Seat Wall,Freestanding curved seating wall with cap,Outdoor Living,linear ft,120
Concrete Pillar Caps,Precast or cut stone caps set on piers,Outdoor Living,each,150
