name,description,category,unit,price
Insulated Glass Unit (IGU) Replacement,Replace failed dual-pane glass insert in existing sash,Repairs & Glass,each,320
Tempered Safety Glass Upgrade,Safety glass upgrade meeting local building code requirements,Repairs & Glass,sq ft,35
Window Balance Replacement,Coil or block-and-tackle balance mechanism repair,Repairs & Glass,each,140
Casement Operator Replacement,Mechanical window crank gear mechanism replacement,Repairs & Glass,each,175
Window Sash Replacement,Manufacturer matching operational sash swap,Repairs & Glass,each,380
Window Screen Replacement,New aluminum frame and fiberglass mesh screen assembly,Repairs & Glass,each,65
Screen Mesh Re-screening,Replace torn mesh in existing window screen frame,Repairs & Glass,each,35
Patio Door Roller Replacement,Sliding glass door carriage roller wheel assembly replacement,Repairs & Glass,each,220
Patio Door Track Cap Installation,Stainless steel track overlay for damaged sliding door sill,Repairs & Glass,linear ft,45
Window Latch Lock Replacement,Surface-mounted cam-action window lock replacement,Repairs & Glass,each,75
Door Deadbolt Installation,Bore door and install single cylinder deadbolt lock set,Hardware & Trim,each,160
Handleset and Lockset Installation,Entry door exterior grip and interior lever mechanism set,Hardware & Trim,each,190
Multi-Point Door Lock Mechanism Replacement,Heavy-duty gear driven multi-point locking strip replacement,Hardware & Trim,each,380
Door Hinge Replacement,Heavy-duty ball bearing architectural door hinge pair,Hardware & Trim,pair,95
Door Threshold Replacement,Aluminum adjustable exterior door sill threshold install,Hardware & Trim,linear ft,50
Door Sweep Replacement,Bottom door weatherstrip sweep replacement,Hardware & Trim,each,65
Interior Casing Trim Replacement,Standard paint-grade or stain-grade wood window/door casing,Hardware & Trim,linear ft,12
Interior Window Sill Replacement,Hardwood or PVC interior stool sill board installation,Hardware & Trim,linear ft,35
Exterior Brickmould Replacement,Exterior wood or PVC trim molding around window/door frame,Hardware & Trim,linear ft,16
Interior Header Extension Jambs,Wood interior jamb extension for deep wall installations,Hardware & Trim,linear ft,15
Standard Interior Window Stop Replacement,Wood interior stop molding replacement per opening,Hardware & Trim,each,40
Window Foam Insulation Injection,Low-expansion spray foam insulation around rough opening gap,Sealants & Insulation,opening,45
Exterior Silicone Caulking,High-grade weatherproofing exterior perimeter silicone bead,Sealants & Insulation,linear ft,4
Interior Paintable Caulk Sealing,Acrylic latex caulk bead sealing interior trim joints,Sealants & Insulation,linear ft,3
Window Perimeter Weatherstripping,Self-adhesive foam or bulb weatherstrip gasket replacement,Sealants & Insulation,linear ft,5
Flash-Banding Window Flashing Tape,Self-adhering waterproof flashing membrane installation,Sealants & Insulation,opening,65
Standard Window Debris Disposal,Removal and hauling of old windows and jobsite trash,Disposal & Permits,each,45
Large Door Debris Disposal,Removal and hauling of large sliding or entry door systems,Disposal & Permits,each,95
Dumpster Rental Surcharge,Rolloff dumpster allocation for whole-house replacement jobs,Disposal & Permits,job,600
Municipal Building Permit Fee Processing,Pulling and processing local government construction permits,Disposal & Permits,job,175
Engineering Structural Calculation Letter,Licensed engineer sign-off for large structural header openings,Disposal & Permits,job,550
Lead-Safe EPA Containment Setup,Lead paint containment protocol for homes built before 1978,Disposal & Permits,opening,120
Rough Header Structural Framing,Install new load-bearing header for window/door size changes,Structural & Siding,linear ft,110
Siding Patch and Repair,Vinyl or wood siding repair adjacent to resized openings,Structural & Siding,sq ft,28
Stucco Patching Around Openings,Stucco repair and feathering after window frame alteration,Structural & Siding,sq ft,45
Brick Veneer Cutting and Repair,Masonry saw cut and mortar repair for opening expansion,Structural & Siding,linear ft,65
Aluminum Cladding Custom Bending,Custom brake-formed aluminum wrap for exterior wood frames,Structural & Siding,opening,130
Rotten Sill Plate Wood Repair,Replace water-damaged rough framing studs and sill plates,Structural & Siding,hour,150
Low-E Energy Plus Glass Upgrade,High-performance solar control low-emissivity glass coating,Glass Upgrades,sq ft,22
Argon Gas Fill Insulation,Insulating inert gas fill sealed between window panes,Glass Upgrades,each,40
Triple-Pane Glass Upgrade,Three panes of glass for maximum thermal acoustic insulation,Glass Upgrades,sq ft,38
Obscure Privacy Glass Upgrade,Frosted or textured glass for bathroom and entry privacy,Glass Upgrades,sq ft,25
Laminated Impact Resistant Glass Upgrade,Hurricane and forced entry rated shatterproof laminated glass,Glass Upgrades,sq ft,45
Between-the-Glass Blinds Upgrade,Internal adjustable mini blinds sealed inside dual-pane glass,Glass Upgrades,each,350
Custom Exterior Paint Match,Factory exterior color finish matched to HOA specifications,Finishes & Custom,opening,110
Interior Wood Stain and Clear Coat,Custom hand-applied wood stain and polyurethane finish,Finishes & Custom,opening,160
Grilles Between Glass (GBG) Option,Simulated divided lite grids permanently sealed inside glass,Finishes & Custom,each,75
Simulated Divided Lites (SDL) Option,Permanently adhered exterior and interior authentic muntin bars,Finishes & Custom,each,150
Brass Finish Hardware Upgrade,Polished or antique brass upgrade for window and door locks,Finishes & Custom,each,55
Matte Black Hardware Upgrade,Modern contemporary matte black finish for locks and cranks,Finishes & Custom,each,55
Integrated Pet Door Insertion,Weather-sealed pet flap built directly into sliding patio door,Finishes & Custom,each,320
Custom Radius Arch Top Insert,Custom curved transom insert for arched window openings,Finishes & Custom,each,600
Roller Shade Installation,Surface mounted custom window roller shade installation,Finishes & Custom,each,85
Plantation Shutter Installation,Custom interior louvered plantation shutter mounting,Finishes & Custom,sq ft,32
Second-Story Scaffolding Setup,Temporary scaffolding tower for elevated opening access,Access & Special,day,350
Crane Lift Service,Mobile crane service for heavy oversized glass and door units,Access & Special,job,1200
Difficult Access Surcharge,Additional labor factor for steep hills or restricted pathways,Access & Special,job,250
Furniture Moving and Protection,Safely moving interior furnishings away from work zones,Access & Special,room,75
Temporary Dust Barrier System,Plastic zip-wall containment barrier to isolate construction dust,Access & Special,room,90
Final Construction Cleaning,Detailed vacuuming and glass cleaning upon project completion,Access & Special,job,175
Annual Window Maintenance Tune-Up,"Lubricate hardware, inspect seals, and adjust operating sashes",Diagnostics & Service,visit,195
Keyed-Alike Lock Cylinder Service,Rekey multiple new door locks to match a single house key,Hardware & Trim,each,40
Awning Crank Handle Replacement,Universal replacement crank handle for awning or casement window,Repairs & Glass,each,35
