name,description,category,unit,price,labor_hours,material_cost
Clear Protective Topcoat,Application of conversion varnish or polyurethane clear coat.,Refinishing,sq ft,4,0.02,1
Hand-Brushed Glaze Addition,Applying decorative antique glaze over painted finish.,Refinishing,sq ft,8,0.04,2
Distressing and Antiquing,Faux wear and distressing effects per specification.,Refinishing,sq ft,9,0.05,1.67
Stain and Seal Refinishing,Natural wood stain application with protective topcoat.,Refinishing,sq ft,15,0.08,3.33
Touch-Up Kit Provided,Custom color-matched touch-up paint bottle with brush.,Refinishing,each,45,0.1,26.67
Standard Upper Cabinet Installation,Hanging and leveling standard wall cabinet boxes.,Installation,linear ft,85,0.5,15
Standard Base Cabinet Installation,"Setting, shimming, and leveling base cabinet runs.",Installation,linear ft,95,0.55,18.33
Tall Pantry Cabinet Installation,Installation of full-height pantry or utility cabinets.,Installation,each,175,1,33.33
Island Cabinet Base Installation,Securing kitchen island framing and boxes to subfloor.,Installation,linear ft,110,0.65,18.33
Corner Lazy Susan Install,Installation of rotating corner cabinet hardware and unit.,Installation,each,150,0.8,33.33
Crown Molding Installation,Cutting and installing decorative crown molding.,Installation,linear ft,25,0.15,4
Light Rail Molding Installation,Installing under-cabinet trim to conceal lighting strips.,Installation,linear ft,18,0.12,2
Toe Kick Scribe Molding Install,Installing floor-level trim to cover gaps.,Installation,linear ft,12,0.08,1.67
Filler Strip Installation,Cutting and fitting custom filler boards between cabinets.,Installation,linear ft,22,0.12,4.67
End Panel Skin Installation,Gluing and pinning matching wood veneer to exposed gables.,Installation,each,65,0.35,15
Custom Range Hood Cover Install,Mounting wooden decorative range hood enclosure.,Installation,each,250,1.2,66.67
Shaker Style Door Replacement,New paint-grade HDF Shaker style cabinet door.,Doors and Drawers,sq ft,38,0.15,13.33
Raised Panel Door Replacement,New traditional raised panel hardwood cabinet door.,Doors and Drawers,sq ft,52,0.18,20
Flat Slab Door Replacement,Modern contemporary slab door for euro cabinets.,Doors and Drawers,sq ft,32,0.12,11.33
Glass-Ready Mullion Door,Cabinet door frame prepared for glass panel insert.,Doors and Drawers,sq ft,65,0.22,24
Replacement Drawer Box,Solid maple dovetailed replacement drawer box.,Doors and Drawers,each,95,0.35,35
Drawer Front Replacement,Matching drawer front to coordinate with new doors.,Doors and Drawers,sq ft,30,0.1,11.67
Glass Panel Installation,Supplying and glazing glass inserts into mullion doors.,Doors and Drawers,each,55,0.25,16.67
Concealed Soft-Close Hinge,European cup hinge with integrated soft-close mechanism.,Hardware,each,12,0.05,3.83
Standard Pivot Hinge Replacement,Traditional non-soft-close face frame hinge.,Hardware,each,8,0.04,2
Undermount Soft-Close Slides,Full-extension concealed drawer slide hardware set.,Hardware,each,65,0.2,26.67
Side-Mount Drawer Slides,Standard ball-bearing side-mount drawer glides.,Hardware,pair,35,0.12,13.33
Cabinet Knob Installation,Drilling and mounting standard cabinet door knobs.,Hardware,each,7,0.04,1.33
Cabinet Pull Handle Installation,Precision drilling and mounting drawer/door pulls.,Hardware,each,9,0.05,1.67
Magnetic Catch Replacement,Standard magnetic door latch and strike plate.,Hardware,each,10,0.06,1.67
Shelf Standard and Clips,Installing adjustable metal shelf support pins and tracks.,Hardware,linear ft,15,0.08,3.33
Trash Can Pull-Out Insert,Dual-bin sliding waste basket system supply and install.,Upgrades,each,220,0.65,93.33
Pull-Out Pantry Shelves,Retrofit sliding wire or wood pantry basket shelves.,Upgrades,each,140,0.45,56.67
Spice Rack Pull-Out Insert,Narrow base cabinet pull-out spice rack organizer.,Upgrades,each,185,0.55,76.67
Lazy Susan Hardware Retrofit,Replacing old pole hardware with modern bearing pivots.,Upgrades,each,130,0.5,46.67
Cutlery Divider Insert,Hardwood drop-in drawer organizer trimmed to fit.,Upgrades,each,65,0.2,26.67
Tray Divider Vertical Racks,Dividers for cookie sheets and cutting boards over fridge.,Upgrades,each,75,0.25,28.33
Under-Cabinet LED Lighting Strip,Hardwired dimmable LED tape light channel install.,Upgrades,linear ft,45,0.2,13.33
In-Cabinet LED Puck Lights,Recessed LED lighting for glass-front display cabinets.,Upgrades,each,60,0.25,19.33
Appliance Garage Upgrade,Converting standard counter space into enclosed appliance garage.,Upgrades,each,350,1.2,133.33
Wine Rack Lattice Insert,Custom wooden grid built into cabinet box for wine storage.,Upgrades,each,175,0.5,76.67
Floating Open Shelves,Building and mounting matching wood open floating shelves.,Upgrades,linear ft,110,0.6,23.33
Microwave Shelf Conversion,Modifying upper cabinet to house built-in microwave.,Upgrades,each,220,1,63.33
Refrigerator Enclosure Build,Building gable panels and upper cabinet over fridge opening.,Upgrades,job,450,2,133.33
Pencil Hinge Adjustment Service,Aligning and leveling sagging cabinet doors.,Repairs,hour,75,0.6,0
Delaminated Foil Re-Gluing,Heat-reactivating and gluing peeling thermofoil cabinet wrap.,Repairs,each,45,0.3,4.67
Water-Damaged Toe Kick Repair,Replacing swollen or rotted bottom base cabinet panels.,Repairs,linear ft,85,0.5,15
Sagging Shelf Reinforcement,Adding hidden support strips to heavy-load shelving.,Repairs,each,40,0.25,5
Broken Drawer Bottom Replacement,Installing new plywood floor into damaged drawer box.,Repairs,each,60,0.35,11.67
Stripped Screw Hole Repair,Dowel insertion and re-drilling for loose hinge screws.,Repairs,each,25,0.18,2
Face Frame Splitting Repair,"Clamping, gluing, and finishing cracked solid wood frames.",Repairs,each,90,0.5,18.33
Custom Floating Vanity Cabinet,Fabricating wall-hung bathroom vanity box and doors.,Custom Build,linear ft,320,1.4,96.67
Built-In Mudroom Bench,Custom bench seating with cubbies and coat hooks.,Custom Build,linear ft,280,1.2,86.67
Wet Bar Cabinetry Build,Custom under-counter base cabinets for entertainment area.,Custom Build,linear ft,300,1.3,90
Pantry Roll-Out Pantry Tower,Building full-height pull-out pantry cabinet structure.,Custom Build,each,850,3,316.67
Custom Corner Banquette Seating,Built-in breakfast nook storage benches.,Custom Build,linear ft,350,1.5,116.67
Fireplace Built-In Bookshelves,Custom shelving flanking a fireplace with base cabinets.,Custom Build,linear ft,400,1.8,120
Custom Laundry Hamper Tilt-Out,Building tilt-out laundry sorting cabinet box.,Custom Build,each,275,1.1,96.67
General Permit Acquisition,Pulling local municipal building and carpentry permits.,Permits and Fees,job,175,1,33.33
HOA Plan Submission Fee,Preparing and submitting architectural plans to HOA.,Permits and Fees,job,100,0.8,0
Out-of-Area Travel Fee,Additional mileage surcharge for remote service areas.,Permits and Fees,visit,75,0.6,0
After-Hours Rush Fee,Surcharge for expedited project completion timeline.,Permits and Fees,job,500,4,0
Staircase Carry Surcharge,Additional fee for multi-story walk-up delivery of materials.,Permits and Fees,job,150,1.2,0
Post-Construction Deep Clean,Detailed dusting and wiping of interior and exterior surfaces.,Cleanup,job,180,1.45,0
Floor Vacuuming and Mooping,Final cleanup of workspace floors and surrounding areas.,Cleanup,hour,50,0.4,0
Hardware Polishing,Final cleaning and polishing of knobs and pulls.,Cleanup,job,60,0.45,3.33
Trash Haul-Away,Loading and transport of residual packaging and boxes.,Cleanup,job,120,0.8,13.33
Painter's Tape Removal,Careful stripping of masking tape and edge cleanup.,Cleanup,hour,55,0.44,0
Touch-Up Paint Labor,Final field touch-ups on installation blemishes.,Cleanup,hour,85,0.68,0
Extended 5-Year Finish Warranty,"Additional coverage against peeling, cracking, and fading.",Warranty,job,250,0,166.67
Annual Cabinet Maintenance Check,"Scheduled inspection, hinge tightening, and touch-up.",Warranty,visit,125,1,0
Color Fade Restoration,Restoring sun-damaged or UV-faded cabinet finishes.,Warranty,job,300,1.5,73.33
Finishing Wax Application,Protective wax coating application for wood surfaces.,Maintenance,sq ft,2,0.01,0.4
Cabinet Interior Lining,Installing decorative contact paper inside cabinet boxes.,Maintenance,sq ft,4,0.02,1
Bumper Pad Replacement,Replacing felt silencer pads on doors and drawer frames.,Maintenance,job,25,0.15,4
