name,description,category,unit,price
End Cap Repair and Sealing,Reattach loose end cap and apply waterproof silicone sealant.,Repairs,each,45
Downspout Reconnection,Reattach loose or detached downspout to wall or extension.,Repairs,each,30
Fascia Board Wood Repair (Rot),Cut out rotted section of fascia and install primed wood.,Repairs,linear ft,45
Soffit Repair Section,Replace damaged or water-stained aluminum or wood soffit.,Repairs,sq ft,25
Drip Edge Repair and Realignment,Bend or replace damaged metal drip edge hanging over gutter.,Repairs,linear ft,12
5-Inch Seamless Aluminum Gutter Installation,Install new custom roll-formed 5-inch seamless aluminum gutters.,Replacements,linear ft,10
6-Inch Seamless Aluminum Gutter Installation,Install new custom roll-formed 6-inch seamless aluminum gutters.,Replacements,linear ft,14
7-Inch Seamless Aluminum Gutter Installation,Install new custom roll-formed 7-inch seamless aluminum gutters.,Replacements,linear ft,20
Half-Round Copper Gutter Installation,Install premium architectural half-round copper gutters.,Replacements,linear ft,45
Galvanized Steel Gutter Installation,Install heavy-duty galvanized steel gutters for maximum strength.,Replacements,linear ft,18
Standard Downspout Replacement (2x3 Inch),Replace existing damaged downspout with new aluminum section.,Replacements,linear ft,8
Large Downspout Replacement (3x4 Inch),Replace existing damaged downspout with high-capacity section.,Replacements,linear ft,12
Round Copper Downspout Replacement,Install matching round architectural copper downspout.,Replacements,linear ft,35
Fascia Board Full Replacement,Remove and replace entire rotted fascia board with primed pine.,Replacements,linear ft,30
Custom Collector Box Installation,Install architectural leader head for complex roof drainage.,Replacements,each,250
Mesh Gutter Guard Installation,Install standard stainless steel mesh leaf and debris guards.,Gutter Protection,linear ft,6
Micro-Mesh Gutter Guard Installation,Install premium fine-mesh filters to block pine needles and silt.,Gutter Protection,linear ft,9
Surface-Tension Gutter Guard Installation,Install solid-hood water-deflecting surface tension guards.,Gutter Protection,linear ft,12
Plastic Screen Gutter Guard Installation,Install basic snap-in plastic mesh screens to block large leaves.,Gutter Protection,linear ft,3
Foam Insert Gutter Filter Installation,Install porous polyurethane foam filters inside gutter channel.,Gutter Protection,linear ft,4
Brush-Style Gutter Guard Installation,Install hedgehog-style bristle brushes inside gutter channels.,Gutter Protection,linear ft,5
Gutter Guard Removal and Disposal,"Strip out old, failing, or clogged aftermarket gutter guards.",Gutter Protection,linear ft,2
Custom Splash Block Installation,Place concrete or plastic splash block beneath downspout exit.,Drainage & Extensions,each,20
Flexible Downspout Extension,Connect expandable plastic pipe to route water away from foundation.,Drainage & Extensions,each,25
Above-Ground PVC Extension (10 Foot),Install solid PVC pipe extension to direct water off property.,Drainage & Extensions,each,65
Underground Pop-Up Drainage Kit,Install buried PVC line terminating in lawn pop-up emitter.,Drainage & Extensions,job,275
French Drain Connection,Tie downspout directly into existing perimeter French drain system.,Drainage & Extensions,job,350
Rain Barrel Installation,Install homeowner-supplied or purchased rain barrel to downspout.,Drainage & Extensions,each,150
Hinged Downspout Extension Flippers,Install hinge mechanism to allow lifting downspout for mowing.,Drainage & Extensions,each,40
Catch Basin Installation,Install in-ground catch basin to collect downspout sediment.,Drainage & Extensions,each,180
Standard Aluminum End Cap (Pair),Factory-formed aluminum end cap for 5-inch or 6-inch gutters.,Materials & Parts,each,8
Copper End Cap (Each),Hand-soldered copper end cap for architectural copper systems.,Materials & Parts,each,35
Inside Corner Miter (5-Inch),Factory-welded inside corner piece for seamless aluminum layout.,Materials & Parts,each,18
Outside Corner Miter (5-Inch),Factory-welded outside corner piece for seamless aluminum layout.,Materials & Parts,each,18
Heavy-Duty Hidden Hanger with Screw,Aluminum bracket securing gutter lip to fascia board.,Materials & Parts,each,3
Downspout Offset Bends (A-Style / B-Style),Aluminum offset elbow to route downspout around architectural overhangs.,Materials & Parts,each,12
Downspout Pipe Straps (Band),Metal strap securing vertical downspout pipe to exterior wall.,Materials & Parts,each,5
Standard Downspout Outlet Drop,Flanged flange outlet piece connecting gutter trough to downspout.,Materials & Parts,each,10
Polyurethane Gutter Sealer (Tube),Exterior grade waterproof sealant for metal gutter joints.,Materials & Parts,each,15
Touch-Up Paint for Aluminum Gutters,Color-matched spray paint for scratched or repaired aluminum.,Materials & Parts,each,18
Aluminum Rivet Fasteners (Pack of 50),Small pop rivets for securing metal joints and end caps.,Materials & Parts,each,10
Wedge Shims for Fascia Alignment,Plastic wedges placed behind brackets to fine-tune gutter slope.,Materials & Parts,each,4
Leaf Trap Strainer Basket,Wire mesh basket inserted at downspout opening to catch debris.,Materials & Parts,each,15
Galvanized Spike and Ferrule Set,Traditional 7-inch spike and sleeve fastener for hanging gutters.,Materials & Parts,each,3
City or Municipal Permit Fee,Required local government permit for major exterior drainage work.,Permits & Disposal,job,75
HOA Compliance Documentation Package,Prepare and submit material samples and forms for board approval.,Permits & Disposal,visit,50
Bulk Debris Dumpster Fee,Rental and disposal fee for large-scale demolition waste.,Permits & Disposal,job,250
Hazardous Waste/Asbestos Handling Fee,Safe removal and disposal of old asbestos-containing siding/fascia.,Permits & Disposal,job,400
Traffic Control / Street Permit,Municipal permit for street-blocking ladder or lift placement.,Permits & Disposal,job,150
Roof Anchor Installation Fee,Permanent safety anchor installation for multi-story maintenance.,Safety & Access,each,75
Multi-Story Ladder Setup Surcharge,Specialized rigging and stabilizing for heights over 30 feet.,Safety & Access,job,100
Scaffolding Rental and Assembly,Erect temporary scaffolding for safe high-reach gutter replacement.,Safety & Access,day,250
Boom Lift Daily Rental Surcharge,Towable or motorized boom lift for extreme height access.,Safety & Access,day,350
Fall Protection Rigging Setup,OSHA-compliant harness and tie-off line setup on steep roofs.,Safety & Access,job,125
Solar Panel Removal and Reinstallation,Disconnect and lift solar panels to access blocked underlying gutters.,Specialty Services,linear ft,15
Awning Detachment and Reattachment,Temporarily remove canvas or metal awning to access damaged gutter.,Specialty Services,each,120
Exterior Holiday Lighting Removal,Take down customer holiday light strands left inside gutters.,Specialty Services,linear ft,1
Bird Nest Removal from Gutter,Safely remove active or inactive nesting materials from downspout.,Specialty Services,each,50
Bee Hive / Wasp Nest Removal (Gutter),Treat and remove stinging insect nests blocking water flow.,Specialty Services,each,125
Exterior Pressure Washing (Gutter Exterior),Wash dirt and tiger stripes off outside face of aluminum gutters.,Specialty Services,linear ft,1
Fascia Painting (Post-Repair),Prime and paint new wood fascia boards to match existing trim.,Specialty Services,linear ft,8
Custom Copper Soldering (Joints),Professional torch soldering for heritage copper gutter systems.,Specialty Services,each,65
Gutter Thermal Heating Cable Installation,Install electric de-icing heat cable to prevent winter ice dams.,Winterization,linear ft,7
Ice Dam Steam Removal Service,Use high-pressure steam equipment to melt and clear ice dams.,Winterization,hour,225
Annual Maintenance Membership Plan,Includes two scheduled cleanings and priority emergency repair service.,Maintenance Plans,visit,299
Bi-Annual Maintenance Membership Plan,Includes four seasonal cleanings and free minor adjustments.,Maintenance Plans,visit,499
Commercial Gutter Cleaning Contract (Base),Recurring maintenance cleaning for low-rise commercial building.,Maintenance Plans,linear ft,3
After-Hours Emergency Callout Fee,Flat fee dispatched outside normal operating hours.,Diagnostics & Service Calls,visit,200
Trip Charge (Out of Service Area),Additional travel fee for locations beyond standard radius.,Diagnostics & Service Calls,visit,75
Re-Inspection Fee (Failed Initial Repair),Return trip to verify correct operation after structural fix.,Diagnostics & Service Calls,visit,50
