name,description,category,unit,price
Double-Cell Honeycomb Shade,High-insulation cellular shade supply and install,Materials & Products,each,230
Top-Down Bottom-Up Honeycomb,Flexible positioning cellular shade supply and install,Materials & Products,each,260
Standard Roman Shade,Fabric fold-up Roman shade supply and install,Materials & Products,each,290
Custom Woven Wood Shade,Natural bamboo or reed shade supply and install,Materials & Products,each,280
Faux Wood Interior Shutter,Polymer interior plantation shutter supply and install,Materials & Products,sq ft,32
Natural Wood Interior Shutter,Hardwood plantation shutter supply and install,Materials & Products,sq ft,45
Café Style Shutter,Half-height plantation shutter supply and install,Materials & Products,sq ft,28
Tier-on-Tier Shutter,Independent upper and lower shutter supply and install,Materials & Products,sq ft,50
Motorized Roller Shade Upgrade,Add battery motor and programming to roller shade,Motorization,each,250
Motorized Honeycomb Upgrade,Add battery motor to cellular shade,Motorization,each,280
Hardwired Motor Power Supply,Low-voltage power transformer supply and install,Motorization,each,175
Multi-Channel Remote Control,Handheld multi-shade RF remote control programming,Motorization,each,95
Wall Switch Remote Control,Wireless wall-mounted shade controller,Motorization,each,110
Smart Home Hub Integration,Connect motorized shades to Wi-Fi bridge or hub,Motorization,job,150
Solar Panel Charger Kit,Rechargeable battery solar panel trickle charger,Motorization,each,90
Motor Replacement,Swap out failed internal tubular shade motor,Motorization,each,195
Battery Wand Replacement,AA battery tube holder for motorized blinds,Motorization,each,45
Standard Valance Installation,Decorative matching wood or faux wood valance,Hardware & Parts,linear ft,22
Custom Cornice Box Installation,Upholstered or wood decorative cornice box,Hardware & Parts,linear ft,55
Hold-Down Brackets,Pair of door or window swing brackets,Hardware & Parts,each,25
Extension Brackets,Projecting brackets for clearance over trim,Hardware & Parts,pair,35
:,Magnetic catch kit for shutters or doors,Hardware & Parts,each,20
Tilt Wand Replacement,Fiberglass or metal tilt wand supply,Hardware & Parts,each,15
Continuous Cord Loop,Loop replacement for heavy shades,Hardware & Parts,each,35
Tension Device Installation,Child safety cord tensioner mounting,Hardware & Parts,each,25
Shutter Z-Frame Framing,Decorative trim frame for shutter openings,Hardware & Parts,linear ft,18
Shutter L-Frame Framing,Standard mounting frame for interior shutters,Hardware & Parts,linear ft,14
Drywall Anchor Hardware,Heavy-duty hollow wall anchors for secure mounting,Hardware & Parts,job,25
Metal Header Board,Wood or metal sub-board for weak mounting surfaces,Hardware & Parts,linear ft,30
Old Blind Removal and Haul-Away,Dismantle existing window treatments and dispose,Permits & Disposal,each,25
Large Shutter Disposal Fee,Disposal fee for heavy wood shutter panels,Permits & Disposal,job,75
Eco-Recycling Sorting Fee,Sorting recyclable metal and plastic components,Permits & Disposal,job,20
High-Rise Delivery Fee,Logistics fee for elevator and restricted parking sites,Permits & Disposal,visit,100
Commercial Debris Haul-Away,Dumpster fee for large commercial blind projects,Permits & Disposal,job,150
Bay Window Installation Surcharge,Complex angling and templating for bay windows,Custom & Specialty,job,175
Bow Window Installation Surcharge,Multi-panel curved window mounting labor,Custom & Specialty,job,225
Arched Window Shutter,Custom fixed arched plantation shutter supply and install,Custom & Specialty,sq ft,65
Arched Cellular Shade,Specialty shaped cellular shade for round tops,Custom & Specialty,each,350
Skylight Shade Installation,Overhead manual skylight shade supply and install,Custom & Specialty,each,290
Motorized Skylight Shade,Remote-controlled overhead skylight shade,Custom & Specialty,each,450
Sliding Glass Door Panel Track,Sliding panel track blind supply and install,Custom & Specialty,each,380
French Door Cut-Out Brackets,Specialty brackets for door handle clearance,Custom & Specialty,pair,40
Oversized Heavy-Duty Roller,Commercial grade wide span roller shade,Custom & Specialty,each,420
Blackout Side Channels,Aluminum side tracks to block light leakage,Custom & Specialty,linear ft,25
Temporary Paper Shades,Disposable temporary window coverings during remodel,Upsells,each,15
Child Safety Cleat Kit,Brass cord cleats for traditional pull cords,Upsells,pair,12
Touch-Up Paint Kit,Matching paint or stain pen for wood shutters,Upsells,each,22
Annual Maintenance Service,"Lubrication, tension check, and minor adjustments",Upsells,visit,125
Dusting and Cleaning Service,Professional ultrasonic or on-site blind cleaning,Upsells,each,75
Rush Order Processing,Expedited manufacturing and shipping priority,Upsells,job,150
Extra Slat Package,Spare slats for future accidental damage,Upsells,job,35
Matching Pillow Fabric Wrap,Custom fabric insert matching Roman shades,Upsells,each,85
Smart Home Integration Setup,Programming smart assistant voice control for shades,Upsells,hour,110
Custom Color Matching,Paint-to-sample color matching for wood shutters,Upsells,job,200
Precision Laser Measurement,Digital laser layout for complex commercial jobs,Diagnostics & Service,job,150
Commercial Multi-Unit Discount,Volume labor adjustment for apartment complexes,Labor Rates,hour,80
Security Shutter Lock,Manual locking bolt kit for plantation shutters,Hardware & Parts,each,40
Hidden Tilt Upgrade,Rear-gear hidden tilt rod for clean louver look,Materials & Products,each,35
Split Tilt Customization,Independent upper/lower louver control split,Materials & Products,each,45
Cordless Upgrade Surcharge,Spring-assisted cordless mechanism conversion,Replacements,each,40
Replacement Bottom Rail,Metal or wood weighted bottom bar replacement,Repairs,linear ft,25
Valance Return Corners,Side return pieces for outside mount valances,Hardware & Parts,pair,18
Slat Clip Replacement,Plastic clips holding vertical vanes to carriers,Repairs,each,10
Emergency Board-Up Window,Temporary security cover for broken glass openings,Diagnostics & Service,each,175
