name,description,category,unit,price,labor_hours,material_cost
Commercial Grade Wall Pack Install,High output exterior LED wall pack fixture,Security Lighting,each,275,0.9,110
Photocell Sensor Replacement,Dusk to dawn light sensor swap,Security Lighting,each,110,0.5,30
Motion Sensor Replacement,PIR motion detector head replacement,Security Lighting,each,135,0.6,36.67
Security Floodlight Bulb Swap,PAR38 LED flood lamp replacement,Security Lighting,each,45,0.2,13.33
Architectural Wash Light Install,Linear LED wall washer for building facade,Architectural,each,350,1,150
Column Accent Light Installation,Specialty narrow beam fixture for columns,Architectural,each,220,0.8,80
Eaves Soaking Downlight Install,Recessed can light in soffit overhang,Architectural,each,175,0.7,56.67
Signage Illumination Fixture,Gooseneck LED barn light for business sign,Architectural,each,295,0.8,130
Holiday Lighting Peak Hook Install,Permanent hanging clips for seasonal lights,Architectural,linear ft,12,0.05,4
100W Low Voltage Transformer,Standard magnetic step down transformer supply,Transformers,each,250,0.8,100
300W Low Voltage Transformer,Mid-size multi tap landscape transformer supply,Transformers,each,450,1,233.33
600W Low Voltage Transformer,Heavy duty multi tap landscape transformer supply,Transformers,each,750,1.2,393.33
Smart Wi-Fi Transformer Upgrade,App controlled landscape lighting transformer,Transformers,each,550,1,286.67
Transformer Replacement Labor,Swapping old transformer and reconnecting zones,Transformers,each,175,1.4,0
Mechanical Timer Installation,Plug in or hardwired analog lighting timer,Controls,each,95,0.5,21.67
Astronomic Digital Timer Install,Sunset to sunrise programmable wall switch,Controls,each,185,0.6,73.33
Smart Hub Lighting Gateway,Wireless hub for smart landscape control system,Controls,each,220,0.6,93.33
Photocell Add-On Kit,Adding standalone light sensor to manual system,Controls,each,150,0.5,58.33
Remote Control Keyfob System,RF receiver and keychain transmitter install,Controls,each,210,0.5,96.67
12/2 Direct Burial Cable,Per foot of heavy duty low voltage wire,Wiring,linear ft,2,0.01,1
10/2 Direct Burial Cable,Per foot of heavy duty low voltage wire for runs,Wiring,linear ft,3,0.01,1.67
8/2 Direct Burial Cable,Per foot of heavy gauge low voltage trunk line,Wiring,linear ft,5,0.01,3
PVC Conduit Run,Per foot of protective schedule 40 PVC conduit,Wiring,linear ft,6,0.02,3.67
UF-B 12/2 Line Voltage Cable,Per foot of underground feeder cable for 120V,Wiring,linear ft,4,0.02,2
Weatherproof Outlet Box Install,GFCI receptacle in exterior wet location box,Line Voltage,each,175,0.8,50
GFCI Breaker Installation,Main panel breaker replacement for outdoor safety,Line Voltage,each,220,0.7,86.67
Post Light Fixture Replacement,Swapping top lantern on existing yard pole,Line Voltage,each,250,0.8,100
Yard Post Erection,Setting new direct burial or anchored light post,Line Voltage,each,320,1.2,110
Junction Box Repair,Rebuilding water damaged underground splice box,Line Voltage,each,140,0.8,26.67
Tree Guard Wire Protection,Expanding spiral guard for trunk mounted wires,Hardware,each,25,0.15,3.33
Gel Filled Wire Connectors,Waterproof wire nut pack of 10,Hardware,pack,30,0.05,16
Copper Ground Rod Kit,Earth grounding rod and clamp installation,Hardware,each,125,0.5,41.67
Concrete Mounting Pad,Precast pad for transformer or heavy fixture mount,Hardware,each,90,0.3,35
Zip Tie and Stake Bundle,Cable management fasteners for wire routing,Hardware,job,20,0.05,9.33
Electrical Permit Acquisition,Municipal permit filing and processing fee,Permits,job,175,0.5,75
Electrical Inspection Coordination,Meeting city inspector on site for sign off,Permits,job,150,0.6,50
Commercial Plan Review Fee,Engineering drawing submission for large layout,Permits,job,350,1,150
Excavation Debris Haul Away,Removal of excess dirt from trenching work,Disposal,job,150,1,16.67
Old Fixture Disposal,Hauling away scrap metal and old light fixtures,Disposal,job,75,0.6,0
Annual Maintenance Visit,"System check, lens cleaning, and fixture aiming",Maintenance,visit,220,1.2,46.67
Spring System Startup,Testing timers and replacing damaged bulbs,Maintenance,visit,175,1,33.33
Winterization Check,Securing transformers and exposed wire runs,Maintenance,visit,150,0.8,33.33
Fixture Re-Aiming Service,Adjusting beam angles after landscape growth,Maintenance,visit,125,1,0
Line Voltage Wattage Audit,Testing circuit load limits across all zones,Maintenance,visit,160,1,23.33
Moonlighting Branch Mount,High tree install casting down shadow effects,Upsells,each,380,1.2,153.33
RGBW Smart Color Spotlight,Color changing app controlled accent light,Upsells,each,240,0.6,106.67
Smart Zone Expansion Module,Adding independent control zone to transformer,Upsells,each,195,0.5,90
Hardscape Under-Cap Light,Paver wall lighting integrated during install,Upsells,each,110,0.5,31.67
Fountain Uplight Kit,Submersible waterproof light for water feature,Upsells,each,275,0.8,116.67
Surge Protector for Transformer,Lightning arrestor protection device for power unit,Upsells,each,130,0.4,53.33
Path Light Cowl Accessory,Directional top shield to prevent upward light spill,Upsells,each,40,0.1,18.33
Custom Brass Nameplate,Engraved fixture tag for commercial properties,Upsells,each,60,0.1,31.67
Backup Battery Pack,Uninterruptible power supply for smart controller,Upsells,each,180,0.3,93.33
Extra Long Stake Extension,Raised mounting stem for heavy snow or tall mulch,Upsells,each,45,0.1,21.67
Core Drill Concrete,Diamond bit core drilling for hardscape wire run,Specialty,each,150,0.6,50
Aerial Lift Rental,Scissor lift or boom lift daily rental fee,Specialty,day,450,0.5,250
Traffic Control Setup,Safety cones and signage for roadside work,Specialty,day,200,1,50
Hand Digging Obstacle Area,Manual excavation around tree roots or utilities,Specialty,hour,95,0.75,1.67
Sod Repair per Yard,Replacing turf cut during trenching process,Specialty,sq ft,5,0.02,3.13
Multi-Transformer Sync Kit,Hardware to link multiple power units together,Controls,each,160,0.4,73.33
Brass Well Light Upgrade,Solid brass housing swap for corrosion resistance,Well Lights,each,290,0.7,133.33
Low Voltage Hub Terminal,Central wire distribution block enclosure,Hardware,each,75,0.2,30
Replacement Transformer Fuse,Glass or blade fuse replacement,Hardware,each,20,0.1,5
Weatherproof Cover Plate,In-use wet location heavy duty outlet cover,Line Voltage,each,65,0.3,18.33
Direct Burial Splice Kit,Epoxy resin pour splice kit for main lines,Wiring,each,50,0.2,13.33
LED Retrofit Lamp Kit,Converting older halogen fixture to LED module,Path Lighting,each,45,0.2,13.33
Sub-Panel Installation,Outdoor rated electrical sub-panel for heavy loads,Line Voltage,each,650,2.5,223.33
Design Consultation Fee,Onsite lighting layout design and demonstration,Diagnostics,visit,200,1.6,0
Emergency Wire Repair,Locating and splicing severed underground cable line,Diagnostics,job,225,1.4,33.33
