name,description,category,unit,price
Stretcher Fifth Wheel Mechanism Repair,Directional steering caster linkage adjustment.,Patient Care Equipment,each,210
Patient Lift Actuator Replacement,Battery-powered ceiling or floor lift motor swap.,Patient Care Equipment,each,520
Patient Lift Sling Bar Replacement,Mechanical attachment hook and spreader bar swap.,Patient Care Equipment,each,160
Exam Table Motor Replacement,Power height adjustment screw motor installation.,Patient Care Equipment,each,430
Infusion Pump Pole Clamp Replacement,Mounting bracket and tightening screw assembly.,Patient Care Equipment,each,85
Mayo Stand Height Clutch Repair,Friction sleeve and locking handle replacement.,Patient Care Equipment,each,95
Surgical Table Hydraulic Pump Overhaul,Internal valve rebuilding and fluid replacement.,Surgical & OR Equipment,each,950
Surgical Table Top Pad Replacement,Molded polyurethane mattress section swap.,Surgical & OR Equipment,each,320
OR Light Suspension Arm Tension Adjustment,Spring arm balancing and friction brake service.,Surgical & OR Equipment,each,275
OR Light Halogen Bulb Housing Replacement,Lamp socket and reflector mechanical assembly swap.,Surgical & OR Equipment,each,340
Anesthesia Machine Bellows Assembly Replacement,Ventilator bellows canister and seal swap.,Surgical & OR Equipment,each,410
Anesthesia Gas Scavenging Valve Repair,Positive and negative pressure relief valve service.,Surgical & OR Equipment,each,290
Medical Air Yoke Assembly Replacement,Cylinder pin-index safety system block swap.,Surgical & OR Equipment,each,220
Tourniquet Regulator Valve Replacement,Dual-port pneumatic pressure control valve swap.,Surgical & OR Equipment,each,380
Electrosurgical Unit Chassis Fan Replacement,Cooling blower motor installation.,Surgical & OR Equipment,each,185
Surgical Microscope Counterbalance Spring Adjustment,PANTOGRAPH arm tension calibration.,Surgical & OR Equipment,each,450
X-Ray Tube Housing Mechanical Realignment,Collimator and gantry mechanical index calibration.,Imaging & Radiology,each,650
C-Arm Brake Assembly Replacement,Mechanical steering and orbital lock repair.,Imaging & Radiology,each,580
Bone Densitometer Drive Belt Replacement,Scan arm timing belt and pulley swap.,Imaging & Radiology,each,390
Mammography Compression Paddle Drive Repair,Motorized force-feedback mechanism service.,Imaging & Radiology,each,520
Ultrasound Probe Strain Relief Repair,Transducer cable boot and internal strain fix.,Imaging & Radiology,each,310
Mobile X-Ray Drive Motor Overhaul,Transaxle brush replacement and gear lube.,Imaging & Radiology,each,750
CT Gantry Cooling Fan Replacement,High-volume air mover installation.,Imaging & Radiology,each,890
MRI Cold Head Motor Replacement,Cryocooler mechanical assembly maintenance.,Imaging & Radiology,each,2200
X-Ray Table Top Bearing Replacement,Floating tabletop linear rail and bearing swap.,Imaging & Radiology,each,620
Radiographic Collimator Blade Repair,Lead shutter gear train alignment.,Imaging & Radiology,each,480
Dental Chair Base Actuator Replacement,Hydraulic or mechanical lift ram installation.,Dental & Laboratory,each,680
Dental Delivery Unit Water Manifold Repair,O-ring replacement and valve block rebuild.,Dental & Laboratory,each,240
Dental Light Pole Spring Arm Repair,Counterbalance internal cable adjustment.,Dental & Laboratory,each,210
Centrifuge Lid Latch Solenoid Replacement,Safety interlock mechanism swap.,Dental & Laboratory,each,280
Laboratory Incubator Gasket Replacement,Silicone door seal installation.,Dental & Laboratory,each,175
Lab Shaker Drive Motor Replacement,Eccentric bearing and motor assembly swap.,Dental & Laboratory,each,450
Laboratory Autoclave Door Hinge Repair,Alignment and pin replacement.,Dental & Laboratory,each,220
Microscope Focus Rack Gear Repair,Coarse and fine focus knob gear replacement.,Dental & Laboratory,each,290
Dental Compressor Unloader Valve Repair,Pressure switch and check valve maintenance.,Dental & Laboratory,each,320
Medical Vacuum Pump Vane Replacement,Carbon vane swap and rotor cleaning.,Dental & Laboratory,each,550
Medical Air Compressor Intake Filter Kit,Element replacement and housing cleanout.,Facility Mechanical Systems,each,140
Medical Gas Outlet Rebuilding,Ohmeda or Puritan-Bennett latch valve replacement.,Facility Mechanical Systems,each,195
Zone Valve Box Assembly Replacement,Shut-off ball valve and gauge module installation.,Facility Mechanical Systems,each,650
Medical Vacuum Trap Flask Replacement,Collection canister and float valve swap.,Facility Mechanical Systems,each,220
Medical Air Dryer Desiccant Replacement,Regenerative dryer media recharge.,Facility Mechanical Systems,job,750
Pneumatic Tube Station Blower Repair,Diverter valve and turbine motor maintenance.,Facility Mechanical Systems,each,580
Mortuary Cooler Condensing Unit Repair,Compressor and refrigerant line service.,Facility Mechanical Systems,each,920
Pharmacy Refrigerator Door Seal Replacement,Magnetic gasket swap on cold storage unit.,Facility Mechanical Systems,each,185
Emergency Eye Wash Station Valve Repair,Stay-open ball valve and strainer service.,Facility Mechanical Systems,each,150
Medical Waste Shredder Blade Replacement,Heavy-duty cutter stack installation.,Facility Mechanical Systems,job,1800
OEM Replacement Caster Set (Four),Set of four locking medical swivel casters.,Parts & Materials,job,320
Universal Power Cord 10-Foot,Hospital-grade green dot power cable.,Parts & Materials,each,45
High-Pressure Braided Medical Hose,Oxygen or air supply hose with DISS fittings.,Parts & Materials,linear ft,25
Hydraulic Fluid Flush Quart,ISO VG 32 medical-grade hydraulic oil.,Parts & Materials,gallon,65
Silicone Lubricant Spray Food Grade,Aerosol lubricant for mechanical hinges and seals.,Parts & Materials,each,28
Thread Lock Adhesive Medium Strength,Anaerobic threadlocker for vibration-prone screws.,Parts & Materials,each,35
Replacement Fuse Kit Assortment,Slow-blow ceramic medical equipment fuses.,Parts & Materials,job,75
Copper Tubing 3/8 Inch,Seamless drawn copper for pneumatic and gas lines.,Parts & Materials,linear ft,12
Brass Compression Fitting Assortment,Connectors for medical gas and fluid lines.,Parts & Materials,job,85
Heavy Duty Cable Tie Pack,Nylon zip ties for internal wiring harness management.,Parts & Materials,job,20
Municipal Hot Work Permit Processing,Required local clearance for brazing medical gas lines.,"Permits, Disposal & Compliance",each,150
Medical Gas System Certification,NFPA 99 verification and certification report.,"Permits, Disposal & Compliance",visit,600
Refrigerant Recovery and Disposal Fee,EPA compliant extraction and recycling of CFCs.,"Permits, Disposal & Compliance",each,220
Hazardous Biohazard Waste Disposal,Safe containment and hauling of contaminated parts.,"Permits, Disposal & Compliance",each,125
Electrical Safety Certification Tagging,Affixing compliance stickers after NFPA testing.,"Permits, Disposal & Compliance",job,75
Pressure Vessel Inspection Fee,State boiler and autoclave safety inspector sign-off.,"Permits, Disposal & Compliance",each,350
Lead Shielding Disposal Fee,Safe recycling of radiographic protection materials.,"Permits, Disposal & Compliance",job,275
Out-of-Service Equipment Tagging & Audit,Formal quarantine documentation for failed devices.,"Permits, Disposal & Compliance",each,95
Environmental Impact Disposal Fee,"Recycling fee for batteries, oils, and electronics.","Permits, Disposal & Compliance",job,110
Joint Commission Compliance Documentation,Compiling complete mechanical service history records.,"Permits, Disposal & Compliance",job,250
