name,description,category,unit,price
Master Key System Setup,Design and pin initial master key hierarchy system,Rekeying Services,job,250
Master Key System Addition,Add new keyed cylinder to existing master key system,Rekeying Services,each,45
Vehicle Key Programming - Standard,Program standard transponder chip ignition key,Automotive Locksmithing,each,120
Vehicle Key Programming - Proximity,Program push-to-start smart proximity fob,Automotive Locksmithing,each,220
Automotive Key Cutting & Programming,Cut and program standard laser-cut transponder key,Automotive Locksmithing,each,180
Ignition Cylinder Replacement,Remove and replace faulty mechanical ignition cylinder,Automotive Locksmithing,each,250
Door Lock Cylinder Repair - Auto,Rebuild or replace jammed vehicle door lock cylinder,Automotive Locksmithing,each,160
Motorcycle Key Generation,Originate new key for motorcycle ignition switch,Automotive Locksmithing,each,150
Smart Deadbolt Installation,Install customer-supplied electronic deadbolt,Electronic and Smart Locks,each,130
Keyless Entry Touchpad Install,Supply and install commercial keypad lock,Electronic and Smart Locks,each,320
Biometric Lock Installation,Install fingerprint scanning smart lock system,Electronic and Smart Locks,each,280
Electric Strike Installation,Install low-voltage electric door strike into frame,Electronic and Smart Locks,each,350
Magnetic Lock System Installation,Supply and mount electromagnetic door lock,Electronic and Smart Locks,each,450
Access Control Panel Setup,Configure single-door cloud-connected access controller,Electronic and Smart Locks,each,275
Proximity Card Reader Install,Mount and wire RFID keycard reader,Electronic and Smart Locks,each,175
Smart Lock Battery Replacement,Service visit to replace depleted smart lock batteries,Electronic and Smart Locks,each,75
Commercial Panic Bar Installation,Supply and install rim-exit panic hardware device,Commercial Hardware,each,425
Vertical Rod Panic Bar Repair,Adjust and repair top and bottom rod exit device,Commercial Hardware,hour,140
Door Closer Installation,Supply and mount hydraulic overhead door closer,Commercial Hardware,each,250
Door Closer Adjustment,Tune spring tension and closing speed valves,Commercial Hardware,each,85
Continuous Hinges Installation,Install heavy-duty aluminum geared continuous hinge,Commercial Hardware,each,290
Commercial Pivot Set Replacement,Replace top and bottom heavy door pivot hinges,Commercial Hardware,job,380
Threshold Replacement,Remove and replace aluminum exterior door threshold,Commercial Hardware,linear ft,45
Weatherstripping Installation,Install perimeter door seal and smoke gasketing,Commercial Hardware,linear ft,15
Safe Opening - Dial Combination,Non-destructive manipulation or drilling of mechanical safe,Safe and Vault Services,job,350
Safe Opening - Electronic Keypad,Bypass failed electronic safe lock mechanism,Safe and Vault Services,job,300
Safe Combination Change - Mechanical,Reset dial combination on mechanical safe lock,Safe and Vault Services,each,150
Safe Combination Change - Electronic,Program new code on digital safe lock,Safe and Vault Services,each,110
Safe Bolting Down,Anchor residential or commercial safe to concrete floor,Safe and Vault Services,each,175
Safe Dial Replacement,Replace broken mechanical safe dial and ring,Safe and Vault Services,each,220
Safe Relocation,Local moving of standard floor safe up to 500lbs,Safe and Vault Services,job,450
Safe Scope Inspection,Borescope inspection of safe locking mechanism,Safe and Vault Services,each,125
Drill-Out Stuck Deadbolt,Extract destroyed or frozen deadbolt from jamb,Repairs and Restorations,each,110
Stripped Screw Repair,Rebuild stripped wood screw holes in door frame,Repairs and Restorations,each,45
Door Alignment and Adjustment,Realign sagging door to latch correctly in strike plate,Repairs and Restorations,each,95
Strike Plate Modification,Enlarge or reposition metal strike plate for smooth latching,Repairs and Restorations,each,60
Broken Key Extraction,Extract snapped key fragment from lock cylinder,Repairs and Restorations,each,65
Hollow Metal Door Repair,Reinforce crushed hollow metal door lock stile,Repairs and Restorations,job,250
Wood Door Edge Repair,Repair splintered wood around mortise pocket,Repairs and Restorations,job,190
Antique Lock Restoration,"Disassemble, clean, and repair vintage rim lock",Repairs and Restorations,job,320
Reinforced Strike Box Install,Install high-security heavy-duty security strike plate,Security Upgrades,each,85
Door Armor Wrap Install,Install steel door wrap-around reinforcing plate,Security Upgrades,each,175
Security Hasp Installation,Install heavy-duty steel padlock hasp and staple,Security Upgrades,each,95
Window Guard Installation,Supply and mount security bar guard over window,Security Upgrades,each,220
Door Viewer (Peephole) Installation,Bore hole and install 200-degree door optical viewer,Security Upgrades,each,65
Security Survey and Audit,Comprehensive physical property vulnerability assessment,Security Upgrades,visit,150
Anti-Snap Cylinder Upgrade,Install break-resistant bump-proof lock cylinder,Security Upgrades,each,130
Security Latch Guard Install,Install metal plate preventing latch slip-attacks,Security Upgrades,each,90
Standard Key Cabinet,Supply and mount 50-capacity key storage cabinet,Hardware and Accessories,each,110
Brass Padlock - Heavy Duty,Supply hardened steel shackle brass padlock,Hardware and Accessories,each,45
Brass Padlock - Weatherproof,Supply weather-resistant rubber-jacketed padlock,Hardware and Accessories,each,55
Door Chain Guard,Supply and install traditional surface-mounted door chain,Hardware and Accessories,each,40
Kick Plate Installation,Mount stainless steel protective plate to bottom of door,Hardware and Accessories,each,120
Sliding Glass Door Lock,Supply and install secondary patio door security lock,Hardware and Accessories,each,75
Garage Door Lock Kit,Replace manual T-handle garage door locking mechanism,Hardware and Accessories,each,95
Key Retaining Lanyard,Supply retractable heavy-duty steel key reel,Hardware and Accessories,each,20
Emergency Exit Sign Install,Mount illuminated battery-backup exit sign,Hardware and Accessories,each,160
Disposal of Old Hardware,Haul away and recycle replaced commercial door hardware,"Permits, Disposal, and Fees",job,35
After-Hours Parking/Toll Surcharge,Urban delivery or congestion parking fee recovery,"Permits, Disposal, and Fees",visit,30
Special Lift Rental Surcharge,Scissor lift rental allocation for high overhead doors,"Permits, Disposal, and Fees",day,250
Municipal Permit Acquisition,Process local government permit for storefront access control,"Permits, Disposal, and Fees",job,125
Rush Hardware Delivery Fee,Courier charge for expedited non-stocked specialty parts,"Permits, Disposal, and Fees",job,75
Environmental Core Disposal,Safe disposal fee for legacy electronic lock batteries,"Permits, Disposal, and Fees",job,15
Hazardous Location Surcharge,Special safety gear and protocol fee for industrial sites,"Permits, Disposal, and Fees",visit,100
Travel Surcharge - Extended Range,Mileage fee for service locations outside standard zone,"Permits, Disposal, and Fees",visit,50
