name,description,category,unit,price,labor_hours,material_cost
New Tank Installation and Plumbing,"Unbox, level, plumb, and fill brand new aquarium system",Tank Relocation and Setup,job,600,4,66.67
Aquascaping Design and Hardscape Build,Artistic rock stacking and coral mounting structure creation,Tank Relocation and Setup,hour,150,1.2,0
Livestock Acclimation and Stocking,Drip acclimation and safe introduction of fish and corals,Tank Relocation and Setup,hour,125,1,0
Aquarium Cycling Booster Package,Seeding nitrifying bacteria and monitoring initial cycle,Tank Relocation and Setup,visit,200,1,50
Temporary Livestock Housing Transport,Providing oxygenated holding bins and temporary housing,Tank Relocation and Setup,day,150,1,16.67
Tank Leveling and Shim Service,Adjusting aquarium stand leveling feet or adding shims,Tank Relocation and Setup,each,120,0.8,13.33
Commercial Permit Processing Fee,Filing municipal paperwork for large public display tanks,Permits and Disposal,each,175,1.4,0
Hazardous Waste Water Disposal Fee,Eco-friendly disposal of medicated or contaminated water,Permits and Disposal,gallon,1,0,0.67
Old Tank Decommissioning and Haul-Away,Breakdown and disposal of old glass or acrylic aquarium,Permits and Disposal,job,300,2.4,0
Heavy Equipment Disposal Fee,Disposal surcharge for large commercial sumps and stands,Permits and Disposal,each,150,1.2,0
Smart Controller Installation,Mount and program cloud-connected aquarium monitor,Upgrades and Add-ons,each,250,1,83.33
Automatic Dosing Pump System Installation,Mount and calibrate 4-channel automated dosing pump,Upgrades and Add-ons,each,200,1,50
Refugium Lighting Upgrade,Install specialized macroalgae growth light in sump,Upgrades and Add-ons,each,130,0.6,36.67
Battery Backup Power System Installation,Setup uninterruptible power supply for return pumps,Upgrades and Add-ons,each,280,1,103.33
CO2 System Installation for Planted Tank,"Install pressurized CO2 tank, solenoid, and bubble counter",Upgrades and Add-ons,each,220,1,63.33
Automatic Fish Feeder Programming,Mount and program digital automated daily fish feeder,Upgrades and Add-ons,each,75,0.4,16.67
Custom Mesh Screen Lid Fabrication,Build custom aluminum frame jump screen for open tanks,Upgrades and Add-ons,each,160,0.8,40
In-Cabinet LED Lighting Strip Installation,Install waterproof lighting inside aquarium cabinet stand,Upgrades and Add-ons,each,110,0.6,23.33
PAR Meter Light Intensity Testing,Measure photosynthetic active radiation levels across tank,Upgrades and Add-ons,visit,125,1,0
Ozone Generator Installation,Install medical-grade ozone generator and carbon reactor,Upgrades and Add-ons,each,380,1.4,133.33
Automatic Water Change System Plumbing,Plumb direct auto water change lines to drain and source,Upgrades and Add-ons,job,450,2.4,100
Heater Controller Redundancy Setup,Wire dual-stage temperature controller for safety,Upgrades and Add-ons,each,95,0.4,30
Leak Sensor Node Integration,Install floor moisture sensors linked to smart controller,Upgrades and Add-ons,each,110,0.6,23.33
Custom Sump Baffle Modification,Cut and silicone new acrylic partitions inside glass sump,Repairs and Plumbing,hour,150,1,16.67
Chiller Unit Replacement,Disconnect and install new aquarium water chiller system,Equipment Replacement,each,650,1.6,300
Chiller Cleaning and Descaling Service,Flush mineral buildup from aquarium water chiller coil,Maintenance Services,each,180,1.2,20
Internal Powerhead Deep Clean,Disassemble and vinegar-bathe calcium-crusted circulation pumps,Maintenance Services,hour,115,0.92,0
Quarantine Tank Setup Service,Establish temporary QT system with sponge filter and heater,Tank Relocation and Setup,each,175,1,33.33
Freshwater Plant Fertilization Service,Dose root tabs and liquid macro/micronutrients,Maintenance Services,visit,50,0.3,8.33
Algae Scrubbing Pad Pack,Non-scratch replacement pads for glass and acrylic,Materials and Parts,each,18,0,12
Marine Fish Food Supply Pack,Curated selection of frozen and pellet fish foods,Materials and Parts,each,40,0,26.67
Coral Frag Glue (Gel Cyanacrylate),Waterproof adhesive for mounting coral fragments,Materials and Parts,each,14,0,9.33
Magnesium Supplement Additive (1000ml),Liquid magnesium supplement for saltwater balance,Materials and Parts,each,25,0,16.67
Calcium Buffer Additive (1000ml),Liquid alkalinity and calcium buffer solution,Materials and Parts,each,25,0,16.67
Glass Canopy Handle Replacement,Adhesive acrylic lift handles for glass aquarium covers,Materials and Parts,each,10,0.1,5.83
Return Nozzle Directional Fitting,Loc-line modular return nozzle component replacement,Materials and Parts,each,16,0.05,10
Overflow Box Weir Comb Replacement,Plastic surface skimmer tooth grate insert,Materials and Parts,each,22,0.1,13.33
