name,description,category,unit,price
Water Source Hose Extension,Supplying extra 100ft garden hose for water supply.,Materials & Consumables,each,40
Patio Furniture Pressure Wash,Cleaning outdoor dining sets and lounge chairs.,Specialty & Upsells,job,75
Trash Can Sanitizing and Washing,High-pressure interior wash and deodorizing of bins.,Specialty & Upsells,each,25
Playground Equipment Wash,Sanitizing and washing wooden or plastic swing sets.,Specialty & Upsells,job,120
Retaining Wall Pressure Wash,Washing dirt and moss off stone or block retaining walls.,Specialty & Upsells,sq ft,0.35
Shed Exterior Pressure Wash,Washing exterior walls of backyard storage sheds.,Specialty & Upsells,job,150
RV or Camper Exterior Soft Wash,Washing roof and siding of recreational vehicles.,Specialty & Upsells,linear ft,12
Boat Hull Pressure Wash,Washing algae and scum off boat hulls on trailers.,Specialty & Upsells,linear ft,15
Window Screen Pressure Wash,Gently washing removed window insect screens.,Specialty & Upsells,each,6
Brick Paver Sealer Add-On,Applying clear gloss sealer to clean pavers.,Specialty & Upsells,sq ft,0.6
Window Exterior Water-Fed Pole Rinse,Basic spot-free rinse of exterior glass post house wash.,Specialty & Upsells,job,95
Environmental Runoff Water Recovery Fee,Setup of vacuum reclamation system for EPA compliance.,Permits & Environmental,job,250
Storm Drain Blockage Protection Kit,Installing drain covers and absorbent booms on site.,Permits & Environmental,job,75
Municipal Discharge Permit Processing,Filing paperwork for commercial or large residential wash.,Permits & Environmental,each,100
Washwater Neutralization Treatment,Balancing pH of captured runoff before disposal.,Permits & Environmental,job,85
Hazardous Waste Disposal Fee,Disposing of contaminated washwater at facility.,Permits & Environmental,gallon,1.5
HOA Compliance Documentation Packet,Providing insurance and before-and-after reports.,Permits & Environmental,each,25
Backflow Preventer Rental,Supplying certified reduced pressure zone device.,Permits & Environmental,visit,50
Temporary Water Meter Rental Fee,Hydrant meter rental for remote water access.,Permits & Environmental,visit,150
Traffic Cone and Safety Sign Setup,Deploying cones for street-side or alleyway jobs.,Permits & Environmental,job,40
Environmental Compliance Inspection,Pre-job site assessment for protected runoff zones.,Permits & Environmental,job,75
Annual Maintenance Service Plan,Discounted bi-annual house wash and flatwork cleaning.,Service Packages,visit,600
Spring Cleaning Combo Package,"House wash, driveway cleaning, and gutter flush bundle.",Service Packages,job,550
Real Estate Pre-Sale Wash Bundle,"Full exterior wash, front walkway, and back patio clean.",Service Packages,job,650
Holiday Light Take-Down Wash,Quick rinse of roofline where clips left residue.,Service Packages,job,120
Multi-Unit Townhome Discount Tier,Per-unit rate discount for adjoining townhome blocks.,Service Packages,each,200
Post-Construction Cleanup Wash,Removing drywall dust and mortar splatter from siding.,Service Packages,sq ft,0.4
Solar & Window Maintenance Bundle,Cleaning solar panels and exterior glass surfaces.,Service Packages,job,250
Fence & Deck Restoration Package,"Washing, brightening, and sealing wood structures.",Service Packages,job,850
Roof & Gutter Protection Package,Roof soft wash combined with full gutter cleaning.,Service Packages,job,450
Complete Estate Wash Package,"Comprehensive washing of main house, guest house, and all flatwork.",Service Packages,job,1500
