name,description,category,unit,price,labor_hours,material_cost
Oven and Microwave Deep Clean,Degreasing and scrubbing interior appliances,Disinfection & Specialty,each,65,0.35,14.17
Biohazard Spill Cleanup,Bloodborne pathogen remediation and disposal,Disinfection & Specialty,job,450,2,133.33
Jumbo Roll Toilet Paper,Case of 2-ply commercial bath tissue rolls,Consumables & Supplies,each,55,0.05,33.33
Standard Toilet Paper,Case of standard household rolls for dispensers,Consumables & Supplies,each,45,0.05,26.67
C-Fold Paper Towels,Case of multi-fold paper hand towels,Consumables & Supplies,each,40,0.05,23.33
Hardwound Roll Paper Towels,Case of automated dispenser paper rolls,Consumables & Supplies,each,50,0.05,30
Foam Hand Soap Refill,Case of antibacterial soap bags for dispensers,Consumables & Supplies,each,65,0.05,38.67
Liquid Hand Soap Refill,Gallon jug of standard commercial hand soap,Consumables & Supplies,gallon,28,0.05,14.67
Urinal Screens with Blocks,Deodorizing splash-guard screen with enzyme block,Consumables & Supplies,each,8,0.05,3.67
Toilet Bowl Deodorizer Clips,Rim hanger or tank deodorizer block,Consumables & Supplies,each,6,0.05,2.67
Trash Can Liners Small,Case of 10-gallon low-density trash bags,Consumables & Supplies,each,22,0.05,13
Trash Can Liners Large,Case of 55-gallon heavy-duty contractor bags,Consumables & Supplies,each,45,0.05,28.33
Disinfectant Surface Wipes,Bucket of 800 hospital-grade surface wipes,Consumables & Supplies,each,35,0.05,21.67
Hand Sanitizer Refill,1200ml gel hand sanitizer station refill bag,Consumables & Supplies,each,42,0.05,25.33
Entrance Mat Rental Service,Weekly swap of 3x10 heavy-duty scraper mats,Mats & Linens,visit,25,0.1,8.33
Logo Mat Rental Service,Custom branded floor mat weekly exchange,Mats & Linens,visit,40,0.1,18.33
Anti-Fatigue Mat Rental,Ergonomic standing mat weekly exchange,Mats & Linens,visit,30,0.1,11.67
Restroom Linen Service,Cloth hand towel roll and uniform laundry,Mats & Linens,visit,35,0.1,15
Wet Mop Head Replacement,Laundered cotton or microfiber mop head swap,Mats & Linens,each,12,0.05,6.33
Microfiber Cloth Supply,Pack of 50 color-coded cleaning cloths,Mats & Linens,each,30,0.05,18.33
Dispenser Installation Labor,"Mounting wall soap, towel, or tissue dispensers",Equipment & Hardware,each,25,0.2,0
Paper Towel Dispenser Replacement,New mechanical or touchless dispenser unit,Equipment & Hardware,each,75,0.3,25
Soap Dispenser Replacement,New wall-mounted electronic soap dispenser,Equipment & Hardware,each,60,0.25,19.17
Toilet Paper Dispenser Replacement,High-capacity dual roll tissue dispenser unit,Equipment & Hardware,each,50,0.2,16.67
Hand Dryer Repair,Troubleshoot and replace motor or sensor,Equipment & Hardware,each,120,0.75,17.5
Hand Dryer Installation,Electrical hookup and wall mount for electric dryer,Equipment & Hardware,each,175,1,33.33
Feminine Hygiene Dispenser Service,Sanitary napkin disposal unit service and liner,Equipment & Hardware,visit,20,0.1,6.67
Urinal Flapper and Valve Repair,Fix running or leaking commercial flush valve,Equipment & Hardware,each,95,0.5,21.67
Toilet Flushometer Replacement,New commercial diaphragm and handle unit,Equipment & Hardware,each,150,0.75,37.5
Air Freshener Dispenser Install,Programmable automated aerosol unit with refill,Equipment & Hardware,each,45,0.25,9.17
After-Hours Key Access Fee,Management of security badges and master keys,Consulting & Fees,visit,15,0,10
Hazardous Waste Disposal Fee,Special regulatory disposal for medical waste,Consulting & Fees,job,100,0,66.67
Heavy Debris Dumpster Rental,Roll-off container for post-construction cleanouts,Consulting & Fees,job,550,0,366.67
Specialty Equipment Mobilization,Transport of ride-on scrubbers to remote sites,Consulting & Fees,job,125,0,83.33
Security Escort Fee,Required guard service for high-security facilities,Consulting & Fees,hour,50,0.4,0
Rush Service Surcharge,Next-day or same-day cleaning mobilization fee,Consulting & Fees,job,150,0,100
Green Cleaning Certification Surcharge,100% LEED-compliant chemical and paper product use,Consulting & Fees,visit,25,0,16.67
Parking and Toll Fee Allocation,Urban facility parking and transit cost recovery,Consulting & Fees,visit,20,0,13.33
Storage Locker Rental,On-site lockable supply cabinet rental per month,Consulting & Fees,each,50,0,33.33
Carpet Water Extraction and Drying,Emergency flood extraction and air mover setup,Emergency & Restoration,sq ft,1,0.005,0.25
Air Mover Fan Rental,Industrial drying fan placement per unit per day,Emergency & Restoration,day,25,0,16.67
Dehumidifier Rental,Commercial refrigerant dehumidifier per day,Emergency & Restoration,day,75,0,50
Smoke Damage Residue Wipe,Chemical sponge soot removal from walls and ceilings,Emergency & Restoration,hour,85,0.68,0
Ozone Odor Treatment,Machine-based shock treatment for smoke or mildew,Emergency & Restoration,day,200,0.5,91.67
Vandalism Cleanup Service,"Paint, ink, and damage remediation per hour",Emergency & Restoration,hour,80,0.64,0
Sewer Backup Sanitization,Sanitizing affected areas after black water backup,Emergency & Restoration,sq ft,2,0.01,0.5
Pest Dropping Cleanup,HEPA vacuuming and sanitizing of rodent waste areas,Emergency & Restoration,job,250,1,83.33
Glass Breakage Clean-Up,Sweeping and safe disposal of shattered commercial glass,Emergency & Restoration,hour,75,0.6,0
Storm Debris Sweep,Clearing entryway leaves and windblown debris,Emergency & Restoration,hour,50,0.4,0
