name,description,category,unit,price,labor_hours,material_cost
Custom Pantry Shelving Build,Construct fixed solid wood shelving inside pantry closet,Cabinetry and Built-Ins,linear ft,45,0.2,13.33
Mantel Installation,Secure wooden fireplace mantel to masonry or framing,Cabinetry and Built-Ins,each,275,1.2,83.33
Bathroom Vanity Installation,Set freestanding vanity cabinet and level in place,Cabinetry and Built-Ins,each,220,1,63.33
Closet Organizer System Assembly,Build and secure modular laminate closet shelving system,Cabinetry and Built-Ins,linear ft,65,0.3,18.33
Custom Window Seat Construction,Build wood bench frame with hinged storage lid,Cabinetry and Built-Ins,linear ft,280,1.2,86.67
Hardwood Floor Repair,Patch damaged tongue and groove hardwood flooring boards,Flooring and Stairs,sq ft,30,0.12,10
Subfloor Section Replacement,Cut out and replace damaged plywood or OSB subfloor,Flooring and Stairs,sq ft,12,0.05,3.83
Stair Tread Replacement,Remove and replace damaged solid wood stair tread,Flooring and Stairs,each,140,0.8,26.67
Stair Riser Replacement,Install new vertical board between stair treads,Flooring and Stairs,each,75,0.4,16.67
Stair Baluster Installation,Install new wood or metal baluster into stair tread,Flooring and Stairs,each,45,0.25,8.33
Newel Post Installation,Anchor structural stair newel post to floor framing,Flooring and Stairs,each,250,1.2,66.67
Handrail Installation,Mount wooden handrail to wall or balusters,Flooring and Stairs,linear ft,35,0.18,8.33
Squeaky Stair Repair,Fasten loose treads and risers to eliminate floor noise,Flooring and Stairs,step,50,0.4,0
Threshold Transition Installation,Install wood transition strip between different floor types,Flooring and Stairs,each,60,0.3,15
Interior Wall Framing,Build standard 2x4 wood stud partition wall,Structural and Framing,linear ft,35,0.2,6.67
Non-Loadbearing Wall Removal,Demo and remove interior partition wall and framing,Structural and Framing,linear ft,55,0.4,3.33
Header Installation,Install engineered wood or lumber header for new opening,Structural and Framing,each,320,1.5,90
Floor Joist Sistering,Reinforce sagging wooden floor joist with adjacent lumber,Structural and Framing,linear ft,40,0.2,6.67
Wall Stud Repair,Splice or replace damaged sections of wall framing studs,Structural and Framing,each,110,0.6,23.33
Pocket Door Rough Opening Framing,Construct properly sized header and cripples for pocket door,Structural and Framing,each,180,1,36.67
Ceiling Joist Reinforcement,Strengthen attic ceiling framing for added load capacity,Structural and Framing,linear ft,45,0.25,8.33
Drywall Patching Small,Repair hole up to six inches in drywall surface,Drywall and Repairs,each,125,0.8,16.67
Drywall Patching Medium,Repair hole up to two square feet in drywall,Drywall and Repairs,each,225,1.5,26.67
Drywall Sheet Hanging,Hang standard gypsum board to wall or ceiling framing,Drywall and Repairs,sq ft,3,0.015,1
Drywall Taping and Mudding,Apply joint tape and three coats of joint compound,Drywall and Repairs,sq ft,3,0.018,0.5
Popcorn Ceiling Texture Removal,"Scrape, skim coat, and sand textured ceiling smooth",Drywall and Repairs,sq ft,4,0.025,0.5
Water Damaged Drywall Replacement,Cut out moldy drywall and replace with greenboard,Drywall and Repairs,sq ft,8,0.04,2
Corner Bead Replacement,Install and mud new metal or paper drywall corner bead,Drywall and Repairs,linear ft,9,0.04,2.67
Access Panel Installation,Cut opening and install framed drywall access door,Drywall and Repairs,each,160,0.9,33.33
TV Wall Mount Installation,Secure flat screen bracket to wood studs through drywall,Miscellaneous Hardware,each,130,0.8,20
Curtain Rod Installation,Mount drapery brackets and rod securely to wall anchors,Miscellaneous Hardware,each,65,0.4,10
Blinds Installation,Mount window blind brackets and hang slat blinds,Miscellaneous Hardware,each,55,0.3,11.67
Interior Shutter Installation,Mount louvered wood shutters inside window frame,Miscellaneous Hardware,each,140,0.7,33.33
Heavy Mirror Hanging,Install heavy-duty french cleat for large wall mirror,Miscellaneous Hardware,each,95,0.6,13.33
Artwork Hanging Service,Hang framed art using proper wall anchors and level,Miscellaneous Hardware,each,45,0.35,1
Smoke Detector Mounting,Secure battery or hardwired smoke detector to ceiling,Miscellaneous Hardware,each,35,0.25,2
Coat Hook Rail Installation,Mount wooden board with hooks onto wall studs,Miscellaneous Hardware,each,75,0.4,16.67
Baby Gate Installation,Secure pressure or hardware-mounted safety gate,Miscellaneous Hardware,each,60,0.35,11.67
Grab Bar Installation,Mount ADA compliant bathroom safety grab bar to blocking,Miscellaneous Hardware,each,85,0.45,18.33
Custom Radiator Cover Build,Construct decorative wooden enclosure for baseboard heater,Cabinetry and Built-Ins,linear ft,190,0.8,60
Attic Access Ladder Installation,Cut opening and install fold-down wooden attic stairs,Structural and Framing,each,450,2,133.33
Collar Tie Installation,Install dimensional lumber across attic rafters for rigidity,Structural and Framing,each,90,0.5,18.33
Skylight Shaft Framing,Construct light tunnel framing from roof to ceiling drywall,Structural and Framing,linear ft,70,0.35,18.33
Wood Rot Repair in Studs,Cut out decayed wood and sister fresh lumber to stud,Structural and Framing,each,135,0.8,25
Baseboard Corner Patch,Re-miter and glue separated baseboard corner joints,Trim and Molding,each,50,0.35,5
Custom Range Hood Cover Build,Build decorative wood housing to conceal kitchen vent hood,Cabinetry and Built-Ins,each,450,2,133.33
Interior Transom Window Installation,Install glass transom window above interior door opening,Doors and Hardware,each,275,1.4,66.67
Pet Door Installation in Wooden Door,Cut opening and mount pet flap into solid core door,Doors and Hardware,each,150,0.8,33.33
Column Wrap Installation,Encase interior structural post in decorative wood columns,Trim and Molding,each,350,1.6,100
Acoustic Wall Panel Installation,Mount sound-dampening wood slat acoustic panels to wall,Trim and Molding,sq ft,22,0.08,8
Custom Closet Drawer Box Build,Construct dovetailed wood drawer box for closet system,Cabinetry and Built-Ins,each,110,0.6,23.33
Hardwood Threshold Fabrication,Custom mill transition piece from scrap hardwood stock,Flooring and Stairs,each,85,0.5,15
Drywall Expansion Joint Installation,Install metal control joint to prevent drywall cracking,Drywall and Repairs,linear ft,15,0.08,3.33
Picture Rail Molding Installation,Mount traditional picture hanging rail molding near ceiling,Trim and Molding,linear ft,11,0.06,2.33
Pocket Door Roller Replacement,Access track and replace worn sliding door roller hardware,Doors and Hardware,each,175,1.2,16.67
Fireplace Surround Woodwork,Install custom wooden panels and legs around fireplace,Cabinetry and Built-Ins,job,850,4.5,183.33
Stair Tread Refinishing Prep,Sand down old finish on existing wood stair treads,Flooring and Stairs,each,40,0.25,5
Drywall Sanding and Dust Control,Perform HEPA vacuum-assisted sanding of drywall compound,Drywall and Repairs,sq ft,1,0.005,0.25
Custom Under-Stair Storage Build,Construct pull-out drawers and framing beneath open stairs,Cabinetry and Built-Ins,job,1200,6.5,250
Baseboard Caulking and Filling,Fill nail holes and caulk top edge of baseboard trim,Trim and Molding,linear ft,2,0.015,0.33
