name,description,category,unit,price
4 Inch PVC 90 Degree Elbow,PVC long turn sweep elbow fitting,Materials,each,24
Bedding Gravel,Cubic yard of crushed stone for pipe bedding,Materials,cubic yard,85
Backfill Soil Material,Cubic yard of clean fill dirt,Materials,cubic yard,65
Concrete Sidewalk Patching,Pour and finish concrete for sidewalk cut repair,Surface Restoration,job,450
Asphalt Trench Patching,Cold patch asphalt repair for driveway trench,Surface Restoration,job,550
Lawn Re-seeding and Topsoil,Topsoil and grass seed for disturbed lawn area,Surface Restoration,job,250
Sod Replacement,Install fresh sod over excavated trench area,Surface Restoration,sq ft,4
Paver Patio Restoration,Relaying interlocking pavers after trench excavation,Surface Restoration,sq ft,18
Shrub Removal and Replanting,Relocation of small landscaping bush for excavation access,Surface Restoration,each,150
Mini Excavator Rental,Daily rental fee for mini excavator equipment,Equipment Rental,day,350
Rubber Track Skid Steer Rental,Daily rental fee for loader machine,Equipment Rental,day,400
Plate Compactor Rental,Daily rental fee for soil compaction equipment,Equipment Rental,day,125
Trash Pump Rental,Daily rental fee for water removal pump,Equipment Rental,day,95
Traffic Control Signage Package,Daily rental of safety cones and warning signs,Equipment Rental,day,75
Sewer Camera System Calibration,Diagnostic service and calibration for inspection head,Maintenance,job,250
Push Rod Replacement,Replace damaged fiberglass push cable on reel,Maintenance,job,450
Sonde Transmitter Replacement,Install new 512Hz sonde beacon in camera head,Maintenance,job,300
Annual Maintenance Service,Complete cleaning and check of sewer camera unit,Maintenance,job,200
Grease Trap Pumping,Pumping and hauling waste from commercial grease interceptor,Commercial,gallon,1
Floor Drain Jetting,High-pressure cleaning of commercial floor drain lines,Commercial,each,220
Roof Vent Stack Inspection,Camera inspection introduced from roof vent opening,Specialty,job,200
Storm Drain Line Inspection,Camera inspection of exterior storm water drainage system,Specialty,job,275
French Drain Scope and Clean,Inspection and high-pressure flush of French drain system,Specialty,job,350
Septic Tank Inlet Line Scope,Camera inspection of pipe leading into septic tank,Specialty,job,250
Drywell Inspection,Visual and camera check of drainage drywell condition,Specialty,job,300
Under-Slab Leak Detection,Acoustic detection of leak beneath concrete floor slab,Specialty,job,500
Municipal Tap Connection Inspection,Inspection of sewer tie-in at city main connection,Specialty,job,325
Hydro Excavation Potholing,Non-destructive water excavation to expose utility lines,Specialty,hour,275
Odor Isolation Smoke Test,Non-toxic smoke test to locate sewer gas leaks,Specialty,job,375
Biochemical Drain Treatment Supply,Monthly supply of enzyme-based maintenance bacteria,Upsells,each,45
Main Line Protection Plan,Annual subscription for yearly sewer scope and priority service,Upsells,visit,199
Smart Leak Sensor Installation,Install Wi-Fi connected water leak detector near main,Upsells,each,150
Digital Report Archiving,Lifetime cloud storage and access to inspection videos,Upsells,job,50
Priority Dispatch Upgrade,Guaranteed same-day service dispatch for emergencies,Upsells,job,100
Home Sale Warranty Package,Transferable sewer line warranty for property buyers,Upsells,job,300
Pre-Listing Maintenance Tune-Up,Minor clearing and inspection before listing home for sale,Upsells,job,400
Root Shield Preventative Treatment,Long-term chemical barrier installation against tree roots,Upsells,job,350
Extra Camera Monitor Rental,Additional viewing monitor for real estate agents on site,Add-ons,job,50
Night Shift Premium,Labor surcharge for approved night work operations,Labor,hour,75
Holiday Labor Rate,Hourly rate for recognized public holidays,Labor,hour,300
Hand Digging under Deck,Manual excavation in restricted access crawl spaces,Labor,hour,115
Confined Space Entry Fee,Safety compliance and equipment fee for manhole entry,Permits & Fees,job,450
Special Waste Disposal Permit,Specialty municipal permit for industrial waste disposal,Permits & Fees,job,200
Clay Tile to PVC Transition Adapter,Specialty coupling for joining old clay to modern PVC,Materials,each,65
Cast Iron to PVC Transition Band,Shielded coupling designed for dissimilar pipe materials,Materials,each,35
Cleanout Cover Box,Flush-to-grade plastic box and lid for yard cleanout,Materials,each,45
Warning Detectable Tape,Buried utility warning tape marked Sewer Line,Materials,linear ft,1
Geotextile Filter Fabric,Roll of permeable fabric used in trench backfilling,Materials,sq ft,1
Tamper Rental,Daily rental fee for jumping jack soil tamper,Equipment Rental,day,110
Generator Rental,Daily portable power generator rental fee,Equipment Rental,day,90
Debris Haul-Away Fee,Load fee for removal of excavated soil and old pipe,Disposal,job,200
Concrete Disposal Fee,Disposal fee for broken concrete sidewalk or driveway,Disposal,job,150
Asphalt Disposal Fee,Disposal fee for removed chunks of asphalt,Disposal,job,175
