name,description,category,unit,price
Bee Hive Removal and Extraction,Cut open structure to remove live honey bee hive.,Stinging Insects,job,450
Flea Treatment - Interior,Broadcast spray and IGR application for flea infestation.,Yard & Fleas,sq ft,0.25
Tick Yard Spray,Granular and liquid perimeter tick barrier treatment.,Yard & Fleas,sq ft,0.12
Mosquito Barrier Spray - Monthly,Mister application to foliage for adult mosquito control.,Yard & Fleas,visit,85
Mosquito Automated Mist System Install,Install property-wide permanent mosquito misting lines.,Yard & Fleas,job,2400
Mosquito Mist System Refill,Refill insecticide reservoir for automated mist system.,Yard & Fleas,gallon,65
Fire Ant Mound Treatment,Individual mound drench for invasive fire ants.,Yard & Fleas,each,45
Yard Granular Pest Application,Broadcast spreaders for lawn-dwelling pests.,Yard & Fleas,sq ft,0.1
Spider De-Webbing Service,Brush down eaves and overhangs for spider removal.,Miscellaneous Pests,visit,75
Silverfish and Earwig Treatment,Targeted baseboard and garage moisture pest spray.,Miscellaneous Pests,job,150
Scorpion Barrier Treatment,Specialized micro-encapsulated spray for scorpion control.,Miscellaneous Pests,job,195
Black Widow Spider Treatment,Targeted dust and spray for venomous spiders.,Miscellaneous Pests,job,165
Pantry Pest Treatment,Treat shelving and inspect for stored product beetles.,Miscellaneous Pests,job,180
Pigeon Proofing Solar Panels,Install mesh barrier around solar panel perimeter.,Bird Control,linear ft,18
Bird Netting Installation,Install exclusion netting under loading dock or patio.,Bird Control,sq ft,3.5
Bird Spike Installation,Glue stainless steel deterrent spikes to ledges.,Bird Control,linear ft,15
Bird Dropping Pressure Washing,Sanitize and wash away guano buildup from ledges.,Bird Control,hour,125
Pest Control Emergency Service Call,After-hours urgent dispatch for unexpected pests.,Special Services,visit,250
Pest Inspection Only,General visual pest inspection without treatment.,Special Services,job,125
Standard Labor Rate,Hourly labor rate for custom remediation work.,Special Services,hour,95
Eco-Friendly Botanical Spray Upgrade,Upgrade perimeter treatment to all-natural essential oils.,Upgrades & Add-ons,visit,25
Interior Dusting Add-On,Dust all switch plates and plumbing penetrations.,Upgrades & Add-ons,visit,35
Garage Detailed Treatment,Thorough flush and spray of entire garage interior.,Upgrades & Add-ons,visit,30
Shed or Outbuilding Treatment,Add detached structure to general pest service plan.,Upgrades & Add-ons,each,40
Perimeter Shrub Bed Treatment,Drench ornamental bushes for pest harborage reduction.,Upgrades & Add-ons,visit,45
Crawlspace Access Door Replacement,Install new heavy-duty metal crawlspace access hatch.,Repairs & Hardware,each,220
Foundation Vent Screen Replacement,Replace rusted mesh screens on crawlspace vents.,Repairs & Hardware,each,35
Roof Vent Guard Installation,Install wire mesh over plumbing and attic air vents.,Repairs & Hardware,each,75
Chimney Cap Installation,Install stainless steel animal guard on chimney flue.,Repairs & Hardware,each,250
Weep Hole Screen Insertion,Insert stainless steel mesh plugs into brick weep holes.,Repairs & Hardware,each,8
Drywall Patching - Pest Entry,Patch small drywall hole cut during rodent remediation.,Repairs & Hardware,each,110
Subfloor Wood Replacement,Cut out and replace termite or water damaged plywood.,Repairs & Hardware,sq ft,45
Soffit Board Repair,Replace chewed or rotted wooden soffit sections.,Repairs & Hardware,linear ft,35
Foam Sealant Perimeter Blockage,Inject expandable pest foam into large utility gaps.,Repairs & Hardware,each,25
Commercial Health Department Compliance Report,Detailed logbook and pest audit for food service.,Commercial,visit,150
Fly Light Trap Installation,Wall-mounted ultraviolet insect light trap unit.,Commercial,each,225
Fly Light Trap Glue Board Replacement,Service visit to replace sticky boards and bulbs.,Commercial,visit,65
Air Curtain Installation,Install commercial doorway insect barrier fan.,Commercial,each,550
Multi-Unit Apartment Complex Monthly Pest Control,Per-unit monthly pest service for apartment buildings.,Commercial,visit,45
Restaurant Kitchen Bi-Weekly Service,Bi-weekly intensive kitchen inspection and treatment.,Commercial,visit,195
Food Processing Facility Audit Service,AIB-compliant audit and pesticide application service.,Commercial,visit,350
Warehouse Rodent Control Program,Extensive trap line management for large industrial space.,Commercial,visit,275
School District Monthly Pest Maintenance,Integrated pest management service for educational facility.,Commercial,visit,325
Hotel Room Floor Sweep,Bulk room inspection for hospitality bed bug prevention.,Commercial,room,35
Eco-Mist Botanical Flying Insect Service,Aerosol natural pyrethrin dispensing system setup.,Commercial,each,145
Debris Disposal Fee,Haul away of contaminated insulation and animal nests.,Fees & Permits,job,150
Hazardous Waste Handling Fee,Special disposal fee for heavy guano and biohazard materials.,Fees & Permits,job,100
Local Structural Fumigation Permit,County and municipal permit fees for termite tenting.,Fees & Permits,job,75
After-Hours Surcharge,Additional fee for weekend or night service requests.,Fees & Permits,job,100
Distant Location Travel Fee,Travel surcharge for service outside standard coverage zone.,Fees & Permits,job,50
Termite Warranty Transfer Fee,Transfer existing termite bond to new property owner.,Fees & Permits,job,100
Annual Termite Warranty Renewal,Annual renewal and re-inspection for termite bond.,Termites,visit,225
Pest Control Starter Kit (DIY Prevention),Retail container of professional-grade caulks and sprays.,Upgrades & Add-ons,each,65
Wood Rot Treatment and Hardener,Apply liquid epoxy wood hardener to damp framing.,Repairs & Hardware,each,85
