name,description,category,unit,price,labor_hours,material_cost
Post-Construction Termite Trenching,Exterior soil trenching and termiticide injection,Termite & Wood Destroying,linear ft,9,0.04,2.67
Concrete Slab Termite Drilling,Masonry drilling and chemical injection for termites,Termite & Wood Destroying,linear ft,14,0.06,4.33
Termite Bait Station Installation,In-ground monitoring and bait station placement,Termite & Wood Destroying,each,50,0.2,13.33
Termite Bait Station Annual Monitoring,Quarterly check and refill of termite stations,Termite & Wood Destroying,each,25,0.15,4
Localized Termite Foam Injection,Drywood or subterranean termite gallery foaming,Termite & Wood Destroying,each,120,0.5,38.33
Termite Clearance Letter (WDI),Official real estate wood destroying insect report,Termite & Wood Destroying,job,175,1.2,13.33
Fumigation Tent Seal and Gas Setup,Full structure tarping and structural gas fumigation,Termite & Wood Destroying,sq ft,4.5,0.02,2
Subterranean Termite Inspection,Detailed structural assessment for termite activity,Termite & Wood Destroying,visit,175,1.2,13.33
Wood Replacement Damaged by Pests,Carpentry repair of structural wood affected by pests,Termite & Wood Destroying,hour,95,0.6,13.33
Bird Netting Installation,Commercial bird exclusion netting for roofs and overhangs,Bird & Wildlife Control,sq ft,3.5,0.012,1.55
Bird Spike Installation,Stainless steel post wire strips on ledges,Bird & Wildlife Control,linear ft,22,0.08,8
Shock Track Bird Deterrent Install,Low-profile electric track for architectural ledges,Bird & Wildlife Control,linear ft,45,0.15,17.67
Bird Wire System Installation,Post and wire tension system for parapet walls,Bird & Wildlife Control,linear ft,18,0.06,6.8
Solar Panel Bird Guard Installation,Mesh barrier attachment around solar array perimeters,Bird & Wildlife Control,linear ft,25,0.08,9.67
Bird Dropping Power Washing,Sanitation and power washing of roosting areas,Bird & Wildlife Control,sq ft,0.85,0.003,0.35
Nuisance Wildlife Live Trap Placement,Humane cage trap setup for raccoons or opossums,Bird & Wildlife Control,each,120,0.5,38.33
Wildlife Removal and Relocation,Retrieval and legal relocation of trapped animal,Bird & Wildlife Control,each,150,0.8,33.33
Animal Entry Point Seal Up,Heavy gauge sheet metal and wood wildlife blocking,Bird & Wildlife Control,linear ft,30,0.12,10
Dead Animal Extraction in Walls,Locating and removing carcass from enclosed building cavity,Bird & Wildlife Control,job,275,1.5,58.33
Attic Deodorization and Sanitizing,Enzymatic fogging for animal urine and odor removal,Bird & Wildlife Control,sq ft,0.35,0.001,0.15
Attic Insulation Removal and Replacement,Removal of pest-damaged insulation and re-blowing new,Bird & Wildlife Control,sq ft,2.25,0.008,0.85
Bat Exclusion One-Way Door Install,Specialized bat exit netting and valve installation,Bird & Wildlife Control,each,175,0.8,51.67
Snake Repellent Perimeter Application,Granular natural snake deterrent barrier treatment,Bird & Wildlife Control,linear ft,1.5,0.004,0.6
Commercial Fumigation Permit Fee,Local municipality regulatory permit processing,Permits & Disposal,job,150,0,100
Hazardous Material Disposal Fee,Special waste disposal fee for regulated chemicals,Permits & Disposal,job,100,0,66.67
Confined Space Entry Permit,Safety compliance documentation and monitoring setup,Permits & Disposal,job,250,1,83.33
Environmental Impact Assessment Fee,Mandatory ecological review for sensitive sites,Permits & Disposal,job,300,1.5,75
Specialty Waste Bio-Bag Disposal,Disposal of contaminated biological waste materials,Permits & Disposal,each,45,0.1,26.67
Lift Rental Surcharge (Scissor Lift),Daily equipment rental fee for high-reach work,Permits & Disposal,day,350,0,233.33
Boom Lift Rental Surcharge,Daily equipment rental fee for multi-story exterior work,Permits & Disposal,day,650,0,433.33
After-Hours Waste Hauling,Special disposal service outside standard operating hours,Permits & Disposal,job,200,1,49.33
Structural Core Drilling Permit,Engineering review and municipal permit for floor drilling,Permits & Disposal,job,175,0.5,75
Custom Digital Pest Dashboard Setup,Client portal configuration and historical data migration,Technology & Reporting,job,350,2,66.67
Barcode Asset Tracking Tagging,QR or barcode labeling of all pest control devices,Technology & Reporting,each,5,0.02,1.67
Regulatory Compliance Audit Report,Detailed documentation package for FDA or USDA audits,Technology & Reporting,job,150,1,16.67
Third-Party Audit Liaison Service,On-site technician representation during external audits,Technology & Reporting,hour,125,1,0
Trend Analysis and Pest Heat Map,Advanced analytics report on pest activity trends,Technology & Reporting,job,200,1.2,16.67
Pest Logbook Binder Creation,Physical station map and SDS documentation binder,Technology & Reporting,job,75,0.3,25
Monthly Maintenance Program Visit,Recurring scheduled preventative pest control service,Recurring Programs,visit,180,1,36.67
Bi-Monthly Commercial Service Visit,Scheduled preventative service every two months,Recurring Programs,visit,210,1.2,40
Quarterly Commercial Service Visit,Scheduled preventative service every three months,Recurring Programs,visit,275,1.5,58.33
Food Processing Plant Weekly Service,High-frequency intense monitoring and service visit,Recurring Programs,visit,220,1.2,46.67
Pharmaceutical Facility Sanitization Audit,Strict protocol inspection and treatment for pharma sites,Recurring Programs,visit,450,2.4,100
Restaurant Kitchen Deep Clean Prevention,Intensive monthly kitchen pest prevention treatment,Recurring Programs,visit,320,1.8,66.67
Warehouse High-Cube Rodent Defense,Large facility perimeter and interior rodent program,Recurring Programs,visit,400,2,100
Multi-Family Apartment Complex Sweep,Multi-unit monthly pest control treatment block,Recurring Programs,visit,600,3.2,133.33
Hotel Room Rotation Program,Quarterly preventative bed bug and pest room checks,Recurring Programs,visit,500,2.5,125
Retail Strip Mall Exterior Defense,Multi-storefront exterior perimeter pest protection,Recurring Programs,visit,350,1.8,83.33
Odor Neutralization Fogging,Enzymatic treatment for persistent organic odors,Specialty Services,sq ft,0.25,0.001,0.16
Stored Product Pest Heat Treatment,Targeted heat remediation for food silos or containers,Specialty Services,sq ft,3.25,0.01,1.48
Sewer Line Smoke Testing,Smoke test to locate pest entry breaks in sewer lines,Specialty Services,job,450,2,133.33
Drain Line Bio-Remediation Program,Monthly automatic dosing pump installation and service,Specialty Services,each,125,0.4,50
Botanical Eco-Friendly Upcharge,Green certified organic product substitution upgrade,Specialty Services,visit,50,0.1,25
Fly Light Graphic Front Panel Upgrade,Custom decorative cover panel for insect light traps,Specialty Services,each,75,0.2,33.33
Perimeter Trench Rock Installation,Decorative gravel barrier to prevent weed and pest harborage,Specialty Services,linear ft,18,0.06,6.8
Sub-Slab Vapor Barrier Repair,Patching torn plastic vapor barriers in crawlspaces,Specialty Services,sq ft,1.5,0.003,0.67
HVAC Condensate Drain Line Treatment,Anti-clogging tablet installation in AC drain pans,Specialty Services,each,30,0.1,11.67
Emergency Water Extraction Assist,Drying out areas following major leak-induced pest issues,Specialty Services,hour,110,0.8,8
Ultra-Low Volume (ULV) Space Fogging,Volumetric aerosol treatment for flying or crawling insects,Specialty Services,sq ft,0.12,0.001,0.07
Commercial Pest Proofing Consultation,Comprehensive architectural design review for pest prevention,Specialty Services,hour,150,1.2,0
