name,description,category,unit,price,labor_hours,material_cost
Street Placement Permit Fee,City right-of-way obstruction permit coordination,Permits and Environmental,job,125,0.8,25
EPA Waste Tracking Manifest,Regulatory documentation for commercial waste disposal,Permits and Environmental,each,35,0.2,6.67
State Compliance Inspection,Formal health and safety inspection for compliance,Permits and Environmental,job,150,1,16.67
Water Source Backflow Preventer,Rental of certified reduced pressure backflow assembly,Permits and Environmental,month,85,0.3,30
Stormwater Runoff Protection Fee,Environmental compliance fee for construction sites,Permits and Environmental,month,20,0,13.33
Nighttime Road Flashing Barricade,Battery-operated flashing safety light for street units,Permits and Environmental,month,25,0.05,12.33
Containment Compliance Audit,On-site environmental safety assessment and report,Permits and Environmental,job,125,0.8,16.67
Loss Damage Waiver,Optional coverage for accidental damage or vandalism,Insurance and Liability,month,12,0,8
Certificate of Insurance Issuance,Additional insured certificate generation for contractors,Insurance and Liability,job,15,0.1,6.67
Excessive Soiling Clean-up Fee,Heavy cleaning charge for units returned extremely fouled,Insurance and Liability,job,100,0.5,25
Unreturned Lock Replacement Fee,Charge for missing security padlocks upon pickup,Insurance and Liability,each,25,0,16.67
Missing Unit Replacement Charge,Full replacement cost for stolen or destroyed unit,Insurance and Liability,each,1500,0.5,966.67
Abandoned Unit Retrieval Fee,Cost to recover units left in inaccessible locations,Insurance and Liability,job,250,1.5,43.33
Late Rental Payment Penalty,Fee applied to accounts past 30 days due,Insurance and Liability,each,35,0.2,6.67
Unauthorized Relocation Charge,Fee for moving units without notifying contractor,Insurance and Liability,job,150,0.8,33.33
Cleaning Deposit Processing,Refundable security deposit for high-risk events,Insurance and Liability,job,100,0.6,16.67
Contract Cancellation Fee,Fee for orders canceled within 24 hours of delivery,Insurance and Liability,job,75,0.4,16.67
Standard Labor Hourly Rate,Technician labor rate for maintenance and repairs,Labor and Diagnostics,hour,95,1,0
After-Hours Labor Surcharge,Emergency overtime labor rate multiplier,Labor and Diagnostics,hour,145,1,13.33
Site Survey Consultation,On-site assessment for large event placement planning,Labor and Diagnostics,visit,110,0.8,6.67
Diagnostic Trouble Call,Troubleshooting trailer electrical or plumbing systems,Labor and Diagnostics,hour,115,0.9,3.33
Pump Truck Operator Labor,Skilled driver operating high-capacity vacuum truck,Labor and Diagnostics,hour,105,1,0
Rigging and Hoisting Labor,Specialized labor for crane-lifted high-rise units,Labor and Diagnostics,hour,130,1,3.33
Route Optimization Planning,Custom scheduling and logistical routing consultation,Labor and Diagnostics,hour,85,0.7,0
Safety Compliance Training,On-site OSHA safety briefing for service crews,Labor and Diagnostics,job,150,1,16.67
Equipment Cleaning Labor,Detailed hand-washing labor for heavily soiled items,Labor and Diagnostics,hour,75,1,0
Administrative Permit Expediting,Staff time spent expediting municipal paperwork,Labor and Diagnostics,hour,65,0.5,2
