name,description,category,unit,price
Smart Wi-Fi Thermostat Installation,Install learning thermostat with C-wire configuration,HVAC & Ductwork,each,320
HVAC Filter Replacement Service,Replace standard pleated air filter with MERV 11 filter,HVAC & Ductwork,each,45
Supply Register Replacement,Install adjustable floor or ceiling air supply diffuser,HVAC & Ductwork,each,35
Return Air Jumper Duct Installation,Install transfer grille or jumper duct to balance room pressure,HVAC & Ductwork,each,275
HVAC System Tune-Up,"Clean coils, check refrigerant, and test system efficiency",HVAC & Ductwork,visit,195
Combustion Appliance Zone Dampers,Install motorized fresh air intake damper for furnace room,HVAC & Ductwork,each,450
HVAC Balancing Service,Adjust damper positions to equalize airflow across rooms,HVAC & Ductwork,job,325
LED Bulb Retrofit Package,Replace standard incandescent bulbs with energy-efficient LEDs,Lighting & Electrical,each,12
Smart Power Strip Installation,Install advanced surge strip to eliminate phantom vampire loads,Lighting & Electrical,each,55
Occupancy Sensor Switch Installation,Replace standard wall switch with motion-sensing light switch,Lighting & Electrical,each,95
Timer Switch Installation,Install countdown timer switch for bathroom exhaust fan,Lighting & Electrical,each,85
Attic Exhaust Fan Installation,Install gable or roof-mounted solar powered attic ventilation fan,Lighting & Electrical,each,550
Whole House Fan Installation,Install ceiling-mounted cooling fan with automatic louvers,Lighting & Electrical,each,1200
Electrical Panel Energy Monitor,Install clamp-on circuit level energy use monitor system,Lighting & Electrical,each,350
Exterior LED Flood Light,Install motion-activated energy-saving security light fixture,Lighting & Electrical,each,175
Dimmer Switch Installation,Replace standard switch with LED-compatible dimmer switch,Lighting & Electrical,each,75
Smoke and CO Combo Detector,Install interconnected hardwired safety alarm unit,Lighting & Electrical,each,90
Energy Recovery Ventilator (ERV),Install whole-house balanced ventilation with heat recovery,Ventilation,each,2400
Heat Recovery Ventilator (HRV),Install balanced ventilation system for cold climate moisture control,Ventilation,each,2200
Bathroom Exhaust Fan Replacement,Replace noisy low-cfm fan with quiet energy star rated model,Ventilation,each,275
Dryer Vent Duct Cleaning,Clear lint buildup from flexible and rigid exhaust ductwork,Ventilation,job,150
Rigid Metal Dryer Vent Upgrade,Replace flexible plastic dryer duct with smooth metal ducting,Ventilation,linear ft,25
Dryer Vent Seal Damper,Install magnetic backdraft damper on exterior dryer vent hood,Ventilation,each,65
Crawlspace Exhaust Fan,Install continuous ventilation fan for crawlspace moisture removal,Ventilation,each,350
Radon Mitigation System,Install sub-slab depressurization radon gas reduction system,Ventilation,job,1650
Make-Up Air Unit Installation,Install dedicated combustion air supply for high-cfm range hood,Ventilation,each,950
Attic Soffit Baffle Installation,Install cardboard or plastic ventilation chutes between rafters,Ventilation,each,18
Hybrid Heat Pump Water Heater,Install high-efficiency hybrid electric water heater tank,Water Heating,each,2800
Tankless Gas Water Heater,Install on-demand high-efficiency condensing gas water heater,Water Heating,each,3200
Standard Electric Water Heater,Replace failing standard electric resistance water heater tank,Water Heating,each,1600
Gas Water Heater Thermocouple Replacement,Replace faulty pilot assembly thermocouple safety device,Water Heating,each,140
Anode Rod Replacement,Replace sacrificial magnesium anode rod in water heater tank,Water Heating,each,175
Low-Flow Showerhead Installation,Install water-saving aerated showerhead (1.5 gpm),Water Heating,each,45
Faucet Aerator Replacement,Install water-saving aerators on kitchen and bathroom sinks,Water Heating,each,25
Solar Thermal Water Heater Repair,Service circulating pump and fluid in solar water heating system,Water Heating,visit,295
Expansion Tank Installation,Install thermal expansion tank on closed-loop water heater system,Water Heating,each,250
Recirculation Pump Installation,Install instant hot water recirculating pump under sink or at tank,Water Heating,each,380
High-Efficiency Gas Furnace Replacement,Install 96% AFUE multi-stage modulating gas furnace,Major Retrofits,each,5200
Mini-Split Heat Pump Installation,Install single-zone ductless inverter heat pump system,Major Retrofits,each,3800
Multi-Zone Mini-Split Heat Pump,Install outdoor compressor with three indoor air handler heads,Major Retrofits,each,8500
Central Heat Pump Replacement,Install 16 SEER split system heat pump condenser and air handler,Major Retrofits,each,7500
Solar PV System Installation,Turnkey 6kW rooftop solar photovoltaic panel array installation,Major Retrofits,job,18000
Home Battery Storage System,Install 10kWh lithium-ion battery backup energy storage unit,Major Retrofits,each,11000
Double Pane Window Replacement,Remove old window and install Low-E argon filled vinyl window,Major Retrofits,each,750
Triple Pane Window Upgrade,Install premium high-performance triple pane fiberglass window,Major Retrofits,each,1100
Insulated Exterior Door Replacement,Install fiberglass insulated exterior entry door with frame,Major Retrofits,each,1400
Attic Stair Insulation Box,Build and install insulated tent box over pull-down attic stairs,Major Retrofits,each,275
Building Permit Acquisition Fee,Pulling local municipal building and energy upgrade permits,Permits & Disposal,each,150
HVAC Mechanical Permit Fee,Filing required local permits for furnace or heat pump swap,Permits & Disposal,each,125
Electrical Permit Fee,Municipal permit filing for electrical panel or solar work,Permits & Disposal,each,100
Old Insulation Vacuum Removal,Vacuum out contaminated or wet blown insulation from attic,Permits & Disposal,sq ft,1.25
Construction Debris Disposal Fee,Dumpster rental and disposal fees for retrofit waste materials,Permits & Disposal,job,350
Hazardous Material Abatement,Safe removal and disposal of asbestos insulation wrapping,Permits & Disposal,job,1500
Energy Rebate Processing Fee,Filing paperwork for utility and government energy efficiency rebates,Permits & Disposal,job,75
HERS Rating Certification,Official Home Energy Rating System index score certificate,Permits & Disposal,each,300
Scaffolding Setup and Rental,Erect temporary scaffolding for high ceiling insulation work,Permits & Disposal,job,400
Floor Protection and Site Cleanup,Laying protective drop cloths and thorough post-work cleanup,Permits & Disposal,job,100
