name,description,category,unit,price,labor_hours,material_cost
Carbide Tooth Replacement,Replacing worn grinder teeth per tooth,Parts and Maintenance,each,12,0.04,4.67
Hydraulic Hose Repair,Field repair and replacement of ruptured hydraulic line,Parts and Maintenance,job,180,0.8,53.33
Drive Belt Replacement,Replacing worn main drive belt on grinder,Parts and Maintenance,job,140,0.7,35
Engine Tune-Up,"Spark plugs, air filters, and oil change for machine",Parts and Maintenance,job,220,1,63.33
Tow Bar Rental,Rental of specialized towing hitch and lights,Parts and Maintenance,day,45,0,30
Grinder Blade Sharpening,Professional sharpening of cutting wheel teeth,Parts and Maintenance,job,60,0.4,5.33
Fuel Surcharge,Distance and equipment fuel adjustment fee,Logistics,job,35,0,23.33
Long Distance Travel Fee,Travel fee for jobs outside standard service radius,Logistics,linear ft,3,0.02,1
Equipment Transport Fee,Flatbed hauling fee for heavy tracked grinders,Logistics,job,125,0.8,16.67
Stump Grinding Package Small,Up to 3 small stumps ground in one visit,Packages,job,350,2.4,33.33
Stump Grinding Package Large,Up to 5 medium stumps ground with chip spread,Packages,job,850,6,66.67
Complete Yard Reset Package,"Grinding, filling, leveling, and seeding bundle",Packages,job,1200,8,133.33
Landlord Quick Clean Package,Front yard stump removal and tidy up,Packages,job,275,2,16.67
Real Estate Prep Package,Grind all visible stumps and backfill holes,Packages,job,650,4.4,50
Orchard Maintenance Package,Annual seasonal removal of failed fruit trees,Packages,job,950,6.8,50
Root Pruning Service,Mechanical root pruning to protect foundations,Specialty Services,linear ft,14,0.1,0.67
Surface Root Shaving,Shaving high roots without removing main stump,Stump Grinding,linear ft,9,0.07,0
Pine Tree Stump Grinding,Grinding resinous pine stump and root system,Stump Grinding,each,140,1.12,0
Oak Tree Stump Grinding,Grinding dense oak stump and heavy lateral roots,Stump Grinding,each,280,2.24,0
Maple Tree Stump Grinding,Grinding spreading maple stump and surface roots,Stump Grinding,each,240,1.92,0
Cypress Knee Removal,Grinding stubborn cypress tree knees and roots,Stump Grinding,job,190,1.52,0
Cedar Tree Stump Grinding,Grinding aromatic cedar stump and shallow roots,Stump Grinding,each,160,1.28,0
Willow Tree Stump Grinding,Grinding water-logged willow stump and root mat,Stump Grinding,each,260,2.08,0
Birch Tree Stump Grinding,Grinding paper birch stump and root cluster,Stump Grinding,each,170,1.36,0
Utility Box Clearance,Grinding roots endangering underground utility boxes,Commercial Services,job,210,1.68,0
Sidewalk Lift Remediation,Grinding roots lifting concrete sidewalk slabs,Commercial Services,job,230,1.44,33.33
Driveway Encroachment Grinding,Grinding roots pressing against asphalt driveways,Site Preparation,job,195,1.56,0
Patio Foundation Root Cut,Precision root cutting near patio foundations,Site Preparation,job,165,1.32,0
Retaining Wall Protection,Careful grinding near stone retaining walls,Site Preparation,job,215,1.72,0
In-Ground Pool Deck Clearance,Grinding roots near pool cage and deck footings,Site Preparation,job,280,2.24,0
Septic Drain Field Clearance,Hand grinding roots threatening septic drain lines,Specialty Services,job,320,2.56,0
Leaching Field Root Eradication,Specialized root removal near leach fields,Specialty Services,job,380,3.04,0
Well Head Protection Grinding,Safe root and stump grinding around water wells,Specialty Services,job,240,1.92,0
Mulch Delivery Only,Dropping off load of fresh wood mulch chips,Cleanup and Hauling,cubic yard,35,0.2,20
Heavy Debris Sorting,Separating rocks and dirt from wood chips,Cleanup and Hauling,hour,65,0.52,0
Soil Compactor Rental,Daily rate for plate compactor on filled holes,Labor and Equipment,day,85,0.2,36.67
Chainsaw Root Trimming,Pre-cutting oversized surface roots with chainsaw,Site Preparation,hour,80,0.64,0
Hand Digging Surcharge,Manual excavation around fragile underground lines,Labor and Equipment,hour,70,0.56,0
Safety Mat Placement,Laying protective ground mats over delicate turf,Site Preparation,job,50,0.4,0
Post-Job Rinsing,Washing down adjacent hardscapes after grinding,Cleanup and Hauling,job,40,0.32,0
Debris Netting Setup,Installing temporary mesh screens to block flying chips,Site Preparation,job,90,0.4,26.67
Organic Fertilizer Additive,Mixing nitrogen fertilizer into chips to speed decay,Restoration,bag,25,0.05,16
Mushroom Spawn Inoculation,Inoculating remaining root mass to accelerate rotting,Restoration,job,75,0.4,16.67
Core Aeration Service,Aerating lawn surrounding the stump work area,Restoration,sq ft,0.5,0,0.33
