name,description,category,unit,price
Standard Concrete Curb and Gutter,Machine or hand formed standard curb and gutter.,"Curbs, Gutters & Flatwork",linear ft,35
Mountable Rolled Curb,Driveway approach rolled concrete curb profile.,"Curbs, Gutters & Flatwork",linear ft,32
Commercial Sidewalk Pour,4-inch exterior pedestrian walkway installation.,"Curbs, Gutters & Flatwork",sq ft,8
Heavy Duty Driveway Apron,6-inch reinforced concrete entrance approach.,"Curbs, Gutters & Flatwork",sq ft,12
ADA Handicap Ramp Installation,Truncated domes and compliant slope concrete ramp.,"Curbs, Gutters & Flatwork",sq ft,15
Truncated Dome Mat Only,Cast-in-place detectable warning surface plate.,"Curbs, Gutters & Flatwork",each,250
Concrete Parking Bumpers,Precast concrete wheel stop anchored with rebar pins.,"Curbs, Gutters & Flatwork",each,125
Standard Concrete Steps,Formed and poured structural concrete staircases.,"Curbs, Gutters & Flatwork",linear ft,150
Standard CMU Block Laying - 8 inch,Laying standard concrete masonry units with mortar.,Masonry & Blockwork,sq ft,18
Standard CMU Block Laying - 12 inch,Laying heavy structural 12-inch concrete masonry units.,Masonry & Blockwork,sq ft,24
CMU Core Grouting,Filling concrete block cells with grout and vertical rebar.,Masonry & Blockwork,sq ft,9
Brick Veneer Installation,Clay brick facing installed over steel stud backup.,Masonry & Blockwork,sq ft,22
Split Face Block Installation,Architectural textured CMU block wall construction.,Masonry & Blockwork,sq ft,25
Glass Block Wall Installation,Translucent architectural glass block masonry assembly.,Masonry & Blockwork,sq ft,45
Precast Concrete Lintel Installation,Setting structural concrete lintels over wall openings.,Masonry & Blockwork,each,175
Steel Masonry Lintel Fabrication,Custom primed angle iron lintel for brick openings.,Masonry & Blockwork,linear ft,45
Weep Hole and Flashing Installation,Cavity wall copper flashing and weep vent installation.,Masonry & Blockwork,linear ft,12
Stone Veneer Installation,Natural or manufactured thin stone adhered to exterior.,Stonework & Architectural,sq ft,30
Full Bed Natural Stone Wall,Structural full-depth natural stone masonry wall.,Stonework & Architectural,sq ft,55
Cast Stone Coping Stones,Precast architectural cap stones set on masonry walls.,Stonework & Architectural,linear ft,40
Precast Concrete Window Sills,Cast stone sills installed beneath window openings.,Stonework & Architectural,each,110
Limestone Column Cap,Custom cut natural limestone pier and column caps.,Stonework & Architectural,each,320
Architectural Precast Wall Panels,Crane-set architectural precast concrete panels.,Stonework & Architectural,sq ft,65
Retaining Wall Block - Gravity System,Interlocking segmental retaining wall block installation.,Retaining Walls & Drainage,sq ft,28
Retaining Wall Block - Geogrid Reinforced,Engineered tall segmental wall with geogrid layers.,Retaining Walls & Drainage,sq ft,42
Poured Concrete Retaining Wall,Reinforced cast-in-place retaining wall construction.,Retaining Walls & Drainage,sq ft,50
French Drain Installation,"Perforated pipe, gravel trench, and filter fabric behind wall.",Retaining Walls & Drainage,linear ft,25
Wall Drainage Board,Dimpled plastic drainage sheet applied to foundation walls.,Retaining Walls & Drainage,sq ft,3
Weep Hole Pipe Inserts,PVC sleeve inserts through wall for water discharge.,Retaining Walls & Drainage,each,35
Catch Basin Installation,Precast concrete catch basin box set with grate.,Retaining Walls & Drainage,each,850
Concrete Demo - Slabs and Flatwork,Breaking and removing old concrete with hydraulic hammer.,Demolition & Concrete Repair,sq ft,4
Concrete Demo - Foundations and Walls,Heavy breaking and removal of structural concrete.,Demolition & Concrete Repair,cubic yd,250
Masonry Wall Demolition,Takedown and removal of brick or CMU block walls.,Demolition & Concrete Repair,sq ft,8
Diamond Blade Concrete Sawing,Deep cutting of existing concrete slabs up to 6 inches.,Demolition & Concrete Repair,linear ft,8
Wall Sawing,Heavy wall saw cutting for doors and windows in concrete.,Demolition & Concrete Repair,sq ft,75
Concrete Spall Repair,Chipping out damaged concrete and patching with polymer mortar.,Demolition & Concrete Repair,sq ft,35
Epoxy Crack Injection,Structural pressure injection of cracked concrete walls.,Demolition & Concrete Repair,linear ft,45
Polyurethane Foam Slab Jacking,Leveling sunken concrete slabs by polyurethane foam injection.,Demolition & Concrete Repair,sq ft,12
Mudjacking Leveling,Traditional slurry pumping beneath settled concrete slabs.,Demolition & Concrete Repair,sq ft,7
Helical Pier Installation,Steel pier driven to load-bearing strata for foundation support.,Demolition & Concrete Repair,each,1800
Tuckpointing - Standard Rake and Fill,Grinding out old mortar joints and repointing with fresh mortar.,Masonry Restoration & Cleaning,sq ft,12
Historic Match Mortar Pointing,Custom blended historic lime mortar repointing.,Masonry Restoration & Cleaning,sq ft,22
Brick Replacement,Chipping out damaged individual bricks and installing new.,Masonry Restoration & Cleaning,each,45
Chemical Masonry Wash,Acid wash and rinse cleaning of exterior brick surfaces.,Masonry Restoration & Cleaning,sq ft,2
Hot Water Pressure Washing,Commercial surface washing of concrete and masonry.,Masonry Restoration & Cleaning,sq ft,1
Graffiti Removal Treatment,Chemical gel application and pressure rinse removal.,Masonry Restoration & Cleaning,sq ft,6
Anti-Graffiti Sacrificial Coating,Clear protective coating preventing graffiti penetration.,Masonry Restoration & Cleaning,sq ft,2
Masonry Waterproofing Sealer,Siloxane clear breathable water-repellent sealer for brick.,Masonry Restoration & Cleaning,sq ft,2
Expansion Joint Installation,Precompressed foam expansion joint system for masonry.,Masonry Restoration & Cleaning,linear ft,28
Lintel Rust Remediation and Painting,"Rust removal, priming, and painting of steel angle lintels.",Masonry Restoration & Cleaning,linear ft,35
Architectural Cast Stone Repair,Patching and restoring damaged cast stone trim elements.,Masonry Restoration & Cleaning,sq ft,85
Expansion Joint Caulking,Removal of old joint caulk and re-sealing with silicone.,Masonry Restoration & Cleaning,linear ft,7
