name,description,category,unit,price,labor_hours,material_cost
Heat Pump Replacement,Replace electric heat pump unit.,Heater Repair & Replacement,each,4800,8,2533.33
Heater Flow Switch Replacement,Replace paddle-style flow switch on heater.,Heater Repair & Replacement,each,210,1,56.67
Salt System Control Board Replacement,Replace failed power supply and logic board.,Salt Systems & Automation,each,750,1.5,375
Salt Chlorine Generator Cell Replacement,Replace spent electrolytic salt cell.,Salt Systems & Automation,each,850,0.8,500
Automation Main Control Board Replacement,Replace pool automation system controller board.,Salt Systems & Automation,each,1100,2,566.67
Automation Valve Actuator Replacement,Replace motorized automatic valve actuator.,Salt Systems & Automation,each,380,1,166.67
Water Temperature Sensor Replacement,Replace thermistor temperature sensor.,Salt Systems & Automation,each,150,0.8,33.33
Air Temperature Sensor Replacement,Replace outdoor ambient air temperature sensor.,Salt Systems & Automation,each,150,0.8,33.33
Time Clock Replacement,Replace mechanical electromechanical pool timer.,Salt Systems & Automation,each,275,1,100
Skimmer Lid Replacement,Replace cracked plastic skimmer cover lid.,"Skimmers, Drains & Plumbing",each,75,0.2,33.33
Skimmer Basket Replacement,Replace skimmer debris collection basket.,"Skimmers, Drains & Replacement",each,45,0.2,13.33
Skimmer Weir Door Replacement,Replace skimmer flap door to trap debris.,"Skimmers, Drains & Plumbing",each,55,0.3,11.67
Skimmer Throat Repair,Epoxy repair around skimmer mouth to stop leaks.,"Skimmers, Drains & Plumbing",job,350,2,66.67
Main Drain Cover Replacement (Anti-Entrapment),Replace VGB compliant main drain grate covers.,"Skimmers, Drains & Plumbing",each,250,1,83.33
PVC Ball Valve Replacement,Replace 2-inch PVC plumbing ball valve.,"Skimmers, Drains & Plumbing",each,180,1,36.67
PVC Check Valve Replacement,Replace swing or spring check valve in plumbing line.,"Skimmers, Drains & Plumbing",each,210,1,56.67
PVC Pipe Repair (Up to 2 Inch),Cut and couple broken PVC pressure pipe.,"Skimmers, Drains & Plumbing",job,220,1.2,46.67
Pool Light Bulb Replacement (Incandescent),Replace standard underwater pool light bulb and gasket.,Lighting & Electrical,each,125,0.5,43.33
LED Pool Light Fixture Replacement,Replace entire niche light with color-changing LED.,Lighting & Electrical,each,650,1.5,313.33
Pool Light Niche Repair,Epoxy repair for leaking light niche conduit.,Lighting & Electrical,job,450,2.5,90
Time Clock Motor Replacement,Replace internal motor drive for mechanical timer.,Lighting & Electrical,each,140,0.8,26.67
Pool Transformer Replacement,Replace 12V/13V lighting step-down transformer.,Lighting & Electrical,each,280,1,103.33
Bonding Wire Repair,Repair copper equipment grounding and bonding wire.,Lighting & Electrical,job,220,1.5,20
Circuit Breaker Replacement,Replace tripped or faulty breaker in sub-panel.,Lighting & Electrical,each,160,0.8,40
Sub-Panel Installation,Install new equipment pad electrical disconnect panel.,Lighting & Electrical,job,650,3,183.33
Automatic Pool Cleaner Repair,Rebuild suction or pressure side cleaner mechanism.,Cleaners & Accessories,job,250,1.2,66.67
Booster Pump Replacement,Replace pressure cleaner booster pump.,Cleaners & Accessories,each,620,2,246.67
Booster Pump Seal Repair,Replace leaking shaft seal on booster pump.,Cleaners & Accessories,job,190,1.2,26.67
Cleaner Hose Replacement Set,Replace complete feed hose assembly for cleaner.,Cleaners & Accessories,each,220,0.4,113.33
Cleaner Sweep Tail Scrubber Replacement,Replace worn tail sweep foam scrubbers.,Cleaners & Accessories,each,35,0.1,15
In-Floor Cleaning Head Replacement,Replace popup pop-up cleaning nozzle head.,Cleaners & Accessories,each,95,0.4,30
Tile Line Acid Wash,Clean calcium and scale buildup from waterline tile.,Surface & Tile Repair,linear ft,25,0.1,8.33
Plaster Patch Repair (Underwater),Epoxy patch for minor plaster delamination or chips.,Surface & Tile Repair,job,275,1.5,56.67
Skimmer Area Tile Replacement,Replace broken frost-damaged waterline tiles.,Surface & Tile Repair,linear ft,45,0.25,9.33
Coping Stone Resetting,Mortar loose or shifting pool coping stones.,Surface & Tile Repair,linear ft,55,0.3,11.67
Expansion Joint Caulking,Remove and replace old mastic expansion joint.,Surface & Tile Repair,linear ft,18,0.1,3.67
Standard Winterization (Closing),"Blow out lines, add winter chemicals, and cover pool.",Seasonal Openings & Closings,job,375,2,83.33
Mesh Safety Cover Installation,Install anchors and stretch safety cover over pool.,Seasonal Openings & Closings,job,450,3,50
Solid Cover Installation with Pump,Install solid winter cover and submersible pump.,Seasonal Openings & Closings,job,480,3,70
Spring Opening Service,"Remove cover, start equipment, and add start-up chemicals.",Seasonal Openings & Closings,job,375,2,83.33
Winter Plug and Gizmo Installation,Install expansion plugs and skimmer protection bottles.,Seasonal Openings & Closings,job,120,0.6,30
Submersible Cover Pump Placement,Set up automatic rain water removal pump on cover.,Seasonal Openings & Closings,each,150,0.4,66.67
Liquid Chlorine (Sodium Hypochlorite) 1 Gal,Standard 10.5 percent liquid chlorine gallon.,Chemicals & Consumables,each,8,0,5.33
Muriatic Acid 1 Gal,Commercial grade acid for pH and alkalinity reduction.,Chemicals & Consumables,each,14,0,9.33
Sodium Bicarbonate 50 lb,Alkalinity increaser bag.,Chemicals & Consumables,each,45,0,30
Soda Ash 50 lb,pH increaser bag.,Chemicals & Consumables,each,48,0,32
Calcium Chloride 50 lb,Water hardness increaser bag.,Chemicals & Consumables,each,52,0,34.67
Cyanuric Acid 25 lb,Stabilizer and conditioner bag.,Chemicals & Consumables,each,65,0,43.33
Non-Chlorine Shock 1 lb,Oxidizing shock treatment bag.,Chemicals & Consumables,each,12,0,8
Pool Salt 40 lb,High purity evaporated salt bag for salt systems.,Chemicals & Consumables,each,12,0,8
Enzyme Clarifier 1 Qt,Natural enzyme water clarifier bottle.,Chemicals & Consumables,each,28,0,18.67
Phosphate Remover 1 Qt,Chemical treatment to eliminate algae food source.,Chemicals & Consumables,each,45,0,30
Filter Cleaner Degreaser 1 Qt,Chemical soak solution for oily filter elements.,Chemicals & Consumables,each,25,0,16.67
Metal Sequestrant 1 Qt,Stain and scale prevention chemical.,Chemicals & Consumables,each,35,0,23.33
Pool Handrail Installation,Anchor and install stainless steel deck handrail.,Hardware & Accessories,each,350,1.5,110
Pool Ladder Installation,Anchor and install stainless steel pool ladder.,Hardware & Accessories,each,420,1.8,133.33
Handrail Escutcheon Plate Replacement,Replace stainless steel base cover plates.,Hardware & Accessories,each,35,0.2,20
Diving Board Replacement,Replace residential fiberglass diving board.,Hardware & Accessories,each,850,2,400
Diving Board Stand Replacement,Replace steel diving board mounting base stand.,Hardware & Accessories,each,650,2.5,226.67
Slide Water Supply Line Repair,Repair feed line for pool slide.,Hardware & Accessories,job,220,1.2,46.67
Municipal Building Permit Processing,Admin fee for local electrical or plumbing permits.,Permits & Disposal,each,150,1.2,0
Debris Disposal Fee,Haul away and dump old large equipment or covers.,Permits & Disposal,job,125,1,0
Hazardous Waste Neutralization,Proper disposal of expired or compromised pool chemicals.,Permits & Disposal,job,175,1.4,0
Crane Rental for Heavy Equipment,Crane service to lift large heat pumps or chillers.,Permits & Disposal,job,950,0,633.33
Core Drilling Concrete Deck,Drill core hole in concrete for new handrail anchor.,Permits & Disposal,each,150,0.8,33.33
Concrete Pad Pour for Equipment,Pour new concrete pad for upgraded pump and filter.,Permits & Disposal,job,450,2,133.33
Electrical Whip Replacement,Replace flexible conduit and wiring whip to pump.,Hardware & Accessories,each,110,0.5,30
Equipment Pad Re-plumbing,Re-pipe entire equipment pad for clean layout.,"Skimmers, Drains & Plumbing",job,1200,5,393.33
UV System Replacement,Replace ultraviolet pool water sanitizing system.,Salt Systems & Automation,each,1150,3,516.67
Ozone Generator Replacement,Replace corona discharge pool ozone water purifier.,Salt Systems & Automation,each,680,2,286.67
