name,description,category,unit,price
Security Window Bar Installation,Weld steel security bars into commercial window frame,"Gates, Fences & Security",each,220
Security Gate Motor Mount Fabrication,Weld custom mounting plate for automatic gate operator,"Gates, Fences & Security",each,310
Chain Link Fence Post Sleeve Repair,Weld steel sleeve over broken fence post base,"Gates, Fences & Security",each,115
Plasma Cutting Services,Heavy-duty thermal cutting of thick steel plate on-site,Cutting & Preparation,linear ft,45
Carbon Arc Air Gouging,Remove old welds and defects with carbon arc torch,Cutting & Preparation,hour,160
Structural Steel Flame Cutting,Custom length or shape cutting of steel beams on-site,Cutting & Preparation,each,85
Weld Grinding and Flush Finishing,Grind welds flush with surrounding base metal,Cutting & Preparation,linear ft,35
Beveling Plate Edges for Welding,Grind or thermal bevel edge preparation for full penetration,Cutting & Preparation,linear ft,40
Custom Steel Bracket Fabrication,Fabricate custom mounting bracket from raw stock on-site,Custom Fabrication & Mods,each,175
Steel Plate Gusset Fabrication,Cut and drill triangular steel gusset plates,Custom Fabrication & Mods,each,65
Custom Signage Mounting Post,Fabricate and weld heavy base plate to sign post,Custom Fabrication & Mods,each,240
AC Unit Security Cage Installation,Weld protective steel cage around exterior condenser unit,Custom Fabrication & Mods,each,450
Custom Lintel Fabrication & Installation,"Measure, cut, and weld steel angle lintel for masonry",Custom Fabrication & Mods,linear ft,95
Carbon Steel Plate Material,Cost per square foot of 1/4 inch steel plate,Materials & Hardware,sq ft,35
Thick Steel Plate Material,Cost per square foot of 1/2 inch steel plate,Materials & Hardware,sq ft,65
Structural Steel Tubing,Cost per linear foot of 2x2 square steel tubing,Materials & Hardware,linear ft,25
Heavy Structural Channel Material,Cost per linear foot of steel C-channel stock,Materials & Hardware,linear ft,45
Stainless Steel Plate Material,Cost per square foot of 304 stainless steel sheet,Materials & Hardware,sq ft,85
Aluminum Tread Plate Material,Cost per square foot of aluminum diamond plate,Materials & Hardware,Materials & Hardware,55
High-Tensile Steel Rod,Cost per linear foot of solid steel reinforcing rod,Materials & Hardware,linear ft,15
Threaded Anchor Bolts Set,Set of four heavy-duty concrete wedge anchor bolts,Materials & Hardware,each,40
Hot Work Fire Watch Service,Dedicated safety personnel required during hot work operations,"Permits, Safety & Disposal",hour,65
Municipal Hot Work Permit Procurement,Obtain local fire department hot work operating permit,"Permits, Safety & Disposal",each,150
Certified Weld Inspection Report,Visual and dimensional weld inspection documentation,"Permits, Safety & Disposal",job,250
Non-Destructive Testing Preparation,Grind and prep welds for ultrasonic or magnetic particle test,"Permits, Safety & Disposal",hour,95
Hazardous Material Cutting Fee,Specialized handling for coated or galvanized steel cutting,"Permits, Safety & Disposal",hour,50
Scrap Metal Removal & Recycling,Haul away and recycle old metal removed during repair,"Permits, Safety & Disposal",each,75
Corrosion-Resistant Zinc Primer Application,Spray cold-galvanizing zinc primer on bare weldments,Finishing & Protection,sq ft,12
Industrial Enamel Topcoat Painting,Apply matching industrial enamel paint over primed steel,Finishing & Protection,sq ft,18
Stainless Steel Passivation Service,Chemical cleaning treatment for stainless steel welds,Finishing & Protection,linear ft,25
Weld Joint Sealing,Apply polyurethane waterproof sealant to exterior joints,Finishing & Protection,linear ft,15
Anti-Spatter Coating Application,Spray anti-spatter compound prior to high-spatter welding,Finishing & Protection,hour,40
Generator Fuel Surcharge,Fuel and power generation fee for remote job sites,Equipment & Rig Fees,visit,45
Heavy Rig Crane Truck Surcharge,Utilization fee for onboard boom crane on service truck,Equipment & Rig Fees,hour,85
Oxygen and Acetylene Gas Consumable Fee,Standard gas torch consumption for cutting and heating,Equipment & Rig Fees,hour,35
Shielding Gas Consumable Fee,Argon and CO2 mix consumption for MIG and TIG processes,Equipment & Rig Fees,hour,30
Specialized Tungsten Electrode Fee,High-grade tungsten electrodes for precision TIG work,Equipment & Rig Fees,each,20
Carbon Steel Structural Re-engineering,Engineering review and redesigned weld reinforcement plan,Engineering & Consultation,job,600
On-Site Welding Procedure Consultation,Technical advice on weld joint design and metal selection,Engineering & Consultation,hour,150
Field Blueprint Takeoff & Estimating,Measure and calculate material needs from site plans,Engineering & Consultation,hour,115
Metal Alloy Identification Testing,Chemical spot testing to identify unknown metal grades,Engineering & Consultation,each,90
Post-Weld Heat Treatment Service,Local stress-relieving heat treatment on heavy weldment,Engineering & Consultation,hour,220
Temporary Shoring Installation,Install temporary steel screw jacks before structural cut,Structural Repairs,each,275
Overhead Welding Surcharge,Additional complexity fee for overhead position welding,Labor Rates,hour,45
Confined Space Welding Setup,Ventilation and continuous air monitoring equipment setup,"Permits, Safety & Disposal",hour,85
Rush Job Priority Surcharge,Jump the queue fee for immediate same-day service,Diagnostics & Travel,job,250
