name,description,category,unit,price
Drainage Mat Installation,Installation of rainscreen drainage mat behind stucco,Substrate & Framing,sq ft,2
Galvanized Metal Lath,Installation of 2.5 lb diamond mesh lath,Substrate & Framing,sq ft,2
Self-Furred Welded Wire Lath,Heavy-duty wire lath for commercial or thick stucco applications,Substrate & Framing,sq ft,3
Asphalt Felt Paper Layer,Double layer Grade D building paper installation,Substrate & Framing,sq ft,1
Framing Sill Plate Repair,Replacement of rotted bottom plate framing lumber,Substrate & Framing,linear ft,45
EPS Foam Board Installation,Adhering or mechanically fastening expanded polystyrene insulation,EIFS Installation,sq ft,4
EIFS Base Coat with Mesh,Embedding reinforcing fiberglass mesh into acrylic base coat,EIFS Installation,sq ft,3
EIFS Acrylic Finish Coat,Applying colored textured acrylic finish coat,EIFS Installation,sq ft,3
Starter Track Installation,Weep screed and starter track placement for EIFS system,EIFS Installation,linear ft,12
High-Impact Mesh Upgrade,Upgrading to heavy-duty reinforcing mesh for lower walls,EIFS Installation,sq ft,2
EPS Foam Rasping,Sandpaper leveling of foam board joints prior to base coat,EIFS Installation,sq ft,1
Three-Coat Stucco System,"Scratch coat, brown coat, and finish coat over lath",Traditional Stucco,sq ft,12
Stucco Scratch Coat,First layer of Portland cement plaster applied to lath,Traditional Stucco,sq ft,4
Stucco Brown Coat,Second leveling layer of traditional stucco,Traditional Stucco,sq ft,4
Stucco Finish Coat - Acrylic,Colored acrylic topcoat over traditional stucco,Traditional Stucco,sq ft,4
Stucco Finish Coat - Cementitious,Traditional colored cement sand float finish,Traditional Stucco,sq ft,5
Stucco Dash Finish,Hand-sprayed textured dash finish application,Traditional Stucco,sq ft,4
Stucco Spanish Lace Finish,Hand-troweled mottled architectural finish texture,Traditional Stucco,sq ft,5
Stucco Worm Finish,Rippled or swirled aggregate texture coat,Traditional Stucco,sq ft,5
Weep Screed Installation,Galvanized or PVC drainage screed at foundation line,Flashings & Trims,linear ft,14
Window Head Flashing,Metal drip cap flashing installation above windows,Flashings & Trims,linear ft,18
J-Stop Trim Installation,"PVC casing beads at doors, windows, and material transitions",Flashings & Trims,linear ft,10
Corner Bead Installation,Galvanized outside corner reinforcement beads,Flashings & Trims,linear ft,11
Kickout Flashing Installation,Roof-to-wall diverter flashing to prevent water intrusion,Flashings & Trims,each,95
Through-Wall Flashing,Self-adhered membrane flashing integration,Flashings & Trims,linear ft,22
Chimney Stucco Cap Repair,Rebuilding and sealing concrete chimney crown and stucco,Flashings & Trims,job,650
Balcony Ledger Flashing,Flashing installation at deck and balcony tie-ins,Flashings & Trims,linear ft,30
Stucco Sealing - Clear Siloxane,Breathable clear water-repellent sealer application,Coatings & Sealing,sq ft,2
Elastomeric Coating Application,High-build waterproof elastomeric paint coating two coats,Coatings & Sealing,sq ft,3
Masonry Paint Application,Standard acrylic masonry paint application,Coatings & Sealing,sq ft,2
Color-Matched Stain Renewal,EIFS or stucco color renewal staining system,Coatings & Sealing,sq ft,2.5
Graffiti Removal on Stucco,Chemical removal and localized color blending,Coatings & Sealing,sq ft,8
Low-Pressure Stucco Washing,Soft wash cleaning of exterior stucco surfaces,Coatings & Sealing,sq ft,1
Caulking Around Penetrations,"Sealing pipes, vents, and light fixtures through stucco",Coatings & Sealing,each,35
Scaffolding Setup and Rental,Erection and dismantling of multi-story tubular scaffolding,Site Prep & Equipment,job,1200
Pump Jack Scaffolding,Adjustable pump jack system setup for residential walls,Site Prep & Equipment,job,600
Full Containment Poly Sheeting,"Protecting landscaping, windows, and hardscapes during work",Site Prep & Equipment,job,350
Roof Protection System,Plywood and foam protection over shingle or tile roofs,Site Prep & Equipment,job,400
Permit Acquisition Service,Preparing plans and pulling municipal building permits,Permits & Architecture,job,300
Architectural Drawing Service,Drafting repair scope drawings for structural building permits,Permits & Architecture,job,850
Third-Party Inspector Fee,Coordination of mandatory municipal or engineering inspections,Permits & Architecture,visit,250
Stucco Quoin Accent Installation,Foam or cast stucco decorative corner blocks,Architectural Details,linear ft,35
Stucco Window Banding,Decorative foam trim moldings around windows and doors,Architectural Details,linear ft,24
Stucco Cornice Molding,Exterior architectural crown molding installation,Architectural Details,linear ft,45
Stucco Column Wrap,Applying foam and stucco finish to structural posts,Architectural Details,each,550
Decorative Medallion Installation,Mounting and finishing custom architectural foam shapes,Architectural Details,each,180
EIFS Manufacturer Warranty Prep,Documentation and compliance check for 10-year manufacturer warranty,Warranties & Protection,job,200
Annual Stucco Maintenance Plan,"Yearly inspection, caulking touch-up, and power wash",Warranties & Protection,visit,350
Emergency Board-Up Service,Temporary plywood covering for major structural wall breaches,Warranties & Protection,job,400
Portable Restroom Rental,Job site sanitation for multi-week remediation projects,Site Prep & Equipment,month,220
Stucco Mixer Machine Rental,Gas-powered mortar mixer daily use fee,Site Prep & Equipment,day,95
Air Compressor Rental,Pneumatic stucco sprayer compressor daily fee,Site Prep & Equipment,day,110
Stucco Hopper Gun Setup,Pneumatic spray application tool for texture coats,Site Prep & Equipment,day,45
Traffic Control Setup,Sidewalk closure signs and cones for urban street frontages,Site Prep & Equipment,day,175
Mold Remediation Treatment,Anti-microbial spray application for wet wall cavities,Substrate & Framing,sq ft,4
Termite Damaged Framing Repair,Replacement of structural members damaged by subterranean pests,Substrate & Framing,linear ft,50
Rigid Foam Insulation Board,Continuous exterior insulation board installation,Substrate & Framing,sq ft,3
Vapor Barrier Membrane,Peel-and-stick vapor permeable air barrier installation,Substrate & Framing,sq ft,2
Control Joint Caulk Replacement,Cutting out old sealant in expansion joints and replacing with backer rod and polyurethane caulk,Crack & Surface Repair,linear ft,7
Stucco Soffit Repair,Repairing or replacing vented stucco overhanging soffits,Traditional Stucco,sq ft,16
Stucco Fascia Board Wrap,Applying stucco finish over wood or foam fascia,Traditional Stucco,linear ft,18
Parapet Wall Stucco Repair,Repairing stucco and coping stones on flat roof parapets,Traditional Stucco,linear ft,32
Foundation Stem Wall Stucco,Applying parge coat or textured stucco to concrete foundation,Traditional Stucco,sq ft,8
Dryvit/EIFS Crack Routing,Grooving out cracks in synthetic stucco for mesh bridge patch,Crack & Surface Repair,linear ft,14
Foam Shape Replacement,Removing water-logged architectural foam and gluing new piece,Architectural Details,linear ft,28
Balcony Deck Waterproofing,Applying pedestrian traffic coating system over EIFS deck,Coatings & Sealing,sq ft,9
Dryer Vent Stucco Penetration,Installing sealed louvered vent block with stucco trim,Flashings & Trims,each,150
Electrical Box Stucco Mounting,Installing Arlington mounting blocks with integrated flashings,Flashings & Trims,each,125
Plumbing Pipe Penetration Boot,Sealing exterior hose bibs and pipe penetrations,Flashings & Trims,each,85
Final Construction Clean-Up,Detailed window cleaning and site vacuuming after stucco work,Site Prep & Equipment,job,250
