name,description,category,unit,price,labor_hours,material_cost
Codec Integration Module,Primary UC platform hardware rack mount and provisioning,Collaboration & Conferencing,job,450,1.5,183.33
Dual Display Video Conference Kit,Dual screen mount and codec setup for hybrid meetings,Collaboration & Conferencing,job,750,2.5,293.33
Ceiling Microphone Array,Beamforming microphone array installation and tuning,Collaboration & Conferencing,each,550,2,200
Control System Processor,Master automation processor hardware and basic input setup,Control & Automation,each,400,1.5,141.67
Touch Panel Custom Programming,GUI design and macro logic programming per interface page,Control & Automation,hour,160,1.28,0
Keypad Controller Installation,Programmable wall button station flush mounting and wiring,Control & Automation,each,175,0.8,50
Lighting Control Integration,Interface module setup for third-party lighting systems,Control & Automation,job,350,1.5,110
Motorized Shade Integration,Motor control interface and trigger configuration,Control & Automation,job,350,1.5,110
Occupancy Sensor Integration,Auto-shutoff sensor wiring for energy management,Control & Automation,each,150,0.8,33.33
Relay Control Module,"Low-voltage relay trigger for screens, lifts, and drapery",Control & Automation,each,130,0.6,36.67
IR Emitter Stick-On,Infrared control flasher placement and testing,Control & Automation,each,45,0.2,13.33
RS-232 Serial Control Cable,Custom pinned serial cable for legacy device control,Control & Automation,each,60,0.2,20
Central Control System Commissioning,Full system macro testing and client handover training,Control & Automation,job,750,4.5,116.67
Equipment Rack Assembly,"Unboxing, bolting, and structural build of standard floor rack","Racks, Power & Infrastructure",each,350,1.5,111.67
Wall Mount Equipment Cabinet,Secure anchoring of hinged wall-mount rack enclosure,"Racks, Power & Infrastructure",each,275,1.2,83.33
Rack Shelf Installation,Vented or cantilever shelf mounting in equipment rack,"Racks, Power & Infrastructure",each,40,0.2,10
Rack Power Distribution Unit (PDU),Rack-mounted surge protector and power strip installation,"Racks, Power & Infrastructure",each,150,0.4,66.67
Sequenced Power Conditioner,Timed AC power sequencing for large system turn-on,"Racks, Power & Infrastructure",each,350,1,150
Structured Wire Management Panel,Lacing bars and vertical duct installation for clean cabling,"Racks, Power & Infrastructure",job,200,1,50
Managed Network Switch 24-Port,PoE+ switch configuration for AV-over-IP and control,"Racks, Power & Infrastructure",each,450,1.2,200
Managed Network Switch 48-Port,Enterprise-grade switch configuration and VLAN setup,"Racks, Power & Infrastructure",each,750,1.8,350
Uninterruptible Power Supply (UPS),Battery backup installation and load testing for processors,"Racks, Power & Infrastructure",each,300,0.6,146.67
Blank Rack Panel Installation,Filler panel mounting for clean thermal and aesthetic look,"Racks, Power & Infrastructure",each,25,0.15,4.33
Low-Voltage Old-Work Mud Ring,Cut-in bracket for low-voltage cable pass-through,Hardware & Accessories,each,20,0.1,5
Recessed In-Wall Power Box,Code-compliant power and cable recessed enclosure behind TV,Hardware & Accessories,each,120,0.6,29.33
Brush Wall Plate,Cable pass-through faceplate for clean wire entry,Hardware & Accessories,each,25,0.15,4.33
Floor Box Core Drill and Fitting,Concrete core drilling and pop-up floor box installation,Hardware & Accessories,job,450,1.8,150
Custom Faceplate Engraving,Laser-etched custom labeling for wall plates and switchers,Hardware & Accessories,each,75,0.2,33.33
Velcro Cable Wrap Roll,Professional cable bundling material roll,Hardware & Accessories,each,30,0.05,15.67
Cable Zip-Tie Mount Kit,Adhesive tie mounts and zip ties for wire management,Hardware & Accessories,job,40,0.1,18.33
Display Screen Cleaning Kit,Professional antistatic cleaning fluid and microfiber cloth,Hardware & Accessories,each,25,0.05,12.33
Security Fastener Kit,Tamper-proof hardware screws for public display mounts,Hardware & Accessories,job,50,0.1,25
Ground Loop Isolator,Audio hum eliminator transformer box,Hardware & Accessories,each,45,0.2,13.33
AV System Documentation Package,As-built signal flow diagrams and rack elevations PDF,Engineering & Permits,job,500,3,83.33
Engineering Structural Stamp,PE stamp and calculation letter for heavy overhead loads,Engineering & Permits,job,950,2,466.67
Low-Voltage Electrical Permit,Municipal permit acquisition and filing fee handling,Engineering & Permits,job,225,0.5,110
Lift Rental Scissor Lift,Daily rental fee for high-ceiling access equipment,Engineering & Permits,day,350,0.5,193.33
Lift Delivery and Pickup Fee,Freight transport charge for mobile access equipment,Engineering & Permits,job,200,0.5,93.33
Site Safety Plan Preparation,OSHA-compliant jobsite hazard assessment document,Engineering & Permits,job,150,1,16.67
Disposal of Old AV Equipment,Removal and eco-friendly recycling of legacy electronics,Engineering & Permits,job,175,1,33.33
Core Drilling Dust Mitigation,HEPA vacuum shroud setup for clean indoor core drilling,Engineering & Permits,job,100,0.5,25
After-Hours Access Coordination,Supervision fee for night or weekend building access,Engineering & Permits,visit,250,1.5,43.33
AV System End-User Training,Recorded walkthrough session and instruction manual handover,Engineering & Permits,job,200,1.6,0
