name,description,category,unit,price,labor_hours,material_cost
Constant Pressure Pump System Replacement,Replace VFD constant pressure pump system,Pump Replacement,job,2800,6,1366.67
Pressure Tank 20-Gallon Replacement,Replace bladder-style pressure tank up to 20 gallons,Pressure Tanks,each,650,2,266.67
Pressure Tank 36-Gallon Replacement,Replace 36-gallon pressure tank,Pressure Tanks,each,850,2,400
Pressure Tank 44-Gallon Replacement,Replace 44-gallon pressure tank,Pressure Tanks,each,1050,2.5,490
Pressure Tank 86-Gallon Replacement,Replace large 86-gallon pressure tank,Pressure Tanks,each,1600,3,790
Pressure Tank 119-Gallon Replacement,Replace commercial-size 119-gallon pressure tank,Pressure Tanks,each,2200,3.5,1190
Pressure Tank Tee Kit Replacement,"Replace tank tee, relief valve, and drain valve",Pressure Tanks,each,275,1,100
Pressure Switch Replacement,Replace standard 30/50 or 40/60 pressure switch,Controls & Switches,each,175,1,33.33
Heavy-Duty Pressure Switch Replacement,Replace heavy-duty contacts pressure switch,Controls & Switches,each,225,1,66.67
Digital Pressure Switch Replacement,Replace digital programmable pressure switch,Controls & Switches,each,375,1.2,150
Pump Control Box Replacement (1/2 HP),Replace single-phase control box for 1/2 HP pump,Controls & Switches,each,325,1.5,93.33
Pump Control Box Replacement (3/4 - 1 HP),Replace control box for 3/4 to 1 HP pump,Controls & Switches,each,385,1.5,133.33
Pump Control Box Replacement (1.5+ HP),Replace control box for 1.5 HP and larger pump,Controls & Switches,each,475,1.5,193.33
Pressure Relief Valve Replacement,Replace 100 PSI brass pressure relief valve,Controls & Switches,each,125,0.8,18.67
Check Valve Replacement (Surface),Replace brass check valve on surface plumbing,Valves & Fittings,each,150,1,16.67
Foot Valve Replacement,Replace brass foot valve at bottom of drop pipe,Valves & Fittings,each,225,1.2,53.33
Isolation Ball Valve Replacement,Replace 1-inch brass ball valve,Valves & Fittings,each,135,0.8,23.33
Gate Valve Replacement,Replace brass gate valve,Valves & Fittings,each,165,1,26.67
Drain-back Valve Replacement,Replace bleeder orifice or drain-back valve,Valves & Fittings,each,175,1,33.33
Pitless Adapter Replacement,Replace standard brass pitless adapter in well casing,Well Casing & Head,job,650,4,100
Sanitary Well Cap Replacement,Replace vented aluminum sanitary well cap,Well Casing & Head,each,225,1,66.67
Well Casing Extension,Extend well casing above grade with steel sleeve,Well Casing & Head,job,850,4,233.33
Well Casing Repair Clamp,Install split-repair clamp on damaged casing,Well Casing & Head,job,450,2.5,90
Well Vent Screen Replacement,Replace bug screen on well cap vent,Well Casing & Head,each,75,0.5,8.67
Poly Drop Pipe Replacement (1 Inch),Replace 200 PSI poly drop pipe per foot,Pipe & Wire,linear ft,4.5,0.02,2.87
Poly Drop Pipe Replacement (1-1/4 Inch),Replace 1-1/4 inch 200 PSI poly pipe,Pipe & Wire,linear ft,6,0.02,3.87
Poly Drop Pipe Replacement (1-1/2 Inch),Replace 1-1/2 inch 200 PSI poly pipe,Pipe & Wire,linear ft,8,0.02,5.2
Galvanized Drop Pipe Replacement,Replace galvanized steel drop pipe section,Pipe & Wire,linear ft,12,0.02,7.87
Pump Wire Replacement (10/2),Replace 10/2 submersible pump wire per foot,Pipe & Wire,linear ft,4,0.02,2.53
Pump Wire Replacement (12/2),Replace 12/2 submersible pump wire per foot,Pipe & Wire,linear ft,3.25,0.02,2.07
Heat Trace Cable Installation,Install pipe freeze protection heating cable,Pipe & Wire,linear ft,12,0.04,7.33
Underground Conduit Installation,Install electrical conduit from wellhead to home,Pipe & Wire,linear ft,15,0.06,9.33
Sediment Filter Housing Replacement,Replace whole-house big blue filter housing,Water Treatment & Filtration,each,350,1.5,110
Standard Sediment Filter Cartridge Replacement,Replace standard pleated sediment filter cartridge,Water Treatment & Filtration,each,75,0.5,8.33
Spin-Down Sediment Filter Installation,Install clear bowl manual flush sediment filter,Water Treatment & Filtration,each,325,1.5,93.33
UV Lamp Replacement,Replace ultraviolet disinfection lamp and reset timer,Water Treatment & Filtration,each,225,1,66.67
UV Quartz Sleeve Replacement,Replace and clean quartz sleeve for UV system,Water Treatment & Filtration,each,175,1,33.33
Acid Neutralizer Tank Recharge,Add calcite media to neutralizer tank,Water Treatment & Filtration,job,275,1.5,56.67
Water Softener Resin Replacement,Rebed water softener tank with new resin media,Water Treatment & Filtration,job,450,2.5,90
Iron Filter Regeneration Service,Service and re-bed iron filtration system,Water Treatment & Filtration,job,350,2,66.67
Well Shock Chlorination Service,Sanitize well and distribution system with chlorine,Maintenance & Testing,job,350,2,66.67
Bacterial Water Test (Coliform/E. coli),Collect sample and laboratory test for bacteria,Maintenance & Testing,visit,150,0.8,33.33
Full Well Water Quality Panel,"Comprehensive lab test for minerals, metals, and bacteria",Maintenance & Testing,visit,325,1.2,116.67
Annual Well Maintenance Check,"Inspect tank, switches, flow, and water quality",Maintenance & Testing,visit,200,1.6,0
Well Decommissioning / Abandonment,Fill and seal abandoned well per local code,Maintenance & Testing,job,2500,12,666.67
Well Permit Processing,Obtain local county or state well repair permit,Permits & Disposal,job,125,1,0
Old Pump & Tank Disposal Fee,Dispose of old heavy equipment and tanks,Permits & Disposal,job,75,0.6,0
Hazardous Material Disposal Fee,Disposal fee for old contaminated well components,Permits & Disposal,job,150,1.2,0
Crane Truck Service Fee,Heavy lifting equipment for deep well pump pulls,Permits & Disposal,job,400,1.5,141.67
Emergency Generator Interlock Kit,Install manual transfer switch for well power backup,Upgrades & Add-ons,job,450,2,133.33
Surge Protector Installation (Pump),Install lightning and power surge protector at control box,Upgrades & Add-ons,each,225,1,66.67
Low-Water Cut-Off Probe Installation,Install electronic well protection sensor probes,Upgrades & Add-ons,job,350,1.5,110
Flow Restrictor Valve Installation,Install valve to protect low-yielding wells from over-pumping,Upgrades & Add-ons,each,175,1,33.33
Frost-Free Yard Hydrant Installation,Install yard hydrant on well supply line,Upgrades & Add-ons,each,450,2,133.33
Booster Pump Installation,Install home water pressure booster pump system,Upgrades & Add-ons,job,950,3,376.67
Submersible Well Pump (1/3 HP),Replacement 1/3 HP submersible well pump,Pump Replacement,each,850,3,310
Submersible Well Pump (3 HP),Replacement 3 HP heavy-duty commercial submersible pump,Pump Replacement,each,3200,4,1800
Shallow Well Jet Pump (1/2 HP),Replacement shallow well jet pump,Pump Replacement,each,750,2.5,293.33
Deep Well Jet Pump Assembly,Deep well two-pipe jet pump replacement assembly,Pump Replacement,job,1450,4,633.33
Pressure Tank 14-Gallon Replacement,Replace compact 14-gallon pressure tank,Pressure Tanks,each,550,2,200
Pressure Tank 62-Gallon Replacement,Replace 62-gallon bladder pressure tank,Pressure Tanks,each,1250,2.5,610
Brass Well Cap Upgrade,Heavy-duty solid brass sanitary well cap upgrade,Well Casing & Head,each,375,1,166.67
Torque Arrestor Installation,Rubber torque arrestor to protect drop pipe,Pipe & Wire,each,75,0.5,8.67
Stainless Steel Safety Cable,Safety cable for submersible pump hanging support,Pipe & Wire,linear ft,1.5,0.01,0.95
Wire Splice Kit (Heavy Duty),Submersible heat-shrink wire splice kit,Pipe & Wire,each,45,0.3,24.67
PVC Supply Line Repair,Repair broken 1-inch PVC underground water line,Pipe & Wire,job,250,1.5,43.33
Poly Supply Line Repair,Repair broken 1-inch poly underground water line,Pipe & Wire,job,225,1.4,30
Reverse Osmosis System Installation,Under-counter RO drinking water filtration system,Water Treatment & Filtration,job,650,2.5,223.33
RO Filter & Membrane Replacement,Service and replace filters on reverse osmosis system,Water Treatment & Filtration,job,185,1,40
Chemical Feed Pump Replacement,Peristaltic chemical injection pump for well chlorination,Water Treatment & Filtration,each,650,2,266.67
Contact Tank Installation,Water contact tank for chlorine dwell time,Water Treatment & Filtration,job,950,3,376.67
Well Sounding / Depth Measurement,Measure total depth of well and water level,Maintenance & Testing,job,150,1.2,0
Thermal Well House Heater Installation,Thermostatically controlled heater for well house,Upgrades & Add-ons,each,250,1,83.33
Well House Insulation Package,Insulate well house or pit to prevent freezing,Upgrades & Add-ons,job,350,2,66.67
Pressure Gauge Replacement,Replace liquid-filled 0-100 PSI pressure gauge,Valves & Fittings,each,75,0.5,8.67
Sample Tap Installation,Install brass water testing valve before treatment,Valves & Fittings,each,95,0.6,13.33
Pump Control Relay Replacement,Replace heavy-duty pump starting relay,Controls & Switches,each,185,1,40
Magnetic Starter Replacement,Replace 3-phase or heavy single-phase motor starter,Controls & Switches,each,450,1.8,156.67
Well Casing Vent Pipe Installation,Install code-compliant screened vent pipe,Well Casing & Head,job,125,1,0
Municipal Hookup Disconnect,Disconnect well system when switching to city water,Diagnostics & Service,job,350,2.8,0
