name,description,category,unit,price,labor_hours,material_cost
Pond Winterization,"Install pond netting, remove tender plants, add cold water bacteria",Water Features,job,200,1.2,33.33
Pondless Waterfall Cleanout,"Remove stone, power wash vault, and reset basin rocks",Water Features,job,375,2.2,43.33
Submersible Pump Replacement,Swap out failed water feature circulation pump,Water Features,each,250,1,83.33
UV Clarifier Bulb Replacement,Replace ultraviolet bulb in pond algae control filter,Water Features,each,85,0.4,23.33
Fountain Basin Maintenance,Clean out decorative fountain basin and refill with algaecide,Water Features,job,130,0.8,20
Pond Leak Diagnostics,"Trace water loss in liner, waterfall spillway, or plumbing lines",Water Features,hour,120,1,0
General Landscaping Labor,General hourly grounds maintenance and hand labor,General Labor,hour,75,1,0
Supervisor Labor Rate,Skilled crew foreman for complex landscape installations,General Labor,hour,95,1,0
Skid Steer Loader Service,Machine operation with operator for earth moving and grading,General Labor,hour,150,1,16.67
Mini Excavator Service,Compact excavator rental with operator for trenching and digging,General Labor,hour,175,1,33.33
Dump Trailer Transport Fee,Hauling materials to site or debris away to disposal facility,General Labor,job,125,0,83.33
Landscape Design Consultation,On-site professional design meeting and site assessment,General Labor,visit,150,1.2,0
CAD Landscape Design Plan,Detailed scale 2D landscape master drawing with plant schedule,General Labor,job,500,3.5,50
Permit Acquisition Fee,Processing municipal permits for hardscape or retaining wall work,General Labor,job,150,0,100
After-Hours Emergency Service,Priority dispatch for urgent storm damage or irrigation breaks,General Labor,hour,175,1.4,0
Manual Weed Pulling,Hand weeding of landscape beds without chemical usage,General Labor,hour,65,1,0
Bed Edging Maintenance,Hand trenching crisp vertical edges on landscape beds,General Labor,linear ft,2,0.01,0.5
Fire Pit Construction,Pre-cast block circular wood-burning outdoor fire pit kit,Hardscaping & Mulching,job,650,2.5,223.33
Synthetic Turf Installation,Base prep and pet-friendly artificial turf putting green or lawn,Planting & Sod,sq ft,12,0.03,5.5
Soil Amendment Application,Incorporating compost and organic matter into depleted soil,Planting & Sod,sq ft,1,0.003,0.4
Root Barrier Installation,Linear HDPE panel installation to protect hardscapes from roots,Tree & Shrub Care,linear ft,16,0.05,6.33
