name,description,category,unit,price,labor_hours,material_cost
Pylon Pole Foundation Core Drill,Core drill concrete foundation for anchor bolts,Pylons & Monuments,each,500,2,166.67
Concrete Foundation Pour,Pour reinforced concrete pier footing for pole sign,Pylons & Monuments,job,1500,4,666.67
Anchor Bolt Cage Installation,Set structural anchor bolt template in wet concrete,Pylons & Monuments,job,600,2,233.33
Pylon Structure Straightening,Adjust shims and level leaning pylon sign structure,Pylons & Monuments,job,950,6,133.33
Monument Sign Masonry Repair,Repair brick or stucco base on ground monument sign,Pylons & Monuments,job,450,2.5,93.33
Pylon Pole Cover Fabrication,Install aluminum pole skirt covers around steel pole,Pylons & Monuments,linear ft,85,0.3,31.33
Structural Weld Repair,Certified field welding on cracked steel sign frame,Pylons & Monuments,hour,165,1.1,20
Guy Wire Installation and Tensioning,Install temporary or permanent structural guy wires,Pylons & Monuments,job,400,2,100
Vinyl Decal Application to Glass,Apply cut vinyl window lettering or graphics,Vinyl & Graphics,sq ft,15,0.08,3.67
Perforated Window Vinyl Installation,Install see-through window perf graphics on storefront,Vinyl & Graphics,sq ft,18,0.08,5.67
Old Vinyl Removal and Adhesive Clean,Peel aged vinyl graphics and remove glue residue,Vinyl & Graphics,sq ft,12,0.08,1.67
Digital Print Banner Installation,Hang heavy-duty vinyl banner with grommets and ropes,Vinyl & Graphics,sq ft,8,0.04,3.07
Dimensional PVC Logo Install,Stud-mount cut PVC letters to interior lobby wall,Vinyl & Graphics,each,250,1.2,66.67
Brushed Metal Interior Logo Install,Install fabricated metal logo with mounting template,Vinyl & Graphics,each,450,2,133.33
Vehicle Decal Removal,Remove fleet graphics and clean vehicle paint,Vinyl & Graphics,hour,95,0.76,0
Wall Mural Vinyl Application,Install large format adhesive wall wrap graphic,Vinyl & Graphics,sq ft,20,0.08,6.93
Reflective Traffic Sign Installation,Mount aluminum parking or directional sign on U-channel post,Parking & Directional,each,125,0.6,33.33
Concrete Parking Post Installation,Set heavy concrete bollard with reflective tape,Parking & Directional,each,275,1.2,83.33
Steel Pipe Bollard Fill and Paint,"Install steel bollard, fill with concrete, and paint safety yellow",Parking & Directional,each,325,1.4,96.67
Bollard Plastic Sleeve Cover,Install polyethylene sleeve over existing steel bollard,Parking & Directional,each,95,0.4,30
Directional Wayfinding Sign Post,Install multi-blade post and panel campus wayfinding sign,Parking & Directional,each,380,1.5,130
Drive-Through Clearance Bar Install,Hang overhead height restriction clearance bar with chains,Parking & Directional,job,450,2,133.33
ADA Compliant Restroom Sign Install,Mount braille tactile room identification sign,Parking & Directional,each,45,0.25,9.33
Fire Exit Door Signage,Mount regulatory photoluminescent exit signage,Parking & Directional,each,60,0.3,14.67
Single-Sided LED Message Center Setup,Program electronic message board controller and content,Digital & Electronic,job,500,2.5,125
LED Module Repair in EMC Screen,Replace failed pixel module in digital message center,Digital & Electronic,each,350,1.5,116.67
EMC Control Card Replacement,Replace sending or receiving data card in digital sign,Digital & Electronic,each,450,1.2,200
Wi-Fi Antenna Kit Installation,Install wireless bridge antenna for remote sign programming,Digital & Electronic,job,375,1.5,125
Cellular Gateway Modem Setup,Install 4G LTE cellular router for cloud sign connection,Digital & Electronic,job,550,2,200
Digital Sign Power Supply Unit,Replace heavy-duty 5V power supply in LED matrix screen,Digital & Electronic,each,280,0.8,120
Digital Controller Firmware Update,Diagnostic update and reconfiguration of sign controller software,Digital & Electronic,hour,150,1.2,0
Internal Cooling Fan Replacement,Replace ventilation fan in digital sign cabinet,Digital & Electronic,each,165,0.9,36.67
Annual Sign Maintenance Inspection,Comprehensive safety and electrical inspection of all exterior signs,Maintenance Agreements,visit,250,2,0
Bi-Annual Lighting Service Contract,Twice yearly check and bulb replacement service,Maintenance Agreements,visit,200,1.6,0
Sign Washing and Cleaning Service,Power wash exterior sign cabinet faces and structure,Maintenance Agreements,sq ft,1.5,0.01,0.6
Touch-Up Paint Service,Sand and paint rusted spots on sign frame and pole,Maintenance Agreements,hour,110,0.8,8
Emergency Storm Secure Service,Immediate dispatch to secure loose sign panels during windstorm,Maintenance Agreements,hour,185,1.2,24.67
Seasonal Banner Exchange Service,Swap seasonal promotion banners on light pole brackets,Maintenance Agreements,job,300,1.6,66.67
Rust Inhibitor Coating Application,Spray anti-corrosion protective coating on exterior steel,Maintenance Agreements,job,220,1,63.33
Bird Spikes Installation,Install stainless steel deterrent spikes on sign top,Maintenance Agreements,linear ft,25,0.1,8.33
Awning Cleaning and Treatment,Scrub fabric awning and apply protective water repellant,Awnings & Canopies,sq ft,2.5,0.01,1.47
Fabric Awning Patch Repair,Glue waterproof vinyl patch over tear in canvas awning,Awnings & Canopies,job,175,1,33.33
Awning Graphics Application,Apply heat-transfer vinyl logo to canvas awning valence,Awnings & Canopies,sq ft,22,0.08,7.87
Metal Canopy Frame Repair,Weld and reinforce rusted structural canopy framework,Awnings & Canopies,hour,155,1.1,13.33
Complete Fabric Awning Replacement,Remove old canvas and install new custom-sewn awning cover,Awnings & Canopies,sq ft,18,0.06,8
Under-Canopy Downlight Replacement,Replace recessed LED can light under building entrance canopy,Awnings & Canopies,each,140,0.8,29.33
Awning Lacing Cord Replacement,Re-lace canvas cover tightly to metal frame tubing,Awnings & Canopies,linear ft,8,0.04,2.67
Canopy Drainage Gutter Clearing,Clear leaves and debris from built-in canopy drainage trough,Awnings & Canopies,job,195,1.2,30
Building Façade Anchor Patch,Fill and seal masonry bolt holes after old sign removal,Miscellaneous,each,35,0.2,6.67
Custom Aluminum Bracket Fabrication,Fabricate custom mounting bracket in shop,Miscellaneous,hour,130,0.8,20
Acrylic Face Polishing,Buff out scratches and oxidation on hazy sign face,Miscellaneous,sq ft,14,0.06,4.27
Sign Relocation Service,Dismantle sign at old address and reinstall at new location,Miscellaneous,job,1250,6,333.33
Temporary Sign Banner Rental,Provide temporary plywood sign while permanent sign is built,Miscellaneous,job,600,1.5,273.33
Architectural Project Rendering,Create photo-mockup visual rendering for landlord approval,Miscellaneous,job,200,1.6,0
Landlord Criteria Compliance Review,Review shopping center sign criteria for proposed design,Miscellaneous,job,150,1.2,0
Rush Production Surcharge,Expedited turnaround fee for urgent sign fabrication needs,Miscellaneous,job,500,0,333.33
Disposal of Hazardous Fluorescent Tubes,EPA-compliant recycling fee for old fluorescent lamps,Miscellaneous,each,5,0.02,3.2
Storage Fee for Completed Sign,Monthly warehouse storage fee if client delays installation,Miscellaneous,job,250,0,166.67
