name,description,category,unit,price
Chipped Seam Repair,Epoxy injection and polishing for stone surface chip,Maintenance & Repair,each,150
Cracked Stone Structural Repair,Pinning and epoxy bonding for fractured countertop,Maintenance & Repair,job,350
Sink Repositioning and Re-Gluing,Re-hanging a dropped undermount kitchen sink,Maintenance & Repair,job,225
Etch Mark Removal and Repolishing,Diamond pad restoration for acidic etch marks on marble,Maintenance & Repair,sq ft,75
Scratch Buffing and Honing,Mechanical resurfacing to remove surface scratches,Maintenance & Repair,sq ft,60
Seam Recaulking,Removal and replacement of old silicone joint caulk,Maintenance & Repair,linear ft,8
Stain Extraction Poultice Treatment,Chemical treatment to draw deep oil stains from stone,Maintenance & Repair,each,120
Surface Buff and Polish Refresh,High-speed gloss restoration polish for dull stone,Maintenance & Repair,sq ft,15
Loose Countertop Re-securing,Re-gluing loose slab sections to cabinet tops,Maintenance & Repair,job,110
Stainless Steel Undermount Sink,Sixteen gauge single bowl undermount kitchen sink,Parts & Hardware,each,320
Composite Quartz Undermount Sink,Granite composite double bowl undermount sink,Parts & Hardware,each,380
Bathroom Porcelain Vanity Sink,White rectangular undermount vanity basin,Parts & Hardware,each,95
Heavy Duty Steel Island Leg Support,Decorative tubular metal support leg for overhang,Parts & Hardware,each,140
Hidden Cantilever Support Bracket,Flat steel concealed bracket for floating bar tops,Parts & Hardware,each,65
Bottle of Stone Cleaner,pH-neutral daily cleaner spray for natural stone,Parts & Hardware,each,20
Bottle of Stone Sealer Maintenance Spray,Consumer spray-on sealer booster bottle,Parts & Hardware,each,25
Silicone Color-Matched Tube,Professional grade color-matched silicone caulk,Parts & Hardware,each,22
Stainless Steel Grate Grid Protector,Custom fit sink bottom protection grid,Parts & Hardware,each,45
Strainer Basket Assembly,Standard stainless steel kitchen sink strainer drain,Parts & Hardware,each,30
Commercial Building Certificate of Insurance,Custom named insured COI for commercial properties,Permits & Administration,job,50
Municipal Building Permit Processing,Filing paperwork for local structural alteration permits,Permits & Administration,job,150
HOA Compliance Document Filing,Submitting contractor forms to homeowners associations,Permits & Administration,job,75
Out of Service Area Travel Surcharge,Mileage fee for job sites outside standard radius,Permits & Administration,job,150
Rush Order Processing Fee,Expedited fabrication schedule queue jump fee,Permits & Administration,job,500
Engineering Load Calculation Letter,Structural engineer sign-off for heavy stone overhangs,Permits & Administration,job,450
Site Re-Inspection Fee,Additional trip charge when site was not ready,Permits & Administration,visit,175
Physical Template Storage Fee,Archiving wood or plastic physical templates long-term,Permits & Administration,job,100
Material Restocking Fee,Restocking charge for returned custom slabs,Permits & Administration,job,350
After-Hours Emergency Service Dispatch,Emergency callout fee for urgent damage repair,Permits & Administration,visit,250
