name,description,category,unit,price,labor_hours,material_cost
Water Pipe Ground Bonding Kit,Copper jumper wire and clamps for water service,Panels & Breakers,job,220,1.2,46.67
14-2 Romex Wire Run,New 14-2 non-metallic building wire per run,Wiring & Conduit,linear ft,8,0.04,2
12-2 Romex Wire Run,New 12-2 non-metallic building wire per run,Wiring & Conduit,linear ft,10,0.04,3.33
10-3 Romex Wire Run,New 10-3 non-metallic building wire per run,Wiring & Conduit,linear ft,14,0.05,5
EMT Metal Conduit Installation,Electrical metallic tubing rigid raceway run,Wiring & Conduit,linear ft,18,0.06,7
Liquid-Tight Flexible Conduit,Outdoor weatherproof flexible conduit run,Wiring & Conduit,linear ft,22,0.06,9.67
Knob and Tube Wiring Decommissioning,Locating and bypassing legacy knob and tube wiring,Wiring & Conduit,hour,175,1.4,0
Aluminum to Copper Wire Remediation,CO/ALR connectors or copalum crimps per connection,Wiring & Conduit,each,45,0.25,9
Junction Box and Cover Installation,Accessible electrical junction box installation,Wiring & Conduit,each,120,0.6,30
Smoke Detector Hardwired Replacement,120V interconnected ionization smoke detector,Life Safety & Low Voltage,each,135,0.7,30
Carbon Monoxide Detector Hardwired,120V interconnected CO detector replacement,Life Safety & Low Voltage,each,150,0.7,40
Combination Smoke and CO Detector,Hardwired dual sensor safety detector replacement,Life Safety & Low Voltage,each,175,0.7,56.67
Standard Doorbell Transformer Replacement,Low voltage doorbell power transformer swap,Life Safety & Low Voltage,each,140,0.7,33.33
Video Doorbell Installation,Ring or wired smart video doorbell setup,Life Safety & Low Voltage,each,175,0.8,50
Cat6 Data Network Drop,Cat6 ethernet cable run terminated with wall jack,Life Safety & Low Voltage,each,220,1.1,56.67
Coaxial TV Cable Drop,RG6 coaxial cable run with compression fittings,Life Safety & Low Voltage,each,180,0.9,46.67
Home Theater Surround Sound Wire Run,In-wall speaker wire run per channel,Life Safety & Low Voltage,linear ft,12,0.05,3.83
Smart Thermostat Installation,C-wire installation and smart thermostat setup,Life Safety & Low Voltage,each,175,0.8,50
Electric Vehicle Level 2 Charger 40A,Hardwired EV charger installation on dedicated circuit,EV Charging & Heavy Appliances,job,950,4,300
Electric Vehicle NEMA 14-50 Outlet,50 amp 240V receptacle for portable EV chargers,EV Charging & Heavy Appliances,job,750,3,250
Electric Range Circuit Installation,Dedicated 50A 240V circuit for kitchen range,EV Charging & Heavy Appliances,job,650,2.8,193.33
Electric Dryer Circuit Installation,Dedicated 30A 240V circuit for clothes dryer,EV Charging & Heavy Appliances,job,550,2.4,166.67
Water Heater Circuit Installation,Dedicated 240V circuit for electric water heater,EV Charging & Heavy Appliances,job,600,2.6,180
Central AC Disconnect Box Replacement,Outdoor non-fused or fused AC disconnect switch,EV Charging & Heavy Appliances,each,275,1.2,83.33
Mini-Split Heat Pump Power Whip,Dedicated circuit and whip for ductless mini-split,EV Charging & Heavy Appliances,job,450,2,133.33
Hot Tub / Spa Electrical Hookup,GFCI spa panel and whip connection to disconnect,EV Charging & Heavy Appliances,job,850,3.5,283.33
Standby Generator Interlock Kit,Manual generator transfer interlock with breaker,Generators & Transfer Switches,job,550,2.4,173.33
Manual Transfer Switch Installation,6 to 10 circuit manual transfer switch for generator,Generators & Transfer Switches,job,1250,5.5,383.33
Automatic Standby Generator Hookup,Electrical connection for automatic home standby unit,Generators & Transfer Switches,job,2500,10,833.33
Generator Inlet Box 30A-50A,Exterior power inlet box for portable generators,Generators & Transfer Switches,each,375,1.5,123.33
Standard Ceiling Fan Box Upgrade,Retrofit heavy-duty fan rated support box,Hardware & Brackets,each,175,1,33.33
Retrofit Junction Box Installation,Old work electrical box cut into drywall,Hardware & Brackets,each,95,0.5,20
New Construction Wall Box,Stud-mounted plastic or metal box before drywall,Hardware & Brackets,each,65,0.3,18.33
Expansion Bracket for Heavy Fixture,Adjustable brace bar for heavy ceiling loads,Hardware & Brackets,each,120,0.6,30
Weatherproof While-In-Use Cover,Heavy duty locking outdoor receptacle cover,Hardware & Brackets,each,75,0.3,25
Conduit Body LB Fitting,Rigid conduit pull elbow fitting installation,Hardware & Brackets,each,85,0.4,23.33
Ground Clamp Heavy Duty,Bronze grounding electrode conductor clamp,Hardware & Brackets,each,45,0.2,13.33
Cable Staples and Fastener Kit,Standard code-compliant cable securing hardware,Hardware & Brackets,job,35,0.1,15
Electrical Permit Fee Processing,Municipal electrical permit application and filing fee,Permits & Disposal,job,150,1.2,0
Electrical Inspection Coordination,Scheduling and attending municipal code inspection,Permits & Disposal,job,125,1,0
Old Material Disposal Fee,Haul away and recycling of legacy electrical waste,Permits & Disposal,job,75,0.6,0
Core Drilling Concrete Wall,Core drilling up to 3-inch hole through foundation,Permits & Disposal,each,250,1.2,66.67
Drywall Patch Minor Repair,Patching small wall holes cut during wiring runs,Permits & Disposal,job,150,1,16.67
Attic Crawlspace Surcharge,Labor adder for tight or difficult attic access work,Permits & Disposal,hour,75,0.6,0
Crawlspace Vapor Barrier Clearance,Working in crawlspaces requiring protective gear,Permits & Disposal,hour,85,0.68,0
Landscape Trenching for Underground Feed,Shovel trench up to 18 inches deep for conduit,Permits & Disposal,linear ft,25,0.08,10
Mechanical Trenching Machine,Trenched run using powered mechanical trencher,Permits & Disposal,linear ft,15,0.04,6.67
Temporary Power Pole Setup,Temporary overhead service drop and pedestal,Permits & Disposal,job,950,4,300
Landscape Pathway Light Fixture,Low voltage LED landscape path light installation,Specialty & Upsells,each,125,0.6,33.33
Landscape Spotlight Fixture,Low voltage adjustable tree or shrub uplight,Specialty & Upsells,each,150,0.7,40
Low Voltage Lighting Transformer,Multi-tap landscape lighting transformer with timer,Specialty & Upsells,each,350,1.5,113.33
Under-Deck Recessed Light,Weatherproof recessed light for outdoor decks,Specialty & Upsells,each,110,0.6,23.33
Eave Soffit Holiday Lighting Outlet,Switched roofline outlet with timer control,Specialty & Upsells,job,320,1.5,86.67
Mirror Defogger Pad Installation,Hardwired heated bathroom mirror pad,Specialty & Upsells,job,220,1,63.33
Radiant Floor Heating Thermostat Controller,Floor warming system thermostat and sensor setup,Specialty & Upsells,job,275,1.2,83.33
Electric Baseboard Heater Replacement,Standard 240V wall baseboard heating unit,Specialty & Upsells,each,350,1.6,100
Cabinet LED Puck Light Kit,Recessed interior cabinet lighting set of three,Specialty & Upsells,job,280,1.2,86.67
Lightning Protection System Bonding,Bonding structural metal to electrical ground,Specialty & Upsells,job,450,2,133.33
