name,description,category,unit,price,labor_hours,material_cost
Annual Maintenance Agreement (Premium),"Includes startup, blowout, 2 tune-ups, and priority dispatch",Maintenance Plans,visit,540,3.2,93.33
Bi-Monthly System Check,Scheduled inspection of coverage and run times every 2 months,Maintenance Plans,visit,110,0.88,0
Priority Service Dispatch Add-On,Guaranteed 24-hour response time for repair requests,Maintenance Plans,job,99,0.79,0
Filter Cleaning Service,Clean inline main water filters and pressure regulators,Maintenance Plans,each,45,0.36,0
Excavation Spoils Haul Away,Remove excess dirt and debris from major pipe repairs,Disposal & Cleanup,job,75,0.6,0
Concrete Patching After Boring,Re-pour concrete core holes after sidewalk boring,Disposal & Cleanup,each,120,0.6,30
Asphalt Patching After Trenching,Cold patch asphalt cut across driveway or street,Disposal & Cleanup,linear ft,45,0.2,13.33
Old Controller Recycling Fee,Eco-friendly disposal of obsolete electronic controllers,Disposal & Cleanup,each,20,0.16,0
Debris Disposal Fee,"Haul away broken pipes, old valves, and rocky soil",Disposal & Cleanup,job,50,0.4,0
Root Cutting and Clearing,Saw tree roots interfering with underground trenching,Disposal & Cleanup,hour,110,0.88,0
Temporary Bypass Hose Assembly,Rig temporary above-ground hose supply during major repairs,Miscellaneous,job,65,0.3,18.67
Non-Standard Hardware Surcharge,Specialty fittings required for older or custom systems,Miscellaneous,job,35,0,23.33
Travel Surcharge (Out of Service Area),Additional mileage fee for remote rural locations,Miscellaneous,visit,50,0.4,0
System Mapping and Documentation,"Create digital diagram of valves, pipes, and zones",Miscellaneous,job,150,1.2,0
Water Meter Calibration Check,Verify municipal meter flow rates against system draw,Miscellaneous,job,90,0.72,0
Rust Stain Removal Treatment,Treat hardscape rust stains caused by well water spray,Miscellaneous,job,125,0.6,33.33
Hose Bib Integration,Add garden hose spigot connection off irrigation mainline,Miscellaneous,each,110,0.5,31.67
Hand-Digging Obstruction Surcharge,Extra labor for hand digging in rocky or root-bound soil,Miscellaneous,hour,40,0.32,0
