name,description,category,unit,price,labor_hours,material_cost
Microinverter Replacement Labor,Labor to swap out a failed module-level inverter.,Electrical Repairs,each,150,1,16.67
Optimizer Replacement Labor,Labor to swap out a failed DC power optimizer.,Electrical Repairs,each,140,0.9,18.33
String Fuse Replacement,Replacement of blown DC inline or combiner box fuses.,Electrical Repairs,each,60,0.35,11.67
AC Disconnect Switch Replacement,Replacement of exterior safety disconnect switch box.,Electrical Repairs,job,280,1.4,66.67
Solar Panel Uninstall,Carefully removing a solar module from racking system.,Module Services,each,75,0.6,0
Solar Panel Reinstall,Mounting and securing a solar module back onto racking.,Module Services,each,75,0.6,0
Damaged Glass Panel Exchange,Removal of cracked module and replacement with customer-supplied unit.,Module Services,job,220,1.2,46.67
Module Bypass Diode Test,Testing junction box diodes for reverse current leakage.,Module Services,each,35,0.2,6.67
Anti-Soofing Coating Application,Hydrophobic nano-coating spray to reduce future dust adhesion.,Upgrades and Coatings,sq ft,1,0.004,0.33
Self-Cleaning Glass Treatment,Photocatalytic coating treatment for rain-assisted dirt rinsing.,Upgrades and Coatings,sq ft,2,0.008,0.67
Wi-Fi Gateway Upgrade,Installing upgraded monitoring data logger and antenna.,Upgrades and Coatings,job,250,1.2,66.67
Production Meter Installation,Adding a revenue-grade generation meter to electrical panel.,Upgrades and Coatings,job,350,1.6,100
Snow Guard Attachment,Installing polycarbonate snow guards to prevent sliding avalanches.,Upgrades and Coatings,each,30,0.12,10
Reflective Roof Coating Under Array,Painting white cool roof coating beneath panel footprint.,Upgrades and Coatings,sq ft,2,0.008,0.67
Deionized Water System Rental,Daily rental fee for portable DI tank filtration system.,Equipment and Materials,day,75,0,50
Extension Pole Brush Head,Replacement dual-trim water-fed flow-through brush head.,Equipment and Materials,each,120,0,80
Water-Fed Carbon Fiber Pole,Hourly rental fee for multi-story telescopic reach pole.,Equipment and Materials,hour,35,0.28,0
Replacement DI Resin Bag,Mixed bed deionizing resin refill for spot-free water filtration.,Equipment and Materials,each,85,0,56.67
Rooftop Safety Harness Kit,"Daily rental for OSHA compliant harness, lanyard, and anchor.",Equipment and Materials,day,45,0,30
Extension Ladder Rental,Daily rental for 28-foot fiberglass extension ladder.,Equipment and Materials,day,50,0,33.33
Suburban Travel Fee,Trip charge for service locations outside standard metropolitan radius.,Permits and Logistics,job,75,0.6,0
HOA Compliance Documentation,Preparing and submitting cleaning or repair notices to homeowners association.,Permits and Logistics,job,60,0.48,0
Commercial Site Safety Plan,Drafting OSHA compliant JSA and fall protection plan for commercial roof.,Permits and Logistics,job,200,1.6,0
Solar Panel Disposal Fee,Recycling and disposal fee for broken or obsolete photovoltaic modules.,Permits and Logistics,each,50,0,33.33
Hazardous Waste Runoff Permit,Environmental compliance fee for washing commercial roofs with runoff limits.,Permits and Logistics,job,150,0,100
Parking Permit Coordination,Securing city street permits for service vehicle and trailer parking.,Permits and Logistics,job,85,0.68,0
Eco-Friendly Biodegradable Soap,Gallon of plant-based surfactant for solar glass cleaning.,Consumables,gallon,45,0,30
Butyl Tape Roll,Waterproofing sealant tape for flashing and junction repairs.,Consumables,each,20,0,13.33
Dielectric Grease Tube,Silicone compound for protecting electrical plug connections from corrosion.,Consumables,each,15,0,10
Zip Ties UV Resistant,Pack of 100 heavy-duty black weather-resistant wire ties.,Consumables,each,18,0,12
Heat Shrink Tubing Kit,Assorted marine-grade adhesive lined wire splices.,Consumables,job,25,0,16.67
Stainless Steel Screws Box,Box of #14 self-tapping screws for framing and mesh attachment.,Consumables,each,30,0,20
Solar Array Inverter Filter Cleaning,Removing and washing cooling air filters on string inverters.,Routine Cleaning,each,40,0.25,5
Skylight Cleaning Add-On,Washing glass skylights while servicing adjacent solar panels.,Routine Cleaning,each,35,0.2,3.33
Solar Thermal Tube Cleaning,Cleaning glass vacuum tubes for solar hot water heating systems.,Routine Cleaning,each,20,0.12,3.33
Ground Mount Snow Clearing,Brushing heavy snow accumulation off ground-mounted solar arrays.,Routine Cleaning,job,175,1.4,0
Roof Mount Snow Clearing,Carefully removing snow from slanted roof arrays to restore power.,Routine Cleaning,job,250,2,0
Inverter Screen Polishing,Cleaning weathered LCD display screens on string inverters.,Diagnostics and Service,each,25,0.15,3.33
Data Logger Hard Reset,Power cycling and re-provisioning internet gateway hardware.,Diagnostics and Service,job,85,0.68,0
Array Ground Continuity Test,Verifying bonding resistance across all module frames and rails.,Diagnostics and Service,job,130,1.04,0
After-Hours Emergency Dispatch,Urgent on-site technician response outside normal business hours.,Labor Rates,hour,195,1.56,0
Holiday Surcharge,Labor multiplier for services performed on recognized holidays.,Labor Rates,job,150,1.2,0
Squirrel Guard Barrier Upgrade,Upgrading standard mesh to heavy-duty steel wire for aggressive squirrels.,Repairs and Bird Proofing,linear ft,18,0.08,5.33
Solar Panel Scratch Polishing,Buffing light surface abrasions out of anti-reflective glass coating.,Repairs and Bird Proofing,each,65,0.4,10
Inverter Fan Replacement,Replacing failed cooling fans inside central inverter housing.,Electrical Repairs,job,320,1.8,66.67
Rapid Shutdown Device Check,Testing rapid shutdown compliance switch per NEC code requirements.,Electrical Repairs,job,150,1.2,0
Surge Protector Replacement,Replacing fried AC/DC surge protection device after lightning strike.,Electrical Repairs,job,210,1.2,40
Module Level Monitoring Setup,Configuring app and software accounts for per-panel production tracking.,Upgrades and Coatings,job,110,0.88,0
Bird Spike Installation,Installing stainless steel deterrent spikes on high points above array.,Repairs and Bird Proofing,linear ft,14,0.06,4.33
Roof Tile Repair Under Array,Replacing broken concrete or clay roof tiles discovered under mounts.,Hardware Replacement,each,45,0.25,9
Shingle Patch Under Mount,Replacing damaged asphalt shingles beneath removed solar attachments.,Hardware Replacement,each,55,0.3,11.67
Safety Anchor Point Installation,Installing permanent permanent roof fall arrest anchor for future servicing.,Upgrades and Coatings,each,175,1,33.33
System Health Report Generation,Detailed PDF report including cleaning photos and production analysis.,Diagnostics and Service,job,50,0.4,0
Water Quality TDS Testing,Measuring total dissolved solids parts-per-million of wash water source.,Diagnostics and Service,job,25,0.2,0
Commercial Site Mobilization Fee,Logistical setup fee for commercial projects requiring heavy equipment.,Permits and Logistics,job,500,3,83.33
Scissor Lift Daily Rental,Daily rental fee for motorized platform lift on commercial sites.,Equipment and Materials,day,300,0,200
Roof Walkway Pad Installation,Installing rubber safety tread pads across delicate commercial roofs.,Upgrades and Coatings,linear ft,16,0.06,5.33
