name,description,category,unit,price
Drywall Patch and Repair,Patch holes from relocated sensors or panels,Disposal & Cleanup,each,95
Lift Rental Equipment,Scissor lift rental for high ceiling commercial installs,Specialized Equipment & Travel,day,350
Extension Ladder Rigging Fee,Specialized high ladder setup for exterior cameras,Specialized Equipment & Travel,job,100
Long Distance Service Surcharge,Travel fee for jobs outside standard service radius,Specialized Equipment & Travel,visit,75
Core Drilling Concrete Wall,Core drill through concrete for exterior conduit run,Specialized Equipment & Travel,each,150
Conduit Installation Surface,EMT metal conduit run for exposed wiring,Specialized Equipment & Travel,linear ft,12
System Takeover Programming,Reprogram existing non-proprietary third party panel,Diagnostics & Service,job,195
Wireless Repeater Module,Range extender for RF security sensor signals,Control Panels,each,130
Driveway Vehicle Probe,Underground magnetic sensor for vehicle entry alert,Intrusion Sensors,each,380
Beam Detector Set,Photoelectric perimeter beam sensor set up to 300ft,Intrusion Sensors,each,450
Thermal Security Camera,Thermal imaging camera for perimeter detection,CCTV & Video Surveillance,each,1850
Micro SD Card 128GB,High endurance local storage card for IP cameras,CCTV & Video Surveillance,each,45
Natural Gas Detector,Plug-in combustible gas detector with relay output,Life Safety & Environmental,each,120
Lightning Surge Protector,Power and data surge suppressor for camera systems,Communication & Networking,each,85
Biometric Fingerprint Reader,Biometric access control reader for high security doors,Access Control & Automation,each,380
Visitor Intercom Station,Audio-video intercom sub-station for entry gate,Access Control & Automation,each,290
Guard Tour Data Button,Checkpoint button for security guard patrol tracking,Access Control & Automation,each,60
System Training Session,On-site comprehensive tutorial for users and staff,Diagnostics & Service,job,75
Temporary Wireless Alarm Kit,Rental security system setup for construction sites,Diagnostics & Service,week,150
