name,description,category,unit,price,labor_hours,material_cost
Outer Tie Rod End Replacement,Replace worn outer steering linkage tie rod,Suspension & Steering,each,170,0.68,56.67
Inner Tie Rod End Replacement,Replace inner steering rack tie rod assembly,Suspension & Steering,each,210,0.84,70
Sway Bar Link Replacement,Replace worn front or rear stabilizer bar links,Suspension & Steering,job,150,0.6,50
Wheel Bearing Hub Replacement,Replace integrated wheel bearing and hub assembly,Suspension & Steering,each,360,1.44,120
Power Steering Pump Replacement,Replace hydraulic power steering pump,Suspension & Steering,each,390,1.56,130
Power Steering Hose Replacement,Replace high-pressure power steering line,Suspension & Steering,each,230,0.92,76.67
CV Axle Shaft Replacement,Replace front constant velocity drive axle assembly,Suspension & Steering,each,320,1.28,106.67
AC Recharge Service,Evacuate system and recharge R134a or R1234yf refrigerant,Heating & AC,job,220,0.88,73.33
AC Compressor Replacement,Replace air conditioning refrigerant compressor pump,Heating & AC,each,650,2.6,216.67
AC Condenser Replacement,Replace damaged front air conditioning condenser core,Heating & AC,each,480,1.92,160
Blower Motor Replacement,Replace interior HVAC fan blower motor,Heating & AC,each,240,0.96,80
Blower Motor Resistor Replacement,Replace climate control fan speed resistor block,Heating & AC,each,140,0.56,46.67
AC Expansion Valve Replacement,Replace AC thermal expansion block valve,Heating & AC,each,310,1.24,103.33
Heater Core Flush,Flush clogged cabin heater core to restore warmth,Heating & AC,job,175,0.7,58.33
Fuel Pump Replacement,Replace in-tank electric fuel delivery pump,Fuel & Exhaust,job,490,1.96,163.33
Fuel Filter Replacement,Replace inline fuel line filtration unit,Fuel & Exhaust,each,110,0.44,36.67
Oxygen Sensor Replacement,Replace upstream or downstream exhaust O2 sensor,Fuel & Exhaust,each,190,0.76,63.33
Exhaust Manifold Gasket Replacement,Replace leaking exhaust manifold sealing gasket,Fuel & Exhaust,job,350,1.4,116.67
Exhaust Hanger Replacement,Replace broken rubber exhaust system hanger mounts,Fuel & Exhaust,job,50,0.2,16.67
Muffler Replacement,Weld or clamp on new replacement rear muffler,Fuel & Exhaust,job,280,1.12,93.33
Catalytic Converter Replacement,Replace emissions catalytic converter unit,Fuel & Exhaust,job,650,2.6,216.67
Fuel Tank Pressure Sensor Replacement,Replace EVAP system tank pressure sensor,Fuel & Exhaust,each,160,0.64,53.33
Standard Synthetic Oil Change,"Drain oil, replace filter, and refill with synthetic oil",Fluids & Routine Maintenance,job,110,0.44,36.67
Conventional Oil Change,"Drain oil, replace filter, and refill with conventional oil",Fluids & Routine Maintenance,job,85,0.34,28.33
Transmission Fluid Service,Drain and fill automatic transmission fluid pan,Fluids & Routine Maintenance,job,190,0.76,63.33
Differential Fluid Service,Drain and refill front or rear differential gear oil,Fluids & Routine Maintenance,job,140,0.56,46.67
Transfer Case Fluid Service,Drain and refill 4WD transfer case fluid,Fluids & Routine Maintenance,job,130,0.52,43.33
Power Steering Fluid Exchange,Evacuate and refill power steering fluid reservoir,Fluids & Routine Maintenance,job,100,0.4,33.33
Windshield Wiper Blade Replacement,Install new front windshield wiper blades,Fluids & Routine Maintenance,job,45,0.18,15
Windshield Washer Pump Replacement,Replace electric windshield washer fluid pump,Fluids & Routine Maintenance,each,120,0.48,40
Engine Oil Leak Dye Test,Add UV dye and inspect to locate hidden oil leaks,Fluids & Routine Maintenance,job,85,0.34,28.33
Engine Clean and Degrease,Pressure wash engine bay to remove grease and grime,Fluids & Routine Maintenance,job,120,0.48,40
Door Latch Actuator Replacement,Replace power door lock mechanism inside door,Body & Interior,each,270,1.08,90
Hood Lift Support Replacement,Replace gas struts supporting the hood,Body & Interior,job,90,0.36,30
Tailgate Lift Support Replacement,Replace rear hatch or trunk lid gas lift struts,Body & Interior,job,100,0.4,33.33
Side View Mirror Replacement,Replace complete exterior side mirror assembly,Body & Interior,each,220,0.88,73.33
Wiper Motor Replacement,Replace front windshield wiper linkage and motor,Body & Interior,job,310,1.24,103.33
Interior Dome Light Bulb Replacement,Replace interior cabin overhead light bulb,Body & Interior,each,35,0.14,11.67
Horn Replacement,Replace failed electric horn assembly,Body & Interior,each,110,0.44,36.67
Sun Visor Replacement,Replace broken interior sun visor assembly,Body & Interior,each,130,0.52,43.33
Glove Box Latch Repair,Repair or replace broken glove box locking latch,Body & Interior,job,80,0.32,26.67
Steering Wheel Cover Installation,Install aftermarket leather steering wheel wrap,Body & Interior,each,50,0.2,16.67
Key Fob Battery Replacement,Replace coin cell battery in remote key fob,Convenience Upsells,each,25,0.1,8.33
Fuel System Cleaner Additive,Pour concentrated detergent into gas tank,Convenience Upsells,each,30,0.12,10
Oil Treatment Additive,Pour engine anti-wear treatment into crankcase,Convenience Upsells,each,35,0.14,11.67
Battery Protection Terminal Spray,Apply anti-corrosion spray to battery terminals,Convenience Upsells,job,20,0.08,6.67
Wiper Fluid Top-Off,Fill windshield washer fluid reservoir to maximum,Convenience Upsells,job,15,0.06,5
Tire Pressure Check and Adjust,Check and adjust air pressure in all four tires,Convenience Upsells,job,25,0.1,8.33
Bulb Multi-Pack Replacement,Replace multiple minor exterior warning bulbs together,Convenience Upsells,job,75,0.3,25
