name,description,category,unit,price
Carpet Protection Film Application,Rolling adhesive plastic film over carpets to protect from mud.,Prep and Disposal,sq ft,1
Moving Furniture Labor,Labor to safely move furniture out of work areas and back.,Prep and Disposal,hour,65
Building Permit Acquisition Fee,Pulling local municipal building permits for major wall work.,Prep and Disposal,job,175
Soundproofing Insulation Batt Installation,Installing mineral wool or fiberglass sound insulation in walls.,Upgrades and Specialty,sq ft,2
Resilient Channel Sound Isolation,Installing metal resilient channels for sound damping assemblies.,Upgrades and Specialty,linear ft,3
Mass Loaded Vinyl Installation,Hanging acoustic mass loaded vinyl barrier between drywall layers.,Upgrades and Specialty,sq ft,4
Level 5 Smooth Wall Upgrade,Upgrading standard finish to flawless level 5 skim coat.,Upgrades and Specialty,sq ft,2
Arched Doorway Framing and Drywall,Custom framing and drywalling for arched architectural openings.,Upgrades and Specialty,each,350
Recessed Niche Installation,Building custom wall niche for showers or decorative displays.,Upgrades and Specialty,each,300
Access Panel Installation,Installing metal or plastic plumbing and electrical access panel.,Upgrades and Specialty,each,150
Pocket Door Drywall Rebuild,Repairing or replacing drywall around operational pocket doors.,Upgrades and Specialty,job,400
Bullnose Corner Upgrade,Upgrading standard sharp corners to rounded bullnose corners.,Upgrades and Specialty,linear ft,2
Mold Resistant Upgrade Add-On,Upgrading standard drywall to high-grade mold resistant panels.,Upgrades and Specialty,sq ft,1
Drywall Patch Complete Kit Supply,Supplying homeowner with touch-up kit and matching paint.,Upsells and Extras,each,50
Extra Gallon Matching Paint,Purchasing custom color matched paint from local supplier.,Upsells and Extras,gallon,75
Baseboard Trim Reinstallation,Reinstalling baseboards removed during bottom wall repairs.,Upsells and Extras,linear ft,4
Quarter Round Trim Installation,Installing quarter round shoe molding along baseboards.,Upsells and Extras,linear ft,3
Crown Molding Installation,Installing decorative crown molding at ceiling and wall junctions.,Upsells and Extras,linear ft,12
Drywall Anchor Heavy Duty Install,Installing heavy toggle bolts for mounting TVs or heavy art.,Upsells and Extras,each,25
Picture Hanging Service,Professional leveling and hanging of art and mirrors.,Upsells and Extras,hour,75
Smoke Detector Reinstallation,Reinstalling and testing hardwired smoke detectors after ceiling work.,Upsells and Extras,each,35
Vent Cover Reinstallation,Reattaching HVAC supply and return vent covers.,Upsells and Extras,each,20
Extended Labor Warranty Add-On,Purchasing extended 3-year warranty on all crack and patch repairs.,Upsells and Extras,job,150
