name,description,category,unit,price
LED Strip Fixture 4ft,Surface or suspended linear utility shop light,Lighting,each,140
LED High Bay Fixture 150W,Warehouse and industrial high ceiling lighting,Lighting,each,380
LED Exit Sign with Emergency Battery,UL listed illuminated exit sign and backup pack,Lighting,each,210
Emergency Lighting Battery Unit,Dual-head remote capable emergency light battery pack,Lighting,each,250
Remote Emergency Lighting Head,Single swivel remote lamp head for emergency pack,Lighting,each,75
Exterior Wall Pack LED Fixture,Building perimeter security wall pack light,Lighting,each,320
Parking Lot Pole Light LED,Commercial pole mounted shoe box lighting fixture,Lighting,each,950
Photocell Sensor Replacement,Dusk-to-dawn exterior lighting control sensor,Lighting,each,145
Lighting Control Time Clock,Digital multi-channel programmable lighting timer,Lighting,each,450
Under Cabinet LED Strip,Task lighting strip for commercial breakrooms,Lighting,linear ft,45
Fluorescent Ballast Replacement,Electronic ballast swap inside existing fixture,Lighting,each,130
Commercial Ceiling Fan Installation,Industrial heavy-duty ceiling fan hanging and wiring,Lighting,each,350
Disconnect Switch 30A Non-Fused,Outdoor safety disconnect switch for HVAC equipment,Motors and HVAC,each,210
Disconnect Switch 60A Non-Fused,Outdoor safety disconnect switch for HVAC equipment,Motors and HVAC,each,260
Disconnect Switch 30A Fused,Fused safety disconnect switch for machinery,Motors and HVAC,each,290
Disconnect Switch 60A Fused,Fused safety disconnect switch for machinery,Motors and HVAC,each,360
RTU Power Whip Installation,Flexible electrical connection to rooftop unit,Motors and HVAC,each,320
Motor Starter Replacement 5HP,Magnetic motor starter contactor assembly,Motors and HVAC,each,550
Motor Starter Replacement 10HP,Magnetic motor starter contactor assembly,Motors and HVAC,each,750
HVAC Control Circuit Repair,Troubleshooting and repairing low voltage HVAC wiring,Motors and HVAC,hour,135
VFD Drive Commissioning Support,Variable frequency drive electrical connection verification,Motors and HVAC,hour,165
Exhaust Fan Motor Replacement,Commercial bathroom or kitchen exhaust fan motor,Motors and HVAC,each,380
Condensate Pump Hardwire,Dedicated electrical connection for HVAC condensate pump,Motors and HVAC,each,175
Commercial Data Drop CAT6,Structured cabling run with RJ45 jack termination,Low Voltage,each,185
Fiber Optic Cable Termination,Fusion splicing and termination of multi-mode fiber,Low Voltage,each,125
Coaxial Cable Run,RG6 cable run for commercial video distribution,Low Voltage,linear ft,5
Server Rack Ground Bar Kit,Telecommunications main ground bar installation,Low Voltage,job,250
Low Voltage Relay Panel Service,Centralized low voltage lighting control relay fix,Low Voltage,hour,145
Fire Alarm Smoke Detector Replacement,Commercial addressable smoke detector head swap,Life Safety,each,220
Fire Alarm Horn Strobe Replacement,Audible and visual notification appliance replacement,Life Safety,each,240
Pull Station Replacement,Manual fire alarm pull station installation,Life Safety,each,195
Fire Alarm Panel Battery Set,Backup lead-acid batteries for fire alarm panel,Life Safety,job,320
Flow Switch Electrical Hookup,Sprinkler system water flow switch wiring,Life Safety,each,275
Tamper Switch Wiring,Sprinkler valve monitoring switch connection,Life Safety,each,210
Magnetic Door Holder Installation,Fire door release electromagnet and wiring,Life Safety,each,380
Strobe Light for Hearing Impaired,Dedicated auxiliary fire alarm strobe installation,Life Safety,each,260
EV Charger Level 2 Commercial,Dual-port commercial electric vehicle charging station,Upsells,job,1250
LED Retrofit Kit Upgrade,Converting existing fluorescent troffers to LED arrays,Upsells,each,95
Whole Building Surge Protection,Service entrance heavy-duty transient voltage suppressor,Upsells,job,1150
Smart Energy Meter Monitor,Submeter installation for tenant energy consumption tracking,Upsells,job,850
Occupancy Sensor System Upgrade,Retrofitting open-plan office with smart sensors,Upsells,job,950
Automatic Transfer Switch,Backup generator automatic transfer switch installation,Upsells,job,3500
Lightning Protection System Inspection,Testing grounding and air terminal bonding,Upsells,job,750
Phase Loss Monitor Installation,Digital phase monitor relay to protect 3-phase motors,Upsells,each,450
LED Parking Lot Retrofit,Upgrading legacy metal halide pole heads to LED,Upsells,each,650
Timed Exterior Lighting Control,Astronomical time clock for signage and parking lights,Upsells,job,550
Dedicated Server Room Circuit,Isolated 30A 208V twist-lock circuit for server racks,Upsells,job,850
Annual Preventative Maintenance Plan,Bi-annual infrared panel scan and torque check contract,Upsells,visit,1200
