name,description,category,unit,price
Emergency Release Key Switch,Install keyed override switch for power failure opening,Safety and Access Controls,each,290
Gate Intercom Power Supply Replacement,Replace dedicated low voltage intercom power unit,Safety and Access Controls,each,240
Proximity Card Reader Replacement,Replace Wiegand protocol access card reader head,Safety and Access Controls,each,380
Access Control Database Programming,Add or delete user credentials in software system,Safety and Access Controls,hour,135
Warning Placard Sign Installation,Mount mandatory UL325 compliant warning signs,Safety and Access Controls,each,55
Slide Gate Structural Steel Repair,Weld cracked frame members on commercial sliding gate,Gate Structural Repair,hour,150
Swing Gate Frame Realignment,Straighten sagging or impacted commercial swing leaf,Gate Structural Repair,job,450
Chain Link Fabric Replacement on Gate,Re-mesh damaged chain link infill on security gate,Gate Structural Repair,sq ft,12
Ornamental Steel Picket Replacement,Weld in replacement vertical pickets on iron security gate,Gate Structural Repair,each,95
Cantilever Gate Nose Wheel Replacement,Replace front guide wheel assembly on cantilever gate,Gate Structural Repair,each,380
Gate Post Replacement (Concrete Embedded),"Break out old concrete, set new heavy steel post",Gate Structural Repair,each,950
Gate Post Surface Mount Plate Welded,Weld gussets and secure surface-mounted steel gate post,Gate Structural Repair,each,550
Security Barbed Wire Arm Extension,Fabricate and install security outriggers for gate top,Gate Structural Repair,linear ft,25
Anti-Ram Cable System Repair,Repair high-security crash-rated cable barrier setup,Gate Structural Repair,job,1200
Gate Touch-Up Painting,Prime and paint welded or repaired areas on gate,Gate Structural Repair,job,220
Commercial Slide Gate Installation,Install new commercial cantilever or sliding gate up to 20ft,New Gate Installation,each,4800
Commercial Swing Gate Installation,Install new dual ornamental steel swing gates up to 20ft total,New Gate Installation,each,4500
Cantilever Sliding Gate System Install,Install heavy industrial cantilever gate assembly,New Gate Installation,each,6200
Traffic Barrier Arm System Install,Install complete parking lot barrier arm and housing,New Gate Installation,each,3100
Security Security CAGE Gate Installation,Install tall security enclosure gate for utility compounds,New Gate Installation,each,3800
High-Security Crash Gate Installation,Install ASTM certified anti-ram commercial vehicle gate,New Gate Installation,job,15000
Commercial Turnstile Gate Installation,Install full-height pedestrian security turnstile,New Gate Installation,each,7500
Vertical Lift Gate Installation,Install vertical pivot or vertical lift security gate,New Gate Installation,each,8500
Custom Laser-Cut Logo Gate Panel,Install custom decorative sign panel on commercial gate,New Gate Installation,each,1800
Industrial Gate Track Foundation Excavation,Excavate and prep sub-base for heavy track installation,New Gate Installation,job,1100
Main Power Feed Trenching,Trench ground up to 24 inches for electrical conduit run,Electrical and Cabling,linear ft,22
High Voltage Electrical Conduit Run,Install PVC or rigid metallic conduit with pull wire,Electrical and Cabling,linear ft,16
Low Voltage Communication Wire Pull,Run shielded multi-conductor cable for accessories,Electrical and Cabling,linear ft,8
Dedicated AC Power Disconnect Box,Install weatherproof fused disconnect switch near operator,Electrical and Cabling,each,340
Main Circuit Breaker Installation,Install dedicated breaker in existing main electrical panel,Electrical and Cabling,each,280
Surge Protector Device Installation,Install heavy-duty lightning and power surge suppressor,Electrical and Cabling,each,290
Battery Backup System Replacement,Replace sealed lead-acid backup batteries in operator,Electrical and Cabling,each,210
Ground Rod and Clamp Installation,Drive copper-clad ground rod for lightning protection,Electrical and Cabling,each,220
Junction Box Weatherproof Replacement,Replace rusted outdoor electrical junction enclosure,Electrical and Cabling,each,140
Low Voltage Power Supply Unit,Replace 12V or 24V DC regulated power supply module,Electrical and Cabling,each,260
Preventative Maintenance Bi-Annual Contract,"Scheduled bi-annual lubrication, tuning, and safety test",Maintenance Agreements,visit,350
Preventative Maintenance Quarterly Contract,"Scheduled quarterly check, adjustments, and compliance test",Maintenance Agreements,visit,300
Gate System Comprehensive Lubrication,"Grease all bearings, hinges, rollers, and drive chains",Maintenance Agreements,job,175
Debris Removal from Slide Gate Track,"Clear rocks, ice, and buildup from sliding gate tracks",Maintenance Agreements,job,125
Old Operator Removal and Disposal,Haul away and recycle old heavy commercial operator unit,Permits and Disposal,each,200
Municipal Electrical Permit Processing,Obtain local electrical permit for gate power connections,Permits and Disposal,job,250
Municipal Building Permit Processing,Obtain structural permit for new gate installation project,Permits and Disposal,job,300
Core Drilling Concrete Core,Core drill through concrete slab for post or conduit,Permits and Disposal,each,180
Crane Rental Surcharge for Heavy Gate,Crane service for heavy industrial gate placement,Permits and Disposal,day,1500
Traffic Control Setup (Flaggers and Cones),Provide temporary traffic safety control during roadway work,Permits and Disposal,day,600
