name,description,category,unit,price
Crawlspace Seam Tape,Chemical-resistant seam tape for vapor barrier.,Crawlspace Solutions,linear ft,1.5
Crawlspace Wall Fasteners,Mechanical fasteners for securing liner to foundation walls.,Crawlspace Solutions,each,3
Perimeter Trenching,Digging trenches for sub-membrane suction piping.,Crawlspace Solutions,linear ft,12
Perforated Drainage Pipe,Corrugated perforated pipe for sub-liner airflow.,Crawlspace Solutions,linear ft,6
Crawlspace Access Door Seal,Weatherstripping and sealing crawlspace access hatch.,Crawlspace Solutions,each,110
Dehumidifier Drain Connection,Connecting crawlspace dehumidifier to discharge line.,Crawlspace Solutions,each,125
Foundation Crack Injection Polyurethane,Sealing structural cracks to improve system efficiency.,Sealing and Caulking,linear ft,25
Epoxy Crack Repair,Structural epoxy injection for foundation cracks.,Sealing and Caulking,linear ft,35
Slab Joint Sealing,Polyurethane sealant applied to expansion joints.,Sealing and Caulking,linear ft,8
Sump Basin Rim Sealing,Airtight silicone seal around sump pit perimeter.,Sealing and Caulking,linear ft,10
Utility Penetration Sealing,Sealing gaps around pipes and wires entering slab.,Sealing and Caulking,each,45
Sub-Slab Pit Patching,Concrete patching mix for suction pit restoration.,Sealing and Caulking,each,65
Airtight Access Hatch,Replacement sealed access door for utility pit.,Sealing and Caulking,each,150
Radon Resistant Caulk Tube,High-grade elastomeric sealant for air gaps.,Sealing and Caulking,each,22
Dedicated Fan Disconnect Box,Weatherproof electrical shut-off switch near fan.,Electrical and Monitoring,each,135
Radon System Alarm Installation,Audible and visual pressure failure alarm.,Electrical and Monitoring,each,160
Continuous Radon Monitor Hardwire,Permanent digital radon monitor wall installation.,Electrical and Monitoring,each,250
Electrical Outlet Installation,GFCI outlet installed for radon fan power.,Electrical and Monitoring,each,175
Alarm Battery Replacement,Replacement of backup battery in radon alarm.,Electrical and Monitoring,each,35
Wire Conduit Installation,Protective electrical conduit for exposed wiring.,Electrical and Monitoring,linear ft,12
Smart Radon Detector Integration,Wi-Fi enabled radon sensor setup and pairing.,Electrical and Monitoring,each,220
System Power Indicator Light,Pilot light indicator for remote fan operation check.,Electrical and Monitoring,each,75
Downspout Style Pipe Camouflage,Decorative metal wrap to hide exterior PVC pipe.,Cosmetics and Upgrades,linear ft,15
Custom Paint PVC Pipe,Painting exterior vent pipe to match siding color.,Cosmetics and Upgrades,linear ft,8
Fan Noise Muffler,Acoustic silencer attachment to reduce fan sound.,Cosmetics and Upgrades,each,140
Decorative Fan Cover,Protective aesthetic housing enclosure for exterior fan.,Cosmetics and Upgrades,each,110
Interior Pipe Boxing,Drywall enclosure framing for interior PVC run.,Cosmetics and Upgrades,linear ft,45
Epoxy Floor Coating Patch,Touch-up epoxy coating around core drilled areas.,Cosmetics and Upgrades,job,90
Custom Pipe Routing Labor,Complex routing to avoid architectural obstacles.,Cosmetics and Upgrades,hour,60
Landscape Shield Guard,Protective bollard or cage around low exterior pipe.,Cosmetics and Upgrades,each,85
Annual Maintenance Service Plan,"Yearly system check, pressure test, and calibration.",Service Plans and Warranties,visit,150
Extended Fan Warranty Transfer,Transferrable extended parts warranty for new owners.,Service Plans and Warranties,job,100
Radon Guarantee Certification,Guaranteed low radon level performance certification.,Service Plans and Warranties,job,75
Priority Service Agreement,VIP expedited scheduling for maintenance and repairs.,Service Plans and Warranties,visit,200
Commercial Maintenance Visit,Bi-annual commercial radon system inspection.,Service Plans and Warranties,visit,300
System Re-Inspection Letter,Documentation for real estate transaction compliance.,Service Plans and Warranties,each,125
Filter Replacement Service,Replacement of inline air or moisture filters.,Service Plans and Warranties,each,90
Warranty Diagnostic Call,Troubleshooting visit under active workmanship warranty.,Service Plans and Warranties,visit,75
Radon Water Aeration System,Complete water treatment system to remove dissolved radon.,Water Radon Mitigation,job,3800
GAC Water Filter Tank,Granular activated carbon tank for radon removal.,Water Radon Mitigation,each,1600
Water System Exhaust Vent,Venting installation for radon water aeration unit.,Water Radon Mitigation,linear ft,20
Water Aerator Maintenance,Cleaning and servicing radon water treatment system.,Water Radon Mitigation,visit,250
GAC Media Replacement,Replacing carbon filter media in water treatment tank.,Water Radon Mitigation,job,650
Water Bypass Valve Installation,Plumbing bypass valves for water filtration unit.,Water Radon Mitigation,each,180
Ultraviolet Disinfection Add-on,UV sterilizer lamp for treated well water.,Water Radon Mitigation,each,750
Water System Pressure Test,Testing water pressure and flow after mitigation work.,Water Radon Mitigation,visit,95
Radon Mitigation Peer Review,Engineering review of third-party system blueprints.,Consulting and Engineering,job,500
Radon Mitigation Blueprint Design,Custom architectural drawing for commercial system.,Consulting and Engineering,job,750
Radon Mitigation Expert Witness,Court testimony or legal deposition regarding radon levels.,Consulting and Engineering,hour,300
