name,description,category,unit,price
Venetian Plaster Application,Applying and burnishing polished Venetian plaster,Upsells,sq ft,12
Metallic Paint Accent Application,Applying specialty metallic finish to walls or trim,Upsells,sq ft,6
Chalkboard Paint Wall,Applying durable chalkboard paint to playroom walls,Upsells,sq ft,4
Dry-Erase Paint Wall,Applying commercial grade whiteboarding paint,Upsells,sq ft,8
Stain Grade Wood Polishing,Conditioning and polishing natural wood trim surfaces,Upsells,linear ft,4
Cabinet Hardware Replacement Labor,Installing new knobs and pulls on cabinets and drawers,Upsells,each,8
Soft-Close Hinge Upgrade Labor,Replacing standard cabinet hinges with soft-close hardware,Upsells,each,12
Crown Molding Installation,Carpentry labor to install new wood crown molding,Upsells,linear ft,12
Baseboard Replacement Labor,Removing old baseboards and installing new trim,Upsells,linear ft,7
Picture Frame Molding Installation,Installing decorative wall panel molding boxes,Upsells,linear ft,10
Ceiling Medion Installation,Installing decorative polyurethane ceiling medallion,Upsells,each,95
Interior Door Replacement Labor,Swapping old pre-hung or slab interior doors,Upsells,each,175
Drywall Skim Coat for Smooth Walls,Applying full skim coat of mud to level rough plaster,Prep and Repairs,sq ft,3
High-Durability Scrubbable Finish Upgrade,Upgrading to premium washable matte or satin enamel,Materials,gallon,25
Low-VOC Eco-Friendly Paint Upgrade,Upgrading to zero-VOC green certified paint products,Materials,gallon,30
Interior Brick Whitewash Treatment,Applying translucent lime wash to interior brickwork,Specialty,sq ft,4
