name,description,category,unit,price
Floor Leveling Compound Pour,Apply self-leveling cement over uneven subfloor slab,Flooring,sq ft,5
Full House Debris Cleanout,Remove all abandoned personal property and trash,Cleanup & Disposal,job,1200
Single Room Trash Removal,Clear out junk and trash from one interior room,Cleanup & Disposal,each,250
Refrigerator Clean and Defrost,Sanitize appliance interior and haul rotten food,Cleanup & Disposal,each,175
Hazardous Waste Disposal Fee,"Surcharge for paint, chemicals, or tire disposal",Cleanup & Disposal,each,95
Dumpster Rental Surcharge,Drop-off and pickup fee for 20-yard roll-off bin,Cleanup & Disposal,job,550
Deep House Cleaning Service,"Wash all baseboards, floors, fixtures, and surfaces",Cleanup & Disposal,sq ft,0.35
Appliance Haul Away,"Remove old washer, dryer, or stove from property",Cleanup & Disposal,each,125
Mattress Disposal Fee,Eco-fee and handling for discarded mattress or box spring,Cleanup & Disposal,each,75
Carpet Steam Cleaning,Hot water extraction shampoo for wall-to-wall carpet,Cleanup & Disposal,sq ft,0.3
Odor Neutralizing Treatment,Enzyme spray or ozone shock treatment for smoke/pet,Cleanup & Disposal,sq ft,0.4
HVAC Filter Replacement,Swap standard 1-inch disposable furnace air filter,HVAC & Appliances,each,35
Thermostat Replacement,Install basic digital non-programmable thermostat,HVAC & Appliances,each,110
Smart Thermostat Installation,Install Wi-Fi enabled programmable thermostat,HVAC & Appliances,each,175
Register Vent Cover Swap,Replace floor or wall metal air vent register grille,HVAC & Appliances,each,25
Dryer Vent Cleaning,Clear lint blockage from interior dryer exhaust duct,HVAC & Appliances,job,120
Range Hood Replacement,Install standard under-cabinet kitchen exhaust hood,HVAC & Appliances,each,210
Microwave OTR Installation,Hang over-the-range microwave and connect power,HVAC & Appliances,each,250
Water Heater Blanket Wrap,Install fiberglass insulation jacket on tank water heater,HVAC & Appliances,each,95
Radiator Bleeding Service,Release trapped air from hot water heating radiators,HVAC & Appliances,each,85
Bathroom Exhaust Fan Install,Replace ceiling ventilation fan and connect ducting,HVAC & Appliances,each,225
Winterize Plumbing System,Blow out lines with air and add antifreeze to traps,Winterization,job,225
De-Winterization Service,"Restore water supply, flush system, and check for leaks",Winterization,job,175
Toilet Antifreeze Treatment,"Drain tank and bowl, add RV antifreeze to trap",Winterization,each,30
Water Meter Tagging,Apply utility compliance tag to secured water shutoff,Winterization,each,45
Pipe Freeze Repair,Solder copper coupling or replace burst PEX line,Winterization,each,220
Boiler Drain Valve Replacement,Install new brass drain cock on water heater or boiler,Winterization,each,115
Main Water Shut-Off Tag,Clearly label main house water valve with warning sign,Winterization,each,35
Faucet Frost Protection Cover,Install insulated foam cover over interior sillcock,Winterization,each,40
Basement Pipe Insulation Wrap,Install foam sleeve insulation on exposed water pipes,Winterization,linear ft,8
Freeze Alarm Installation,Set up cellular or Wi-Fi low temperature monitor,Winterization,each,150
