name,description,category,unit,price,labor_hours,material_cost
Stone Veneer Siding Integration,Installation of manufactured stone veneer wainscot siding,Architectural Accents,sq ft,28,0.1,16
Corbel Bracket Installation,Installation of decorative structural or cosmetic wood corbels,Architectural Accents,each,120,0.5,38.67
Window Paneled Shutter Installation,Hanging decorative louvered or paneled exterior shutters,Architectural Accents,pair,110,0.4,40
Standard Building Permit Fee,Acquisition of municipal building permit for siding replacement,Permits & Administration,job,250,0,166.67
HOA Architectural Application,Preparation and submission of paperwork for homeowner association,Permits & Administration,job,100,0.8,0
Engineering Wind Load Calculation,Structural engineering letter for high wind zone requirements,Permits & Administration,job,400,1.5,141.67
Municipal Inspection Coordination,Scheduling and attending local building code progress inspections,Permits & Administration,job,125,1,0
Lead Safe Containment Setup,EPA RRP compliant plastic ground barrier and containment setup,Safety & Containment,job,300,1.5,75
Fall Protection Anchor Rigging,Installation of OSHA-compliant roof and wall anchor points,Safety & Containment,job,200,1,50
Temporary Weather Protection Barrier,Installation of emergency poly sheeting over exposed wall framing,Safety & Containment,sq ft,2,0.008,0.67
Lead Testing Kit Sample Analysis,On-site chemical testing of painted siding layers for lead content,Safety & Containment,each,75,0.2,29.33
Exterior Pressure Washing,Low-pressure washing of existing siding prior to repair work,Cleaning & Maintenance,sq ft,1,0.004,0.33
Mold and Mildew Treatment,Application of specialized fungicidal wash to exterior walls,Cleaning & Maintenance,sq ft,1,0.004,0.33
Annual Siding Maintenance Check,"Inspection, minor caulking touch-ups, and loose panel re-securing",Cleaning & Maintenance,visit,195,1.2,30
Dry Rot Treatment Application,Application of liquid wood stabilizer and borate anti-fungal treatment,Repairs - Miscellaneous,hour,95,1,0
Termite Damage Framing Repair,Replacement of structural studs and plates damaged by subterranean termites,Repairs - Miscellaneous,linear ft,55,0.3,11.67
Bird Damage Repair Patch,Repair of holes pecked into wood or composite siding by wildlife,Repairs - Miscellaneous,each,150,0.8,35.33
Hail Damage Spot Siding Repair,Replacing isolated cracked or dented siding panels caused by hailstorms,Repairs - Miscellaneous,job,350,2,66.67
Wind Damage Re-securing,Re-snapping and fastening loose or blown-off vinyl siding panels,Repairs - Miscellaneous,hour,95,1,0
Expansion Joint Repair,Cutting out failed sealant and installing new backing and caulk,Repairs - Miscellaneous,linear ft,8,0.04,1.87
Foundation Vent Replacement,Replacement of damaged cast iron or plastic crawlspace foundation vents,Repairs - Miscellaneous,each,75,0.35,22
Chimney Chase Cover and Siding Wrap,Installation of siding and trim around prefabricated fireplace chase,Repairs - Miscellaneous,job,600,2.5,191.67
Bay Window Roof Siding Integration,Flashing and siding installation around custom bay window overhang,Repairs - Miscellaneous,job,450,2,133.33
Soffit Vent Replacement,Replacing damaged individual vented soffit panels to restore airflow,Trim & Soffit,each,35,0.2,6.67
Custom Brake-Formed Flashing,Custom fabricated aluminum or copper metal flashing piece,Flashing & Details,linear ft,18,0.06,6.93
