name,description,category,unit,price
Gate Hinges - Industrial Heavy Duty,Pair of adjustable heavy commercial hinges,Gates and Operators,each,120
Gate Latch - Padlockable Drop Rod,Secure drop rod assembly for double gates,Gates and Operators,each,95
Mag Lock - 1200lb Gate Lock,Electromagnetic lock for high security gates,Gates and Operators,each,650
Slide Gate Operator - Commercial Heavy Duty,Slide gate motor unit installation,Gates and Operators,each,3200
Swing Gate Operator - Dual Arm System,Commercial dual swing gate motor operator,Gates and Operators,each,3500
Access Control - Commercial Keypad,Digital standalone weather-resistant keypad,Gates and Operators,each,750
Access Control - Telephone Entry System,Cellular or VoIP commercial intercom box,Gates and Operators,each,1800
Safety Loop Detector - Inductive,"Sawcut, loop wire, and sealant per loop",Gates and Operators,each,450
Photo Eye Safety Sensors - Pair,Through-beam infrared entrapment protection sensors,Gates and Operators,each,280
Vehicle Transponder / Tag Reader,Long-range RFID gate reader unit,Gates and Operators,each,950
Gate Operator Backup Battery System,DC power backup unit for automatic operators,Gates and Operators,each,350
Warning Placard - Automatic Gate,Required UL325 safety warning sign,Gates and Operators,each,35
Crash Rated Bollard - Fixed,Heavy steel pipe concrete-filled safety bollard,Security and Bollards,each,650
Removable Security Bollard,Lockable removable steel bollard with ground sleeve,Security and Bollards,each,950
Razor Ribbon Wire - Concertina Spool,High security stainless steel razor wire coil,Security and Bollards,linear ft,9
Security Outriggers - Double Arm,V-shaped arms for dual razor wire lines,Security and Bollards,each,55
Anti-Ram Cable System,High-tensile steel security cable strand,Security and Bollards,linear ft,18
Temporary Chain Link Panel Rental,6x12ft portable fence panel rental per month,Temporary Fencing,month,35
Temporary Fence Stand Base,Weighted rubber base for temporary panel,Temporary Fencing,each,12
Temporary Fence Sandbag Weight,Filled sandbag for wind bracing stability,Temporary Fencing,each,8
Temporary Construction Gate Wheel,Swivel caster wheel for temp swing gate,Temporary Fencing,each,45
Windscreen - Privacy Mesh Roll,Knitted polyethylene windscreen per linear foot,Temporary Fencing,linear ft,4
Fence Removal - Chain Link,Tear down and haul away old chain link,Demolition and Disposal,linear ft,4
Fence Removal - Ornamental Iron,Dismantle and load heavy iron fencing,Demolition and Disposal,linear ft,6
Fence Removal - Wood or Vinyl,Tear down and clear old wood or vinyl,Demolition and Disposal,linear ft,5
Concrete Footing Demolition,Jackhammer and remove old post concrete base,Demolition and Disposal,each,55
Debris Disposal Fee - Roll-Off Dumpster,Dumpster rental and disposal per haul,Demolition and Disposal,job,650
Brush and Clearing Labor,Clear trees and heavy brush along fence line,Demolition and Disposal,hour,95
Post Straightening Service,Mechanical straightening of bent steel post,Repair and Maintenance,each,120
Fabric Patch Repair,Weave in new chain link mesh section,Repair and Maintenance,job,250
Bottom Rail Weld Repair,Field weld broken rail or frame connection,Repair and Maintenance,each,175
Gate Adjustment and Alignment,Realign and tune sagging commercial gate,Repair and Maintenance,job,220
Emergency Vehicle Crash Securing,Immediate temporary security after vehicle impact,Repair and Maintenance,job,750
Chain Link Tension Band Replacement,Replace rusted or broken bands and bolts,Repair and Maintenance,each,15
Commercial Building Permit Processing,Filing plans and pulling local municipal permit,Permits and Engineering,job,350
Engineered Wind Load Drawings,Stamped structural calculations for local code,Permits and Engineering,job,850
Property Survey Plat Verification,Review survey pins and match property bounds,Permits and Engineering,job,200
HOA Architectural Submittal Package,Prepare renderings and docs for association review,Permits and Engineering,job,150
Dumpster Permit,City right-of-way permit for roll-off container,Permits and Engineering,job,125
Traffic Control Detail - Flaggers,Per hour per certified traffic control flagger,Site Services,hour,75
Traffic Control Signage and Cones,Roadwork warning signs and safety cone setup,Site Services,day,150
Silt Fence Installation,Temporary sediment control fence for erosion,Site Services,linear ft,4
Root Barrier Installation,Heavy plastic root deflection barrier per foot,Site Services,linear ft,9
Core Drill Oversized Post Hole,Extra large core drill for heavy corner posts,Site Services,each,125
Grounding Kit - Electrical / Lightning,Copper clad ground rod and clamp for fence,Security and Bollards,each,110
Post Sleeve - Core Mount Flange,Welded base plate for surface mounting posts,Ornamental Iron,each,85
Expansion Anchor Bolts - Heavy Duty,Set of concrete wedge anchors for base plate,Ornamental Iron,each,12
Gate Operator Solar Power Kit,"Solar panel, bracket, and charging regulator",Gates and Operators,each,650
Wireless Intercom Receiver Add-On,Additional remote receiver or base station,Gates and Operators,each,220
Safety Edge - Monitored Pressure Edge,Rubber safety contact edge for sliding gate,Gates and Operators,linear ft,45
Knox Box - Rapid Entry Fire Box,Commercial fire department lock box installed,Security and Bollards,each,420
Security Camera Mounting Bracket,Pole top bracket for CCTV camera install,Security and Bollards,each,150
Galvanized Tie Wires - Bag of 100,Aluminum or galvanized wire ties for chain link,Chain Link,each,25
High Security Truss Rod Assembly,Horizontal corner brace truss rod and tightener,Chain Link,each,40
Anti-Climb Spikes - Wall Mount,Security spike strip per linear foot,Security and Bollards,linear ft,22
After-Hours Emergency Dispatch Fee,Emergency service callout outside normal hours,Labor,visit,350
