name,description,category,unit,price
Photo Eye Safety Sensors Pair,Commercial thru-beam photo electric safety eyes,Operators & Controls,each,275
Safety Edge Pneumatic Hose,Replacement rubber sensing edge pneumatic switch,Operators & Controls,linear ft,35
Electric Safety Edge Kit Wireless,Wireless monitored bottom edge safety system,Operators & Controls,each,650
External Radio Receiver Installation,Multi-code universal radio receiver unit,Operators & Controls,each,220
Commercial Remote Control Transmitter,Single button high frequency visor remote,Operators & Controls,each,85
Key Switch Station Surface Mount,Keyed open-close-stop switch metal box,Operators & Controls,each,195
Push Button Station 3-Button,Standard NEMA 1 interior wall control station,Operators & Controls,each,135
Loop Detector Installation,Inductive vehicle loop detector module for operator,Operators & Controls,each,420
Commercial Hydraulic Closer Heavy Duty,Grade 1 surface mounted door closer body and arm,Access Hardware,each,380
Door Closer Link Arm Replacement,Standard parallel arm assembly for closer,Access Hardware,each,125
Mortise Lock Body Replacement,Heavy duty commercial mortise lockcase replacement,Access Hardware,each,450
Cylindrical Lever Lockset Grade 1,Heavy duty commercial cylindrical passage lockset,Access Hardware,each,280
Panic Hardware Rim Device,Single point touch bar exit device surface mounted,Access Hardware,each,650
Panic Hardware Vertical Rod Device,Surface vertical rod fire rated exit device,Access Hardware,each,850
Mortise Cylinder Replacement,Mortise lock cylinder with standard keyway,Access Hardware,each,110
Interchangeable Core IC Core Core Swap,Removable core cylinder replacement and pinning,Access Hardware,each,135
Electric Strike Installation,Fail secure commercial door electric strike unit,Access Hardware,each,490
Magnetic Lock 1200lb System,Electromagnetic lock with mounting brackets and armature,Access Hardware,each,750
Door Sweep Brush Seal,Aluminum retainer with nylon brush weatherstripping,Access Hardware,linear ft,22
Header Weather Seal Rubber,Flexible EPDM header seal for overhead doors,Access Hardware,linear ft,18
Side Jamb Seal Vinyl Insert,Aluminum and vinyl snap-in jamb weatherseal,Access Hardware,linear ft,15
Intumescent Fire Seal Strip,Expansion smoke and fire seal for rated doors,Access Hardware,linear ft,28
Loading Dock Bumper Laminated,Rubber dock bumper pad 4x10x14 bolt-on,Loading Dock Equipment,each,165
Loading Dock Leveler Spring Repair,Replace mechanical dock leveler hold-down spring,Loading Dock Equipment,each,380
Dock Seal Foam Pad Replacement,High density foam dock head and side pads,Loading Dock Equipment,each,1250
Dock Shelter Replacement,Flexible fabric curtain loading dock shelter unit,Loading Dock Equipment,each,2400
Hydraulic Dock Leveler Cylinder,Replace main lift hydraulic cylinder unit,Loading Dock Equipment,each,950
Dock Leveler Hydraulic Fluid Flush,Drain system and refill hydraulic oil reservoir,Loading Dock Equipment,each,290
Dock Light Gooseneck LED,Heavy duty loading dock arm light fixture,Loading Dock Equipment,each,350
Wheel Chock Steel Chain Set,Molded rubber wheel chock with security chain,Loading Dock Equipment,each,95
Traffic Door PVC Panel Replacement,Replacement clear flexible vinyl door panel,Specialty Doors,each,450
Strip Door PVC Curtain,Universal 8 inch PVC strip curtain material,Specialty Doors,sq ft,14
High Speed Fabric Door Curtain,Replacement high speed roll up fabric door section,Specialty Doors,sq ft,65
Gate Operator Slide Chain,ANSI #40 roller chain for automated sliding gate,Specialty Doors,linear ft,18
Security Gate V-Groove Wheel,Heavy duty forged steel slide gate wheel,Specialty Doors,each,195
Gate Operator Limit Assembly,Rotary limit switch assembly for slide gate,Specialty Doors,each,280
Welding Service Structural Steel,Custom on-site field welding and fabrication labor,Specialty Doors,hour,150
Core Drill Concrete Anchor,Core drill hole and set heavy structural anchor,Specialty Doors,each,95
Scissor Gate Replacement,Single security folding scissor gate 6ft opening,Specialty Doors,each,580
Air Curtain Unit 36 inch,Commercial over-door fly fan and air barrier,Specialty Doors,each,850
Bollard Pipe Installation Filled,Concrete filled steel safety bollard pipe painted,Specialty Doors,each,420
Impact Traffic Door Hinge Repair,V-cam gravity hinge repair kit for double acting door,Specialty Doors,each,290
Hermetic Door Seal Kit,Inflatable airtight seal gasket replacement,Specialty Doors,each,650
Clean Room Door Sweep Bottom,Flush drop seal mechanism for cleanroom doors,Specialty Doors,each,320
X-Ray Lead Lined Door Panel,Lead core shielded sliding or swing door slab,Specialty Doors,each,2800
Emergency Egress Push Button,Green mushroom request to exit station REX,Access Hardware,each,165
Proximity Card Reader HID,Wall mounted access control proximity card reader,Access Hardware,each,350
Biometric Fingerprint Scanner,Commercial access control biometric reader unit,Access Hardware,each,850
Door Alignment and Tune-Up,"Full adjustment of hinges, strikes, and closers",Diagnostics & Labor,each,195
Emergency Board-Up Service,Temporary plywood security board up after break-in,Diagnostics & Labor,job,450
Sectional Door Wind Load Upgrade,Strut reinforcement package for high wind zones,Sectional Doors,each,310
High Cycle Torsion Spring Conversion,Upgrade to 100000 cycle springs for heavy use,Sectional Doors,each,550
Insulation Kit Sectional Door,Rigid polystyrene snap-in back insulation panels,Sectional Doors,sq ft,4
Vision Lite Kit with Glass,Cut-in view window kit with tempered glass insert,Hollow Metal & Storefront,each,340
Weatherstrip Retrofit Complete Set,Full perimeter aluminum and rubber seal replacement,Hollow Metal & Storefront,job,280
Battery Backup Unit for Operator,DC motor emergency battery backup system,Operators & Controls,each,320
