name,description,category,unit,price
Inclusive Sensory Panel Upgrade,Addition of ground-level interactive play panel,Upgrades and Add-Ons,each,750
Bongos or Outdoor Musical Instrument Add-On,Independent percussion play equipment installation,Upgrades and Add-Ons,each,1200
Tot Swing Bay Conversion,Retrofitting standard swing bay with full bucket toddler seats,Upgrades and Add-Ons,bay,350
 shade Roof Canopy Retrofit,Adding fabric roof topper to existing open platform deck,Upgrades and Add-Ons,each,1400
Transfer Station Addition,ADA transfer platform and steps retrofit for accessibility,Upgrades and Add-Ons,job,1800
Talk Tube Set Installation,Underground acoustic communication tubes setup,Upgrades and Add-Ons,job,650
Spy Glass / Telescope Accessory,Mounted stationary optical play feature installation,Upgrades and Add-Ons,each,220
Stepping Pods / Balance Beam Set,Ground-level coordination and balance course installation,Upgrades and Add-Ons,job,950
Ship Wheel / Steering Panel Accessory,Interactive turning wheel panel installation,Upgrades and Add-Ons,each,280
Playhouse / Stage Structure,Standalone imaginative play pavilion installation,Upgrades and Add-Ons,job,2400
Cargo Net Tunnel Addition,Enclosed rope crawl tunnel installation between decks,Upgrades and Add-Ons,each,1600
Stainless Steel Slide Upgrade,Upgrading plastic slide to heavy-duty stainless steel,Upgrades and Add-Ons,each,2200
Custom Color Powder Coating,Non-standard custom color paint match for structural posts,Upgrades and Add-Ons,job,950
Ball Wall / Rebounder Panel,Sports play wall panel installation,Upgrades and Add-Ons,each,1100
Hammock Style Swing Integration,Inclusive multi-child web swing installation,Upgrades and Add-Ons,each,1350
