name,description,category,unit,price,labor_hours,material_cost
Bird Nest Removal,Extraction of active or inactive nesting materials from vents,Animal Removal,each,175,1.2,16.67
Pigeon Exclusion Netting,Heavy-duty netting installation under commercial overhangs,Animal Removal,sq ft,12,0.05,3.9
Solar Panel Bird Guard Installation,Critter guard wire mesh perimeter clip installation around array,Animal Removal,linear ft,22,0.1,6.33
Armadillo Trapping Set-Up,Specialized trench trap installation for burrowing pests,Animal Removal,job,300,1.5,75
Armadillo Removal Service,Per armadillo capture and relocation fee,Animal Removal,each,150,1,16.67
Beaver Dam Removal,Physical disassembly of obstruction causing localized flooding,Animal Removal,job,500,3,83.33
Coyote Trapping Program,Professional predator trap deployment and monitoring,Animal Removal,visit,150,1.2,0
Dead Animal Extraction,Locate and remove decaying carcass from wall or ceiling,Animal Removal,job,250,1.5,41.67
Daily Trap Monitoring Visit,Required field check and rebaiting of active wildlife traps,Animal Removal,visit,75,0.6,0
Roof Ridge Vent Exclusion Guard,Galvanized heavy mesh secured over ridge vent openings,Exclusion & Repairs,linear ft,25,0.1,8.33
Gable Vent Screen Replacement,Heavy hardware cloth installation behind wooden louvers,Exclusion & Repairs,each,175,1,33.33
Soffit Repair and Exclusion,Rebuild damaged soffit board and seal animal access gap,Exclusion & Repairs,linear ft,45,0.25,9.67
Fascia Board Animal Repair,Replace chewed wood and install galvanized steel backing,Exclusion & Repairs,linear ft,55,0.3,11.67
Chimney Cap Installation,Stainless steel single-flue animal cap with spark arrestor,Exclusion & Repairs,each,275,1.2,83.33
Custom Multi-Flue Chimney Cap,Large custom-sized wire mesh cover for oversized chimneys,Exclusion & Repairs,each,550,1.8,223.33
Chimney Damper Seal,Seal upper throat gaps to block birds and squirrels,Exclusion & Repairs,job,225,1.2,50
Foundation Vent Screen Guard,Heavy-duty steel mesh screwed over crawlspace openings,Exclusion & Repairs,each,65,0.3,18.33
Dryer Vent Guard Installation,Heavy rodent-proof exhaust flap cage on exterior wall,Exclusion & Repairs,each,120,0.7,18.33
Bathroom Exhaust Vent Guard,Secure heavy mesh cover over roof-mounted exhaust cap,Exclusion & Repairs,each,135,0.7,28.33
Deck Trench Barrier Installation,Hardware cloth buried around deck perimeter to stop skunks,Exclusion & Repairs,linear ft,28,0.15,5.83
Shed Skirt Exclusion Wall,Galvanized wire mesh installed around low-clearance shed,Exclusion & Repairs,linear ft,24,0.12,5.87
Foundation Gap Steel Mesh Seal,Industrial wire mesh fastened over masonry settlement cracks,Exclusion & Repairs,linear ft,20,0.12,3.47
Weep Hole Screen Insertion,Stainless steel mesh inserts placed in brick weep holes,Exclusion & Repairs,each,12,0.08,1.47
Roof-Wall Junction Flashing Repair,Install metal flashing to block wildlife entry at angle,Exclusion & Repairs,linear ft,38,0.2,8.67
Expansion Joint Metal Sealing,Heavy gauge metal barrier over structural wall gaps,Exclusion & Repairs,linear ft,32,0.18,6.67
Attic Insulation Removal (Contaminated),Industrial vacuum extraction of ruined animal insulation,Attic Restoration,sq ft,2.25,0.01,0.99
Attic Sanitization and Deodorization,Enzymatic spray treatment for biological waste and odor,Attic Restoration,sq ft,0.75,0.003,0.38
Thermal Fogging Disinfectant Treatment,Deep-penetrating fogger to neutralize bacteria and viruses,Attic Restoration,sq ft,0.5,0.002,0.26
Blown-In Cellulose Insulation Replacement,Installation of fresh pest-treated cellulose insulation,Attic Restoration,sq ft,2.5,0.008,1.01
Fiberglass Batt Insulation Replacement,Installation of fresh R-30 fiberglass batts in attic space,Attic Restoration,sq ft,2.85,0.009,1.15
RectorSeal Odor Neutralizer Application,Targeted spray application for urine-soaked subflooring,Attic Restoration,sq ft,1.1,0.004,0.4
Crawlspace Vapor Barrier Replacement,Heavy 6-mil poly sheeting installation on ground,Attic Restoration,sq ft,0.9,0.003,0.38
Subfloor Urine Sealing Treatment,Apply shellac-based primer to wood blocking odor,Attic Restoration,sq ft,1.75,0.005,0.76
Ductwork Sanitization Service,Antimicrobial fogging treatment inside HVAC flex ducts,Attic Restoration,job,350,1.8,86.67
Attic Hantavirus Safety Protocol Fee,Full PPE and negative air setup for heavy rodent hazard,Attic Restoration,job,200,0.8,66.67
Hardware Cloth Roll (1/4 inch),Galvanized steel wire mesh for chewing animal exclusion,Materials & Hardware,each,85,0,56.67
Hardware Cloth Roll (1/2 inch),Standard galvanized wire mesh for medium animal barriers,Materials & Hardware,each,75,0,50
Copper Mesh Roll (Stuf-Fit),Knitted copper wire blocking material for small gaps,Materials & Hardware,each,45,0,30
Expanding Foam (Pest-Block),Polyurethane foam sealant with bitterant deterrent,Materials & Hardware,each,25,0,16.67
High-Grade Exterior Caulk Tube,Siliconized acrylic latex sealant for minor gap closure,Materials & Hardware,each,15,0,10
Sheet Metal Flashing Panel,24-gauge galvanized steel sheet for custom patching,Materials & Hardware,each,40,0,26.67
Live Animal Trap (Small),Single-door wire mesh trap for rats and squirrels,Materials & Hardware,each,60,0,40
Live Animal Trap (Medium),Standard cage trap for raccoons and opossums,Materials & Hardware,each,95,0,63.33
Live Animal Trap (Large),Heavy-duty cage trap for bobcats and stray dogs,Materials & Hardware,each,175,0,116.67
Tamper-Resistant Rodent Bait Station,Locking exterior station for mouse and rat blocks,Materials & Hardware,each,35,0,23.33
One-Way Bat Cone Excluder,Plastic funnel device for safe bat colony exit,Materials & Hardware,each,30,0,20
Roof Cement Pail (1 Gallon),Bituminous flashing cement for emergency patch work,Materials & Hardware,gallon,45,0,30
Stainless Steel Fasteners Box,Corrosion-resistant screws for exterior mesh mounting,Materials & Hardware,each,28,0,18.67
Perimeter Repellent Granules,Organic scent-based animal deterrent application,Materials & Hardware,each,50,0,33.33
Animal Waste Disposal Bag Set,Heavy duty biohazard disposal bags for attic waste,Materials & Hardware,each,20,0,13.33
Standard Municipal Disposal Fee,Dump fee for non-hazardous animal waste and debris,Permits & Disposal,job,75,0,50
Biohazard Debris Disposal Fee,Special facility fee for animal feces and contaminated insulation,Permits & Disposal,job,175,0,116.67
Local Wildlife Permit Processing,Filing fees and documentation for regulated species removal,Permits & Disposal,each,50,0.4,0
Commercial Crane Rental Fee,Daily crane rental for high-rise exclusion staging,Permits & Disposal,day,850,0,566.67
Scaffolding Setup and Tear-Down,Temporary staging assembly for multi-story exclusion work,Permits & Disposal,job,450,2.5,93.33
Annual Preventative Maintenance Plan,Quarterly exterior inspection and trap reset service,Service Plans & Warranties,job,499,2.5,126
Semi-Annual Exclusion Checkup,Biannual review of existing mesh guards and seals,Service Plans & Warranties,visit,199,1.2,32.67
Extended Exclusion Warranty (1 Year),Full coverage warranty on all installed exclusion repairs,Service Plans & Warranties,job,250,2,0
Extended Exclusion Warranty (3 Year),Three-year workmanship guarantee against re-entry,Service Plans & Warranties,job,599,4.79,0
Lifetime Transferable Exclusion Warranty,Permanent re-entry protection for home sale transfer,Service Plans & Warranties,job,999,7.99,0
Priority Emergency Dispatch Fee,Jump to front of queue for same-day animal emergency,Service Plans & Warranties,job,150,1.2,0
Animal Damage Insurance Claim Assistance,Detailed photo report and adjuster meeting for claims,Service Plans & Warranties,job,200,1.6,0
Attic Insulation Top-Up (R-38),Add loose fill insulation to bring attic up to code,Attic Restoration,sq ft,1.85,0.006,0.74
Soffit Vent Screen Upgrades,Replace plastic vented panels with heavy aluminum mesh,Exclusion & Repairs,each,35,0.2,6.67
Foundation Air Vent Replacement,Install new heavy-gauge metal crawlspace vent door,Exclusion & Repairs,each,85,0.5,15
Roof Leak Patch (Animal Caused),Shingle repair where animal chewed through roof deck,Exclusion & Repairs,job,325,1.8,66.67
Gutter Guard Installation (Brush Style),Block pests from nesting inside residential gutters,Exclusion & Repairs,linear ft,6,0.03,2.4
Gutter Guard Installation (Mesh Style),Aluminum perforated screen over gutters to block animals,Exclusion & Repairs,linear ft,9,0.04,3.6
Subfloor Insulation Replacement,Hang new fiberglass batts under floor joists in crawlspace,Attic Restoration,sq ft,2.1,0.008,0.84
Rodent Proofing Whole-House Package,Comprehensive bottom-to-top exterior gap sealing,Exclusion & Repairs,job,1250,7,250
Bat Guano Heavy Debris Removal,Manual scraping and bagging of heavy guano deposits,Attic Restoration,job,450,2.5,83.33
Squirrel Entry Repair Package,Seal up to five minor roof and soffit entry points,Exclusion & Repairs,job,450,2.5,83.33
Raccoon Roof Interception Barrier,Heavy flashing install over vulnerable valley and vent intersections,Exclusion & Repairs,job,550,3,100
Ultrasonic Pest Repeller Installation,Plug-in high frequency sound generators for attic space,Materials & Hardware,each,75,0.3,25
