name,description,category,unit,price,labor_hours,material_cost
Rooftop Grease Line Clearing,Flush clogged rooftop grease drain piping with hot water,Minor Repairs,job,190,1.2,26.67
Night Lockout Service Fee,Special coordination for facility access between midnight and 5am,Diagnostics & Labor,visit,150,1.2,0
Multi-Story Lift Surcharge,Additional equipment fee for high-rise or multi-story buildings,Diagnostics & Labor,job,200,1.5,8.33
Crane Rental Coordination,Coordinate crane service for heavy rooftop fan replacement,Diagnostics & Labor,day,750,4,166.67
Hazardous Waste Neutralization,Neutralize highly acidic or caustic wash runoff per local code,Disposal & Permits,job,125,0.5,43.33
Grease Trap Interceptor Jetting,High-pressure jetting of kitchen grease trap connection line,Disposal & Permits,job,325,2,50
Make-Up Air Interlock Switch Repair,Repair electrical interlock between hood and make-up air unit,Make-Up Air Services,each,240,1.5,36.67
Make-Up Air Thermostat Replacement,Replace heating or intake control thermostat on MUA unit,Make-Up Air Services,each,185,1,40
PCU High Voltage Power Supply Repair,Diagnose and repair electronic air cleaner power pack,Pollution Control Units,job,380,2.2,66.67
Ozone Lamp Replacement,Replace UV ozone generation lamps in pollution control system,Pollution Control Units,each,290,1,110
Hood Canopy Seam Sealing,Apply high-temp food-grade silicone to leaking canopy weld seams,Hood Detailing,linear ft,18,0.1,3.67
Stainless Steel Cleaner Treatment,Apply protective oil coating to prevent exterior oxidation,Hood Detailing,linear ft,12,0.05,3.83
Secondary Fan Belt Carriage,Install spare backup drive belt mounted inside fan housing,Fan Maintenance,each,60,0.4,6.67
Fan Shaft Replacement,Replace scored or bent steel drive shaft in exhaust fan,Fan Repairs,each,410,2.5,63.33
Exhaust Fan Isolation Pad Kit,Replace rubber vibration dampening pads under fan curb mount,Fan Repairs,job,160,1,23.33
Duct Fire Damper Fusible Link,Replace fire damper thermal release link inside ductwork,Fire Safety,each,110,0.7,13.33
Emergency Shut-Off Switch Repair,Repair remote pull station or shunt trip electrical switch,Fire Safety,each,220,1.4,26.67
Secondary Access Panel Installation,Install additional cleaning port on long horizontal duct run,Duct Modifications,each,230,1.4,36.67
Duct Transition Piece Fabrication,Fabricate and install custom sheet metal duct transition,Duct Modifications,job,450,2.5,93.33
Fire Marshal Violation Correction,Labor and materials to clear active local fire code citations,Compliance,hour,120,0.9,5
Hospital Kitchen Exhaust Deep Clean,Specialized sanitizing clean for sterile healthcare facility hood,Specialty Cleaning,linear ft,60,0.4,6.67
School Cafeteria Exhaust Hood Service,High-volume hood cleaning scheduled during district break,Specialty Cleaning,linear ft,38,0.25,3.5
Rooftop Curb Flashing Repair,Seal flashing around roof curb to stop water leak issues,Roof Protection,job,250,1.5,43.33
Rooftop Pitch Pocket Sealing,Pour and seal new pitch pocket compound around roof penetrations,Roof Protection,each,140,0.8,26.67
Hinged Fan Cable Restraint Kit,Install safety service cables to prevent exhaust fan over-rotation,Fan Maintenance,each,90,0.5,18.33
Grease Deflector Shield,Install internal baffle shield to redirect grease from fan motor,Fan Maintenance,each,130,0.7,25
Exhaust Fan Centrifugal Blade Scrape,Manual hand scraping of heavy baked-on carbon from fan blades,Fan Repairs,hour,125,1,0
Exhaust Duct Access Door Latch Replacement,Replace broken cam-lock latches on grease duct door,Duct Modifications,each,55,0.35,8.33
Exhaust Duct Drain Plug Installation,Install threaded drain plug at lowest point of duct run,Duct Modifications,each,85,0.5,15
Microswitch Replacement on Suppression System,Replace electric microswitch that shuts off gas upon discharge,Fire Safety,each,195,1.2,30
Exhaust Hood Thermal Sensor Replacement,Replace heat detector sensor probe wired to fire system,Fire Safety,each,165,1,26.67
Exhaust Hood Control Panel Troubleshooting,Diagnose electrical faults in hood ventilation control center,Minor Repairs,hour,130,1,3.33
Replacement Fan Housing Fasteners,Supply stainless steel bolts and nuts for fan assembly,Minor Repairs,job,35,0.2,6.67
Holiday Shift Surcharge,Service execution scheduled on recognized national holidays,Diagnostics & Labor,visit,300,2.4,0
Wastewater Containment System Setup,Deploy vacuum recovery system and gutter guards for wash water,Disposal & Permits,job,110,0.7,13.33
Make-Up Air Fan Shaft Bearing Replacement,Replace bearings on large make-up air blower assembly,Make-Up Air Services,each,280,1.8,36.67
PCU Drain Line Flushing,Clear clogged condensate and wash-down drain line on PCU unit,Pollution Control Units,each,95,0.6,13.33
Exhaust Hood Corner Guard Installation,Install stainless steel corner guards on hood exterior frame,Hood Detailing,each,70,0.4,13.33
