name,description,category,unit,price,labor_hours,material_cost
Pressure Switch Replacement,Replace supervisory or alarm pressure switch,Switches & Devices,each,280,1,103.33
Tamper Switch Replacement (Butterfly),Replace supervisory switch for butterfly valve,Switches & Devices,each,250,1,83.33
Tamper Switch Replacement (OS&Y),Replace supervisory switch for gate valve,Switches & Devices,each,275,1,100
Mechanical Water Motor Gong Replacement,Replace exterior water-powered mechanical alarm bell,Switches & Devices,each,650,2.5,226.67
Electric Water Alarm Strobe/Horn Replacement,Replace combination fire alarm notification appliance,Switches & Devices,each,290,1,110
Fire Department Connection Swivel Replacement,Replace 2.5-inch brass FDC swivel and gasket,Switches & Devices,each,195,0.8,63.33
Fire Department Connection Plugs and Chains,Replace missing brass caps and chain sets for FDC,Switches & Devices,each,125,0.3,58.33
Air Maintenance Device Replacement,Replace automatic air pressure regulator for dry system,Switches & Devices,each,420,1.5,153.33
Air Compressor Replacement (1/3 HP),Replace riser-mounted dry system air compressor,Switches & Devices,each,1150,2,600
Fire Pump Packing Replacement,Repack stuffing boxes on centrifugal fire pump,Fire Pumps,job,650,3.5,150
Fire Pump Controller Board Replacement,Replace main logic printed circuit board in controller,Fire Pumps,each,1800,3,933.33
Jockey Pump Replacement,Replace small pressure-maintenance pump for sprinkler system,Fire Pumps,each,1450,3.5,683.33
Jockey Pump Pressure Switch Replacement,Replace cycle control pressure switch for jockey pump,Fire Pumps,each,310,1,126.67
Fire Pump Relief Valve Replacement,Replace main casing relief valve assembly,Fire Pumps,each,2200,4,1133.33
Black Steel Pipe Repair (1-Inch),Cut and thread 1-inch schedule 40 steel pipe,Piping & Repairs,linear ft,35,0.2,13.33
Black Steel Pipe Repair (2-Inch),Cut and thread 2-inch schedule 40 steel pipe,Piping & Repairs,linear ft,55,0.3,23.33
Grooved Steel Pipe Installation (4-Inch),Install 4-inch roll-grooved steel piping,Piping & Repairs,linear ft,75,0.3,33.33
Grooved Steel Pipe Installation (6-Inch),Install 6-inch roll-grooved steel piping,Piping & Repairs,linear ft,110,0.4,40
CPVC Pipe Repair (1-Inch),Solvent cement repair on fire-rated CPVC pipe,Piping & Repairs,linear ft,25,0.15,15
CPVC Pipe Repair (2-Inch),Solvent cement repair on fire-rated CPVC pipe,Piping & Repairs,linear ft,40,0.2,23.33
Underground Pipe Leak Repair,Excavate and repair ductile iron supply pipe leak,Piping & Repairs,job,2500,8,1000
Mechanical Tee Installation,Install bolt-on mechanical branch outlet on steel pipe,Piping & Repairs,each,145,0.6,46.67
Pipe Hanger Replacement,Replace broken or missing seismic riser clamp or hanger,Piping & Repairs,each,85,0.4,23.33
Flexible Sprinkler Drop Installation,Install braided stainless steel drop and bracket,Piping & Repairs,each,175,0.5,73.33
Wet Chemical Cylinder Recharging,Recharge kitchen system wet chemical agent tanks,Special Systems,each,450,1.5,176.67
Fusible Link Replacement,Replace mechanical temperature-rated links in kitchen hood,Special Systems,each,65,0.3,18.33
Gas Cartridge Replacement,Replace actuation propellant gas cartridge,Special Systems,each,125,0.5,41.67
Clean Agent Cylinder Recharging,Refill FM-200 or Novec suppression agent cylinder,Special Systems,pound,45,0.1,26.67
Deluge Valve Solenoid Replacement,Replace electrical release solenoid on deluge valve,Special Systems,each,520,1.5,226.67
Foam Concentrate Replenishment,Supply and pump new foam concentrate into bladder tank,Special Systems,gallon,85,0.2,46.67
Nitrogen Generator Maintenance Service,Service membrane and filters on corrosion-inhibiting generator,Special Systems,visit,550,2.5,150
Backflow Preventer Enclosure Heater Replacement,Replace freeze-protection heating element in backflow box,Special Systems,each,320,1.2,114.67
Fire Pump Fuel Tank Polishing,Clean and filter diesel fuel for emergency fire pump,Special Systems,job,1100,4,400
Alarm Panel Battery Replacement (Pair),Replace 12V backup batteries for fire control panel,Special Systems,visit,175,0.8,50
Municipal Permit Acquisition,Process required local fire department permits for work,Permits & Compliance,job,200,1.6,0
Plan Submittal and Engineering Stamp,Prepare and submit engineered drawings to authorities,Permits & Compliance,job,750,3,240
AHJ On-Site Witnessing Coordination,Stand by with inspector during official acceptance test,Permits & Compliance,hour,145,1,20
System Tagging and Compliance Report,Issue official NFPA inspection certificates and green tags,Permits & Compliance,visit,125,1,0
Impairment Coordination Service,Manage formal fire watch and insurance notification filings,Permits & Compliance,job,250,2,0
Hydraulic Calculation Service,Computer-generated hydraulic calcs for system additions,Permits & Compliance,job,450,3.6,0
Code Violation Correction Review,Evaluate and quote repairs for municipal citation notices,Permits & Compliance,visit,150,1.2,0
Sprinkler Head Cabinet and Wrench Set,Supply spare heads and wrench per NFPA requirement,Permits & Compliance,each,185,0.3,96.67
Main Drain Discharge Disposal Fee,Environmental fee for high-volume water flow disposal,Permits & Compliance,job,95,0,63.33
Hazardous Material Disposal Fee,Disposal fee for old chemical suppression agents,Permits & Compliance,job,220,0,146.67
Internal Pipe Condition Assessment,Borescope inspection of branch line microbiologically influenced corrosion,Upgrades & Retrofits,job,650,3,186.67
Seismic Bracing Retrofit,Install lateral and longitudinal earthquake sway braces,Upgrades & Retrofits,each,380,1.5,133.33
Anti-Freeze Loop Conversion,Convert old anti-freeze system to dry pipe or compliant fluid,Upgrades & Retrofits,job,1800,6,680
Corrosion Management Air Vent Installation,Install automatic air vent to reduce pipe oxidation,Upgrades & Retrofits,each,450,1.5,176.67
Fire Department Connection Relocation,Move exterior FDC to accessible street-facing location,Upgrades & Retrofits,job,2400,10,766.67
High-Temperature Sprinkler Upgrade,Replace standard heads near unit heaters with high-temp rating,Upgrades & Retrofits,each,110,0.4,40
Staged Evacuation Speaker Upgrade,Upgrade notification appliances to voice evacuation speakers,Upgrades & Retrofits,each,275,1.2,83.33
Control Valve Tamper Lock Installation,Install chain and padlock or supervisory lock on isolation valve,Upgrades & Retrofits,each,95,0.4,30
Backflow Preventer Installation (2-Inch),Install new reduced pressure zone backflow assembly,Upgrades & Retrofits,each,1850,4,900
Backflow Preventer Installation (4-Inch),Install new reduced pressure zone backflow assembly,Upgrades & Retrofits,each,3800,7,1900
