name,description,category,unit,price,labor_hours,material_cost
Drywall Hanging and Fastening,Installation of mold-resistant greenboard drywall,Reconstruction and Repairs,sq ft,3,0.015,0.9
Drywall Taping and Mudding,Joint compound application and sanding for smooth finish,Reconstruction and Repairs,sq ft,3,0.015,0.9
Drywall Texture Match,"Applying knockdown, orange peel, or smooth wall texture",Reconstruction and Repairs,sq ft,2,0.01,0.5
Wall Painting (Prime and Two Coats),Primer application and finish paint on repaired walls,Reconstruction and Repairs,sq ft,2,0.01,0.5
Insulation Replacement,Re-installing fiberglass batt insulation in cavities,Reconstruction and Repairs,sq ft,2,0.01,0.5
Baseboard Installation,Nailing and caulking wood baseboard trim,Reconstruction and Repairs,linear ft,5,0.03,0.83
Casing Installation,Installing door and window trim mouldings,Reconstruction and Repairs,linear ft,6,0.035,1
Carpet Installation,Stretching and tacking new carpet over fresh pad,Reconstruction and Repairs,sq ft,4,0.02,1
Laminate Flooring Installation,Laying click-lock flooring planks with underlayment,Reconstruction and Repairs,sq ft,5,0.025,1.25
Subfloor Patching,Screwing down new plywood patch to floor joists,Reconstruction and Repairs,sq ft,6,0.03,1.5
Framing Stud Doubling,Adding sister studs alongside water-damaged framing,Reconstruction and Repairs,linear ft,18,0.1,3.67
Bagged Debris Disposal,Disposal fee for bagged contaminated demo material,Disposal and Environmental,each,15,0.08,3.33
Debris Trailer Load,Hauling away bulk construction and mold waste,Disposal and Environmental,job,350,1.5,110
Dumpster Rental (10 Yard),"Drop-off, rental, and pickup of roll-off dumpster",Disposal and Environmental,day,550,0.5,320
Hazardous Waste Handling Fee,Special disposal processing for heavy toxic mold loads,Disposal and Environmental,job,200,0.5,91.67
Bio-Wash Disposal,Discharge fees for liquid chemical extraction waste,Disposal and Environmental,gallon,10,0,6.67
Mold Remediation Labor,Standard hourly technician rate for hands-on remediation,Labor and Fees,hour,75,1,0
Supervisor Labor Rate,Project manager oversight and protocol management,Labor and Fees,hour,95,1,0
After-Hours Emergency Dispatch,Late night or holiday mobilization surcharge,Labor and Fees,visit,250,1.5,41.67
Travel Surcharge,Extended distance mileage fee outside service radius,Labor and Fees,each,75,0.4,16.67
Permit Acquisition Fee,Local municipality paper filing and processing charge,Labor and Fees,each,150,1,16.67
HEPA Filter Replacement Fee,Mandatory disposal and replacement of spent vacuum filters,Labor and Fees,each,125,0.2,66.67
Scrubber Carbon Filter Replacement,Fresh carbon bed insertion for odor control scrubbers,Labor and Fees,each,175,0.3,90
Whole-Home UVC Air Purifier,Installation of duct-mounted germicidal UV light system,Upsells and Enhancements,each,650,2,266.67
Whole-House Dehumidifier Installation,Ducted AprilAire whole-home moisture control system,Upsells and Enhancements,each,2400,6,1100
Smart Water Leak Sensor Kit,Wireless auto-shutoff valve and floor leak detectors,Upsells and Enhancements,each,450,1.5,183.33
HEPA Room Air Purifier,Standalone medical-grade air purifier for living spaces,Upsells and Enhancements,each,350,0.5,191.67
Anti-Microbial HVAC Filter Upgrade,MERV 13 treated filter supply for furnace system,Upsells and Enhancements,each,45,0.1,21.67
Mold Prevention Home Warranty,Annual inspection and spray preventative maintenance plan,Upsells and Enhancements,visit,199,1,49.33
Attic Solar Fan Upgrade,Eco-friendly solar powered attic ventilation fan,Upsells and Enhancements,each,550,2,200
Plumbing Leak Repair (Minor),Fixing loose pipe joint or supply line leak causing mold,Upsells and Enhancements,each,175,1,33.33
Tile and Grout Deep Steam Clean,High-heat extraction cleaning for bathroom mold removal,Upsells and Enhancements,sq ft,2,0.01,0.5
Exterior Drainage Extension,Adding downspout splash blocks and plastic extensions,Upsells and Enhancements,each,35,0.2,6.67
Dryer Vent Duct Cleaning,Lint and trapped moisture removal from exhaust pipe,Upsells and Enhancements,each,150,0.6,50
Window Condensation Mitigation Kit,Installation of secondary insulation window film liners,Upsells and Enhancements,each,120,0.5,38.33
Insurance Documentation Package,Comprehensive photo log and moisture report binder,Labor and Fees,job,100,0.8,0
Structural Drying Certification,Final psychrometric report proving structural dry standard,Testing and Inspection,job,150,1.2,0
Ceiling Texture Spray,Popcorn or acoustic ceiling texture repair application,Reconstruction and Repairs,sq ft,4,0.02,1
Stair Tread Replacement,Installing new wood stair treads ruined by moisture,Reconstruction and Repairs,each,95,0.5,21.67
Final Construction Cleanup,Detailed dusting and sweeping after repairs are finished,Reconstruction and Repairs,hour,60,1,0
