name,description,category,unit,price
Restaurant Awning Grease Removal Wash,Degreasing treatment for awnings near exhaust vents,Cleaning,sq ft,2
Awning Frame Power Washing,Bare metal frame wash prior to recovering,Cleaning,linear ft,4
Under-Awning Ceiling Panel Wash,Cleaning soffit and underside ceiling panels,Cleaning,sq ft,1
Retractable Awning Fabric Brush Down,Dry brushing of loose debris from rolled fabric,Cleaning,each,75
Awning Window Contact Clean,Wash windows directly beneath awning during service,Cleaning,linear ft,3
Signage Face Cleaning Add-On,Wash integrated logo panels attached to awning,Cleaning,sq ft,2
Awning Stitching Sealant,Liquid thread sealant applied to prevent seam leaks,Protection,linear ft,2
Salt Air Corrosion Inhibitor,Protective spray for coastal metal frames,Protection,linear ft,3
Awning Deodorizing Treatment,Enzyme spray to eliminate mildew odors from fabric,Protection,sq ft,1
Spider and Cobweb Removal,Detailed sweep of frame underside and corners,Spot Treatment,each,35
Adhesive Residue Removal,Clean off old tape or banner glue from awning surface,Spot Treatment,sq ft,3
Hard Water Mineral Deposit Removal,Specialized chemical treatment for sprinkler staining,Spot Treatment,sq ft,2
Awning Corner Cap Replacement,Install new plastic or metal corner frame fitting,Repair,each,40
Roller Tube Dent Repair,Straighten minor bends in steel or aluminum roller tube,Repair,each,110
Arm Cable Replacement,Replace internal tension cable in spring loaded arm,Repair,each,140
Awning End Plate Replacement,Install new mounting bracket end cap assembly,Repair,each,95
Valance Fringe Replacement,Sew or staple decorative fabric fringe to valance,Repair,linear ft,12
Awning Hood Cover Installation,Mount protective metal hood over retracted canvas,Removal & Install,linear ft,25
Lateral Arm Pitch Adjustment,Tilt awning angle for better rain runoff,Removal & Install,each,85
Awning Relocation Service,Take down and remount awning at new building location,Removal & Install,linear ft,35
Awning Storage Preparation,"Clean, dry, and wrap removed awning for off-season",Removal & Install,linear ft,10
Wall Bracket Reinforcement Plate,Install steel backing plate to strengthen weak wall studs,Removal & Install,each,130
Manual Crank Handle Extension,Install longer crank rod for high clearance awnings,Hardware,each,65
Automatic Sun Sensor Installation,Mount and configure light activated extension sensor,Hardware,each,195
Weatherproof Control Switch,Install outdoor rated rocker switch for motorized awning,Hardware,each,120
Roller Tube Replacement,Install new central rolling cylinder for fabric,Hardware,linear ft,40
Awning Frame Touch-Up Paint,Apply matching enamel paint to scratched metal frame,Hardware,each,55
Awning Fabric Sample Test,Test fabric porosity and colorfastness prior to cleaning,Diagnostics,job,75
Wind Damage Safety Securing,Emergency tie-down of flapping torn fabric,Diagnostics,visit,175
Awning Leak Detection Service,Hose test to locate source of water penetration,Diagnostics,hour,95
Holiday Lighting Removal Add-On,Take down seasonal lights attached to awning frame,Labor,linear ft,5
Holiday Lighting Installation Add-On,Hang customer provided lights along awning structure,Labor,linear ft,8
Awning Fastener Rust Replacement,Swap standard steel screws for stainless steel fasteners,Hardware,each,8
Awning Drip Edge Installation,Add aluminum flashing above awning to divert roof water,Hardware,linear ft,28
Expansion Project Site Survey,Measure and plan for new multi-awning installation,Diagnostics,visit,100
Awning Webbing Strap Replacement,Replace worn reinforcement straps on retractable arms,Repair,each,45
Debris Clearing Top Sweep,Remove leaves and standing water from fixed dome top,Cleaning,sq ft,1
